match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalTackle,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_shotOffTarget,stat_wonTackle,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_penaltyWon
10388351,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,43.0,19.0,40.0,16.0,6.0,8.0,13.0,35.0,1.0,14.0,5.0,1.0,5.0,90.0,51.0,7.1,24.0,0.0,0.0,0.020418,1.0,0,0.2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388351,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,31.0,17.0,15.0,7.0,7.0,9.0,11.0,25.0,1.0,11.0,,,,90.0,51.0,7.0,20.0,0.0328,0.2017,0.0799771,1.0,1,,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388351,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,33.0,26.0,4.0,2.0,16.0,18.0,10.0,15.0,2.0,7.0,,,,90.0,45.0,6.7,7.0,0.0,0.0,0.00782622,,0,,,,1.0,3.0,1.0,4.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,
10388351,home,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,False,44.0,33.0,5.0,,22.0,26.0,11.0,18.0,3.0,3.0,,,,90.0,61.0,6.3,11.0,0.0461,0.0,0.0103604,,1,,,,7.0,4.0,10.0,5.0,,,,,,8.0,,3.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10388351,home,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,D,18,18,False,33.0,25.0,6.0,2.0,17.0,20.0,8.0,14.0,1.0,12.0,,,,89.0,71.0,7.6,15.0,0.0538,0.0,0.00491792,,2,,1.0,,1.0,1.0,2.0,11.0,,,1.0,,,3.0,3.0,,,6.0,,,,2.0,,4.0,2.0,5.0,,,,,,,,
10388351,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,45.0,33.0,9.0,8.0,11.0,11.0,23.0,43.0,,7.0,,,,90.0,71.0,7.1,28.0,0.0509,0.0,0.327839,2.0,2,,9.0,1.0,,2.0,5.0,6.0,,2.0,4.0,2.0,,1.0,4.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,
10388351,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,33.0,26.0,1.0,,14.0,17.0,13.0,18.0,1.0,9.0,,,,90.0,49.0,6.9,9.0,0.255,0.0701,0.0486096,1.0,4,,2.0,1.0,5.0,3.0,9.0,6.0,1.0,1.0,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,1.0,2.0,2.0,True,1.0,,,,,,
10388351,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,18.0,11.0,2.0,1.0,1.0,1.0,11.0,21.0,,6.0,,,,90.0,35.0,6.6,18.0,0.0824,0.0927,0.344237,3.0,1,,4.0,1.0,5.0,1.0,10.0,2.0,,4.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,
10388351,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,28.0,19.0,4.0,1.0,10.0,12.0,9.0,16.0,,6.0,,,,71.0,39.0,6.7,9.0,0.088,0.2044,0.0111647,,2,,,,2.0,,4.0,1.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
10388351,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,17,17,False,10.0,5.0,1.0,,1.0,3.0,5.0,13.0,1.0,3.0,,,,65.0,34.0,6.9,19.0,0.0429,0.3629,0.118476,1.0,2,,6.0,1.0,,1.0,5.0,3.0,,1.0,3.0,,1.0,,4.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,
