match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_expectedGoals,stat_totalCross,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyWon
12530743,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,1.0,,,,,12.0,7.0,6.6,1.0,0.00275223,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,home,Antalyaspor,Deni Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Deni,Milošević,,,,,,,,,,,,,
12530743,home,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,home,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,24.0,16.0,13.0,5.0,0.0,12.0,15.0,4.0,9.0,,,1.0,9.0,1.0,1.0,,2.0,90.0,34.0,6.6,8.0,0.00232666,0,-0.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,20.0,14.0,3.0,1.0,0.0,5.0,5.0,9.0,16.0,2.0,8.0,2.0,,,,,,79.0,45.0,6.7,9.0,0.00645177,0,,5.0,,,1.0,,3.0,1.0,,2.0,,3.0,3.0,,,1.0,,,,,2.0,,,,,,,1.0,,,,
12530743,away,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2379,M,942335,EUR,961545600,D,91,91,False,59.0,49.0,6.0,5.0,0.0,27.0,29.0,22.0,31.0,3.0,5.0,3.0,4.0,,,,,90.0,69.0,6.9,11.0,0.0249753,0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
12530743,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,43.0,35.0,3.0,,0.0,32.0,34.0,3.0,9.0,,1.0,,2.0,,,,,45.0,48.0,6.8,8.0,0.00068146,0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,
12530743,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,52.0,43.0,7.0,5.0,0.0,30.0,35.0,13.0,18.0,1.0,8.0,1.0,5.0,,,,,90.0,81.0,6.6,18.0,0.00419655,2,,6.0,,1.0,1.0,1.0,3.0,1.0,,3.0,2.0,3.0,,,0.0562,1.0,,,,,2.0,1.0,,,,,,,,,,
12530743,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,8,8,False,30.0,25.0,2.0,1.0,0.0,15.0,16.0,10.0,14.0,3.0,4.0,,4.0,,,,,68.0,34.0,6.4,7.0,0.00372767,0,,5.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,M,7,7,False,8.0,6.0,1.0,,0.0,1.0,2.0,5.0,6.0,,1.0,,1.0,,,,,90.0,19.0,6.2,11.0,0.00719567,0,,9.0,1.0,3.0,,4.0,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0
12530743,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,False,19.0,17.0,,,0.0,10.0,11.0,7.0,8.0,,,,2.0,,,,,45.0,22.0,6.5,3.0,0.00275804,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,45.0,33.0,8.0,3.0,0.0,15.0,16.0,20.0,37.0,2.0,8.0,2.0,10.0,,,,,90.0,68.0,8.1,22.0,0.271637,1,,,,,,1.0,3.0,,True,,,2.0,1.0,,0.7884,8.0,4.0,,,2.0,1.0,1.0,,1.0,1.0,0.845,,,,,,
12530743,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,M,12,12,False,21.0,13.0,,,0.0,9.0,14.0,4.0,8.0,,1.0,,3.0,,,,,45.0,29.0,6.1,10.0,0.00128604,0,,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,
12530743,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,16.0,10.0,,,0.0,3.0,3.0,7.0,15.0,5.0,13.0,1.0,2.0,,,,,90.0,43.0,7.3,18.0,0.0167834,4,,11.0,,,,7.0,5.0,5.0,,3.0,2.0,3.0,3.0,,0.2329,2.0,,,,,3.0,,,2.0,,0.1252,,,,,,
12530743,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,True,28.0,25.0,,,0.0,19.0,20.0,6.0,8.0,,2.0,3.0,4.0,,,,,45.0,37.0,6.7,4.0,0.00684871,0,,3.0,1.0,1.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,M,9,9,True,21.0,14.0,1.0,,0.0,1.0,3.0,13.0,20.0,,2.0,,3.0,,,,,45.0,28.0,7.1,10.0,0.0520893,0,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,
12530743,away,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,11,11,True,16.0,11.0,,,0.0,6.0,6.0,5.0,13.0,,2.0,,3.0,,,,,45.0,28.0,6.9,11.0,0.00504866,3,,4.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,,0.1706,3.0,1.0,,,,1.0,,,1.0,,0.1713,,,,,,
12530743,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,True,13.0,10.0,1.0,,0.0,1.0,2.0,9.0,11.0,1.0,3.0,,2.0,,,,,22.0,17.0,6.9,3.0,0.00801013,1,,1.0,,,,,1.0,,,1.0,,,,,0.0149,,,,,,1.0,1.0,,1.0,,0.0219,,,,,,
12530743,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195,35,M,1548530,EUR,1162857600,F,23,23,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,11.0,4.0,6.5,1.0,0.0155952,0,,4.0,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530743,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182,17,M,1134704,EUR,1067040000,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
