match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed
12504422,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195.0,2465,M,925285,EUR,894931200,G,23,23,False,28.0,13.0,22.0,7.0,0.0,7.0,7.0,6.0,21.0,1.0,1.0,1.0,9.0,6.0,7.0,2.0,2.0,90.0,42.0,7.9,15.0,0.00155556,0,0.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504422,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192.0,1618,M,1126175,EUR,1088121600,D,2,2,False,18.0,12.0,7.0,3.0,0.0,8.0,12.0,4.0,6.0,2.0,4.0,3.0,4.0,,,,,90.0,27.0,6.6,6.0,0.00228268,0,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12504422,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188.0,1151,M,840414,EUR,844041600,D,34,34,False,19.0,14.0,2.0,1.0,0.0,11.0,13.0,3.0,6.0,3.0,3.0,9.0,1.0,,,,,90.0,33.0,6.9,5.0,0.00071569,0,,,,7.0,,1.0,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,
12504422,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190.0,528,M,1009268,EUR,1011830400,D,21,21,False,23.0,15.0,8.0,2.0,0.0,10.0,12.0,5.0,11.0,3.0,6.0,7.0,5.0,,,,,90.0,41.0,6.8,10.0,0.00091929,0,,,,7.0,,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
12504422,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182.0,716,M,541578,EUR,758246400,M,11,11,False,7.0,6.0,,,0.0,,1.0,6.0,7.0,2.0,6.0,3.0,3.0,,,,,90.0,34.0,6.8,11.0,0.0114969,0,,,,6.0,,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,
12504422,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183.0,304,M,287573,EUR,830390400,M,6,6,False,18.0,12.0,1.0,,0.0,10.0,10.0,2.0,9.0,,9.0,4.0,4.0,,,,,58.0,32.0,6.2,10.0,0.0151343,0,,,,2.0,,1.0,,,6.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,
12504422,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183.0,263,M,186845,EUR,794534400,M,5,5,False,13.0,7.0,,,0.0,4.0,4.0,3.0,9.0,1.0,4.0,2.0,4.0,,,,,72.0,23.0,6.5,8.0,0.0015194,0,,,,4.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,True,,,,,,,,,,,
12504422,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187.0,619,M,814589,EUR,880761600,M,3,3,False,25.0,13.0,6.0,1.0,1.0,8.0,13.0,7.0,17.0,,3.0,5.0,3.0,,,,,82.0,56.0,7.2,20.0,0.437285,0,,,,7.0,,4.0,2.0,,1.0,3.0,,1.0,,,1.0,5.0,1.0,,,2.0,1.0,2.0,,,,,,,,
12504422,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186.0,4178,M,965008,EUR,1025568000,F,99,99,False,23.0,11.0,3.0,2.0,0.0,3.0,4.0,8.0,21.0,3.0,6.0,,2.0,,,,,90.0,40.0,6.7,22.0,0.259214,0,,,,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,5.0,2.0,1.0,,,,,1.0,,,,,,,,
12504422,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178.0,840,M,1012179,EUR,1047772800,F,10,10,False,27.0,21.0,3.0,2.0,0.0,8.0,12.0,13.0,16.0,1.0,8.0,3.0,7.0,,,,,90.0,46.0,6.9,13.0,0.0632731,2,,,,2.0,,1.0,1.0,1.0,4.0,,1.0,,1.0,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,0.1152,,,,,
12504422,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183.0,2440,M,930191,EUR,1015545600,F,29,29,False,21.0,15.0,,,0.0,6.0,6.0,9.0,15.0,4.0,12.0,,3.0,,,,,83.0,39.0,7.0,11.0,0.0411916,2,,,,4.0,,1.0,,2.0,4.0,1.0,,,,,1.0,,4.0,1.0,,,,,,1.0,0.5526,1.0,1.0,0.6037,,
12504422,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177.0,1361,M,849274,EUR,903744000,M,93,93,True,14.0,10.0,3.0,2.0,0.0,5.0,6.0,5.0,8.0,2.0,2.0,2.0,4.0,,,,,32.0,24.0,6.8,5.0,0.0101938,1,,,,2.0,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,0.0105,,,,,
12504422,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186.0,1182,M,907667,EUR,1006473600,M,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,2.0,1.0,,,,,18.0,8.0,6.7,2.0,0.00430004,0,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
12504422,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184.0,514,M,905264,EUR,970012800,D,13,13,True,2.0,1.0,,,0.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,8.0,10.0,6.6,3.0,0.00306342,0,,,,2.0,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,
12504422,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183.0,1055,M,137667,EUR,719539200,D,22,22,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,,,2.0,,,,,12.0,6.0,6.6,2.0,4.268e-05,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
