match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_hitWoodwork,stat_goals
12624440,home,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,28,28,False,21.0,20.0,5.0,4.0,0.0,19.0,19.0,1.0,2.0,1.0,5.0,2.0,4.0,90.0,30.0,7.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,False,34.0,28.0,2.0,1.0,0.0,20.0,20.0,9.0,16.0,1.0,8.0,,,90.0,58.0,7.4,7.0,0,True,2.0,1.0,3.0,1.0,10.0,1.0,1.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,74.0,64.0,9.0,2.0,0.0,49.0,51.0,15.0,23.0,4.0,7.0,,,90.0,88.0,7.1,10.0,1,,,,1.0,3.0,3.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12624440,home,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,72.0,63.0,13.0,5.0,0.0,33.0,35.0,30.0,37.0,7.0,3.0,,,90.0,82.0,7.0,9.0,0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176.0,520,M,1114775,EUR,1044144000,D,14,14,False,50.0,41.0,6.0,1.0,0.0,22.0,22.0,19.0,32.0,3.0,5.0,,,90.0,84.0,6.4,22.0,0,,4.0,,,14.0,4.0,5.0,,2.0,2.0,,,Abu Taha,,3.0,,2.0,1.0,4.0,3.0,2.0,3.0,,,,,,,,,
12624440,home,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,49805,EUR,656985600,M,7,7,False,45.0,36.0,7.0,2.0,0.0,14.0,18.0,29.0,35.0,3.0,2.0,,,90.0,65.0,8.2,11.0,1,,8.0,7.0,,1.0,3.0,,,1.0,1.0,1.0,5.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,
12624440,home,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,58.0,51.0,4.0,2.0,0.0,31.0,32.0,20.0,26.0,1.0,4.0,,,90.0,72.0,6.7,11.0,3,,,,4.0,7.0,6.0,,,2.0,1.0,,1.0,,,3.0,,1.0,,2.0,2.0,,,,3.0,,,,,,,
12624440,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,18,18,False,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,2.0,,,45.0,13.0,6.4,5.0,0,,1.0,,,4.0,1.0,,,1.0,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,
12624440,home,Al Orobah,Brad Young,brad-young,B. Young,F,32,185.0,212,M,1083046,EUR,1041811200,M,9,9,False,13.0,10.0,1.0,,0.0,5.0,6.0,5.0,7.0,,1.0,,,90.0,21.0,6.6,5.0,0,,,,,3.0,4.0,,,1.0,1.0,2.0,,Brad Young,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12624440,home,Al Orobah,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,M,27,27,False,17.0,14.0,,,0.0,6.0,6.0,10.0,13.0,,2.0,,,68.0,29.0,7.1,8.0,0,,2.0,2.0,2.0,4.0,6.0,,,2.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,
12624440,home,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400,F,99,99,False,16.0,9.0,4.0,1.0,0.0,4.0,4.0,5.0,12.0,2.0,1.0,,,90.0,34.0,7.7,11.0,8,,,,5.0,1.0,9.0,,,,,2.0,,,,,4.0,,,,3.0,2.0,3.0,,1.0,3.0,,,,,,
12624440,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,F,29,29,True,8.0,7.0,,,0.0,3.0,3.0,4.0,7.0,,2.0,,,45.0,19.0,6.6,4.0,2,,2.0,,,,4.0,,,1.0,1.0,3.0,,Fahad Zubaidi,,,2.0,1.0,,,,,1.0,,,,2.0,,,,,
12624440,home,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,F,37,37,True,12.0,10.0,4.0,3.0,0.0,3.0,3.0,7.0,10.0,,1.0,,,22.0,17.0,6.6,4.0,0,,1.0,,,5.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,
12624440,home,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,,3,M,2058330,EUR,1147824000,G,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624440,home,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,,,,,
