match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_interceptionWon,stat_challengeLost,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside
10382133,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,27.0,24.0,7.0,4.0,23.0,24.0,1.0,3.0,5.0,2.0,90.0,30.0,6.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382133,home,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,47.0,38.0,3.0,1.0,25.0,31.0,14.0,21.0,6.0,,90.0,73.0,6.6,22.0,0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382133,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,75.0,61.0,13.0,6.0,46.0,55.0,15.0,20.0,8.0,,90.0,83.0,6.6,14.0,0,,,2.0,1.0,3.0,,,,2.0,1.0,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,
10382133,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,85.0,75.0,9.0,6.0,49.0,52.0,26.0,33.0,2.0,,90.0,94.0,6.5,10.0,1,,,4.0,6.0,5.0,,,,1.0,1.0,1.0,,1.0,1.0,,5.0,,1.0,1.0,,,,,,,,,,,,,,
10382133,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,55.0,45.0,2.0,,23.0,31.0,26.0,30.0,5.0,,90.0,84.0,7.2,14.0,0,6.0,4.0,,3.0,1.0,1.0,,,4.0,,,,1.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10382133,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,25.0,17.0,2.0,,5.0,6.0,12.0,19.0,6.0,,73.0,36.0,6.8,8.0,1,,,1.0,2.0,3.0,,1.0,1.0,,1.0,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,
10382133,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,61.0,53.0,14.0,11.0,19.0,21.0,37.0,50.0,10.0,,90.0,82.0,7.7,16.0,1,10.0,3.0,,2.0,6.0,,,,,6.0,3.0,1.0,1.0,2.0,,,,1.0,,,,,,,thomhaye,1.0,,,,,,,
10382133,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,65.0,60.0,3.0,3.0,26.0,27.0,34.0,39.0,3.0,,73.0,74.0,6.6,8.0,1,1.0,,,3.0,3.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
10382133,home,SC Heerenveen,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,M,9,9,False,45.0,41.0,2.0,2.0,11.0,11.0,32.0,36.0,1.0,,90.0,67.0,6.7,11.0,3,2.0,2.0,,8.0,5.0,1.0,8.0,3.0,,,,1.0,,2.0,,2.0,1.0,,,,,2.0,,,,,1.0,3.0,,,,,
10382133,home,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,16.0,12.0,1.0,,2.0,2.0,10.0,15.0,1.0,,90.0,26.0,7.6,6.0,5,1.0,,3.0,4.0,4.0,,,,,,,1.0,1.0,,,3.0,1.0,,2.0,,,1.0,Sydney,van Hooijdonk,,,,3.0,1.0,,,,
