match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_wonTackle,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_penaltyConceded,stat_hitWoodwork
10438185,home,Paços de Ferreira,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,11.0,9.0,,,3.0,3.0,6.0,8.0,2.0,,,45.0,16.0,6.5,4.0,2,,,,3.0,1.0,4.0,,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,
10438185,home,Paços de Ferreira,Hernani Infande,infande-hernani,H. Infande,F,,178,44,M,1088749,EUR,986256000,F,70,70,True,7.0,7.0,,,2.0,2.0,6.0,6.0,2.0,,,40.0,16.0,6.2,5.0,0,1.0,1.0,,,5.0,,1.0,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
10438185,home,Paços de Ferreira,Alexandre Guedes,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,True,9.0,5.0,1.0,,2.0,2.0,3.0,8.0,,,,45.0,19.0,6.9,8.0,1,1.0,,3.0,1.0,7.0,3.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
10438185,home,Paços de Ferreira,Mauro Couto,couto-mauro,M. Couto,F,78,170,360,M,1402589,EUR,1132012800,F,41,41,True,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,,,45.0,11.0,6.4,1.0,1,,,2.0,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
10438185,home,Paços de Ferreira,Jorge Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,True,2.0,2.0,,,2.0,2.0,,,1.0,,,26.0,6.0,6.8,,0,,,,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,Jorge,Silva,,,,,,,1.0,,,1.0,,,,,,,,,,,
10438185,home,Paços de Ferreira,Tiago Ribeiro,tiago-ribeiro,T. Ribeiro,M,10,184,44,M,1174486,EUR,1016064000,M,18,18,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,11.0,5.0,6.8,1.0,0,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,Tiago Ribeiro,,,,,,,,,,,,,,,,1.0,,,,,,
10438185,home,Paços de Ferreira,Igor Vekić,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,home,Paços de Ferreira,Erick Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Erick,Ferigra,,,,,,,,,,,,,,,,,,,,,
10438185,home,Paços de Ferreira,João Vigário,joao-vigario,J. Vigário,D,13,181,17,M,583804,EUR,816825600,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,home,Paços de Ferreira,Luiz Carlos,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,False,29.0,21.0,13.0,6.0,20.0,25.0,1.0,4.0,11.0,1.0,3.0,90.0,44.0,6.3,8.0,0,,,,,,,,,3.0,,,,,,Magrão,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,
10438185,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,81.0,76.0,6.0,3.0,47.0,49.0,29.0,32.0,3.0,,,85.0,86.0,6.6,6.0,0,,,,,2.0,1.0,,,1.0,,,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
10438185,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,66.0,65.0,6.0,5.0,49.0,49.0,16.0,17.0,2.0,,,90.0,79.0,6.2,2.0,2,,,2.0,2.0,3.0,4.0,,,3.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,2.0,,,,,1.0,,
10438185,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,82.0,73.0,7.0,6.0,46.0,50.0,28.0,34.0,10.0,,,90.0,98.0,8.0,10.0,2,2.0,1.0,2.0,,4.0,8.0,,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,,
10438185,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,54.0,42.0,8.0,2.0,22.0,28.0,23.0,32.0,9.0,,,90.0,80.0,7.0,18.0,3,6.0,3.0,,2.0,3.0,5.0,,2.0,2.0,,,2.0,,2.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,,,,1.0,
10438185,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,False,73.0,67.0,4.0,2.0,37.0,38.0,30.0,35.0,4.0,,,76.0,82.0,6.8,11.0,0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,True,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10438185,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,51.0,46.0,6.0,5.0,22.0,22.0,27.0,33.0,,,,90.0,66.0,7.4,7.0,1,4.0,3.0,,,1.0,7.0,,3.0,,,3.0,,,1.0,,,,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,
10438185,away,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,False,32.0,26.0,,,16.0,18.0,11.0,15.0,5.0,,,67.0,45.0,7.2,6.0,0,1.0,1.0,1.0,,2.0,5.0,,1.0,,,2.0,1.0,3.0,2.0,,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,
10438185,away,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,F,15,15,False,33.0,30.0,2.0,1.0,17.0,17.0,14.0,18.0,2.0,,,67.0,41.0,6.9,6.0,1,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,,,3.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
10438185,away,Rio Ave,Hernâni,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,F,27,27,False,5.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,,45.0,11.0,6.5,4.0,2,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
10438185,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,False,25.0,22.0,2.0,1.0,12.0,13.0,10.0,12.0,1.0,,,90.0,34.0,6.8,5.0,0,,,3.0,,6.0,6.0,,2.0,,1.0,4.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,True,5.0,4.0,,,1.0,1.0,3.0,5.0,2.0,,,45.0,12.0,6.6,5.0,1,1.0,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,
10438185,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,16.0,13.0,,,5.0,5.0,8.0,13.0,2.0,,,23.0,26.0,6.7,6.0,2,2.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,
10438185,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,True,11.0,10.0,,,6.0,6.0,4.0,6.0,1.0,,,23.0,19.0,6.7,4.0,0,1.0,,,3.0,2.0,5.0,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,
10438185,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,17.0,14.0,3.0,2.0,4.0,5.0,10.0,12.0,,,,14.0,18.0,6.5,3.0,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Jorge Karseladze,karse,Karse,M,23,175,48,M,1605334,EUR,1111104000,D,81,81,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,,11.0,10.0,6.3,2.0,1,,,1.0,,2.0,1.0,,1.0,,,1.0,,,,Jorge Karseladze,,,,,,,1.0,,,,,,,,,,,,,,,1.0
10438185,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Sávio,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,1087301,EUR,983232000,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Bruno,Ventura,,,,,,,,,,,,,,,,,,,,,
10438185,away,Rio Ave,Ukra,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ukra,,,,,,,,,,,,,,,,,,,,,,
