match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_totalClearance,player_firstName,player_lastName,stat_accurateLongBalls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
10913350,home,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800.0,F,80,80,True,1.0,,,,,1.0,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,home,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600.0,D,27,27,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,F,11,11,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800.0,M,24,24,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,home,Al-Ittihad,Abdulkareem Ali Maghrabi,abdulkareem-ali-maghrabi,A. A. Maghrabi,M,16,,1,M,1457630,EUR,,M,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdulkareem Ali Maghrabi,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,26.0,19.0,10.0,17.0,21.0,5.0,5.0,,,90.0,34.0,6.3,7.0,0,2.0,,,,2.0,,,,,,,,,,4.0,,,3.0,,2.0,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,
10913350,away,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000.0,D,40,40,False,44.0,37.0,7.0,23.0,26.0,25.0,6.0,,,90.0,74.0,7.4,17.0,0,15.0,7.0,1.0,2.0,7.0,,1.0,2.0,3.0,3.0,1.0,,4.0,3.0,1.0,,,5.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,
10913350,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,D,30,30,False,62.0,58.0,4.0,49.0,51.0,11.0,12.0,,,90.0,75.0,6.5,6.0,0,9.0,,,3.0,1.0,,,2.0,1.0,,,1.0,,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,
10913350,away,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,12,12,False,45.0,43.0,3.0,36.0,37.0,9.0,4.0,,,90.0,55.0,6.8,3.0,0,8.0,1.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,2.0,,,3.0,,,2.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,
10913350,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400.0,D,3,3,False,24.0,18.0,3.0,16.0,18.0,7.0,3.0,,,89.0,46.0,6.7,10.0,0,3.0,1.0,1.0,2.0,6.0,1.0,,3.0,3.0,1.0,3.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10913350,away,Al Tai,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,M,24,24,False,28.0,22.0,3.0,12.0,14.0,15.0,3.0,,,89.0,46.0,6.7,12.0,2,10.0,1.0,,4.0,6.0,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,1.0,,1.0,,,,1.0,,,,,,,,
10913350,away,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800.0,M,8,8,False,44.0,35.0,5.0,29.0,32.0,12.0,9.0,,,90.0,53.0,6.3,9.0,2,6.0,,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,3.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,
10913350,away,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,False,64.0,61.0,5.0,42.0,43.0,21.0,2.0,,,89.0,72.0,6.9,3.0,0,19.0,,,1.0,2.0,,,,,,,1.0,2.0,2.0,1.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,
10913350,away,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400.0,M,75,75,False,20.0,17.0,,10.0,10.0,10.0,2.0,,,84.0,34.0,6.3,9.0,0,7.0,,,5.0,5.0,1.0,,,1.0,1.0,2.0,,6.0,2.0,,Mohammed,Harzan Mohsen,,,,,,2.0,,1.0,,,,,,,,,,,,,,
10913350,away,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400.0,F,11,11,False,45.0,39.0,6.0,16.0,18.0,30.0,2.0,,,90.0,65.0,7.5,13.0,4,23.0,3.0,,4.0,6.0,1.0,,2.0,2.0,1.0,1.0,2.0,4.0,3.0,,,,5.0,1.0,,,1.0,3.0,,,,,1.0,,True,2.0,,,,,,,,
10913350,away,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200.0,F,9,9,False,10.0,8.0,1.0,3.0,3.0,7.0,1.0,,,84.0,21.0,6.5,6.0,2,5.0,,,3.0,3.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,
10913350,away,Al Tai,Abdulwahab Jafar,abdulwahab-jafar,A. Jafar,M,,175.0,6,M,817951,EUR,748051200.0,M,15,15,True,,,,,,,,,,18.0,5.0,6.6,,2,,,,,,,,,,,,,,,1.0,Abdulwahab,Jafar,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10913350,away,Al Tai,Hazzaa Al-Hazzaa,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175.0,11,M,847236,EUR,681609600.0,F,99,99,True,4.0,4.0,,3.0,3.0,1.0,,,,18.0,6.0,6.5,,0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,1633371,EUR,991872000.0,M,13,13,True,1.0,1.0,,1.0,1.0,,,,,9.0,2.0,4.4,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
10913350,away,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600.0,M,26,26,True,2.0,1.0,,1.0,2.0,,,,,10.0,3.0,6.2,1.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200.0,F,32,32,True,4.0,2.0,1.0,,1.0,3.0,1.0,,,10.0,5.0,6.6,2.0,0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10913350,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,44,44,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000.0,D,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Hassan Al-Jubairi,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Abdullah Al Shammari,abdullah-al-shammari,A. A. Shammari,M,31,164.0,1,M,1401905,EUR,1011139200.0,M,31,31,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdullah Al Shammari,,,,,,,,,,,,,,,,,,,,,,,
10913350,away,Al Tai,Nawaf Jaber Ahmed,nawaf-jaber-ahmed,N. J. Ahmed,F,37,,0,M,1490606,EUR,,F,37,37,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nawaf Jaber Ahmed,,,,,,,,,,,,,,,,,,,,,,,
