match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_lastManTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
12436933,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,17.0,16.0,5.0,4.0,0.0,13.0,13.0,3.0,4.0,1.0,8.0,2.0,1.0,1.0,90.0,25.0,6.3,2.0,0.0009847,0,-0.8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,False,58.0,52.0,4.0,2.0,0.0,18.0,19.0,34.0,39.0,1.0,4.0,,,,90.0,76.0,7.0,9.0,0.076831,0,,1.0,4.0,7.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,71.0,67.0,5.0,1.0,0.0,36.0,36.0,31.0,36.0,4.0,2.0,,,,90.0,82.0,6.8,5.0,0.0100522,0,,,1.0,4.0,,,,,2.0,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,121.0,106.0,11.0,3.0,0.0,34.0,39.0,72.0,82.0,3.0,7.0,,,,90.0,130.0,6.9,15.0,0.04444,0,,2.0,3.0,2.0,,,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,53.0,47.0,,,1.0,12.0,15.0,39.0,46.0,,1.0,,,,69.0,74.0,7.5,11.0,0.676712,0,,1.0,4.0,5.0,1.0,1.0,2.0,,2.0,2.0,,1.0,2.0,3.0,,,8.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,33.0,27.0,2.0,1.0,0.0,8.0,10.0,19.0,23.0,,3.0,,,,45.0,39.0,6.3,7.0,0.0260541,0,,2.0,3.0,6.0,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,136.0,126.0,4.0,2.0,0.0,29.0,29.0,98.0,111.0,,4.0,,,,90.0,147.0,7.6,15.0,0.225317,0,,,5.0,5.0,2.0,1.0,1.0,,4.0,3.0,1.0,1.0,2.0,2.0,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12436933,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,35.0,34.0,1.0,1.0,0.0,9.0,10.0,26.0,31.0,,3.0,,,,89.0,54.0,7.1,10.0,0.323125,1,,,3.0,5.0,,2.0,,,1.0,1.0,,2.0,,1.0,,,6.0,1.0,,1.0,2.0,2.0,,True,1.0,1.0,0.0939,,,,,,,,,,,,
12436933,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,27.0,20.0,2.0,2.0,0.0,6.0,7.0,14.0,20.0,,2.0,,,,90.0,48.0,6.3,15.0,0.040249,4,,,11.0,4.0,,3.0,,,1.0,,2.0,1.0,1.0,1.0,,,,4.0,,,5.0,2.0,,,1.0,,0.2335,2.0,3.0,1.0,0.3411,,,,,,,,
12436933,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,39.0,37.0,,,0.0,4.0,4.0,33.0,35.0,,1.0,,,,69.0,51.0,6.6,9.0,0.0659313,2,,,5.0,3.0,,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,3.0,,,,1.0,,0.253,,,,,1.0,,,,,,,
