match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_errorLeadToAShot,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_hitWoodwork,stat_accurateCross,player_sofascoreId,stat_totalOffside
12530727,home,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184.0,11201,M,116869,EUR,696038400,F,9,9,False,29.0,26.0,2.0,2.0,0.0,7.0,7.0,19.0,22.0,1.0,5.0,1.0,1.0,2.0,,,,,90.0,42.0,7.6,6.0,0.0539548,3,,,,5.0,,1.0,2.0,2.0,,,,,,,0.3192,4.0,2.0,,0.8433,,,,,1.0,,2.0,2.0,,,aboubakarvincent,
12530727,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185.0,31,M,904172,EUR,817430400,D,15,15,True,27.0,25.0,2.0,1.0,0.0,11.0,12.0,14.0,15.0,1.0,1.0,9.0,4.0,,,,,,59.0,41.0,7.6,2.0,0.00536849,1,,,,3.0,,,,,,,1.0,,,2.0,0.1953,1.0,1.0,1.0,0.2935,2.0,,,,,,,,,,,
12530727,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173.0,115,M,822469,EUR,915840000,F,7,7,True,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,,1.0,,,,,,19.0,12.0,6.8,4.0,0.00366074,0,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,
12530727,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186.0,15,M,1015360,EUR,987552000,D,27,27,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,1.0,1.0,,,,,,15.0,7.0,6.5,2.0,0.00012663,0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,
12530727,home,Hatayspor,Demir Sarıcalı,demir-saricali,D. Sarıcalı,G,34,195.0,19,M,1548585,EUR,1104537600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Demir Saricali,,,,,,,,,
12530727,home,Hatayspor,Ali Yıldız,ali-yildiz,A. Yıldız,M,20,173.0,28,M,1516749,EUR,1173657600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,home,Hatayspor,Ismail Zobu,ismail-zobu,I. Zobu,M,,178.0,5,M,2019420,EUR,1163548800,M,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,home,Hatayspor,Baran Sarka,baran-sarka,B. Sarka,M,6,176.0,15,M,1521046,EUR,992217600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,home,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173.0,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,home,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182.0,143,M,862672,EUR,890352000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,home,Hatayspor,Jonathan Okoronkwo,jonathan-okoronkwo,J. Okoronkwo,F,10,175.0,164,M,1188543,EUR,1063411200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Jonathan Okoronkwo,,,,,,,,,
12530727,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,17.0,10.0,11.0,4.0,0.0,7.0,8.0,3.0,9.0,,,1.0,10.0,,,3.0,5.0,1.0,90.0,37.0,7.3,8.0,0.00056033,0,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,D,7,7,False,46.0,38.0,3.0,2.0,0.0,17.0,20.0,21.0,27.0,1.0,5.0,3.0,8.0,2.0,,,,,90.0,65.0,6.7,10.0,0.0816292,1,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,0.0487,,1.0,,0.0836,,,,,,,1.0,,,,,
12530727,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,48.0,39.0,13.0,5.0,0.0,23.0,24.0,16.0,24.0,5.0,6.0,5.0,1.0,1.0,,,,,90.0,61.0,6.6,10.0,0.0736149,2,,,,3.0,,,,,1.0,1.0,,,,2.0,0.5806,2.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,
12530727,away,Sivasspor,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,120298,EUR,701308800,D,30,30,False,58.0,48.0,9.0,3.0,0.0,27.0,28.0,25.0,44.0,,3.0,3.0,8.0,1.0,,,,,90.0,83.0,7.0,21.0,0.313811,1,,,14.0,4.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.0147,1.0,,,,,,,,,,,4.0,,4.0,,
12530727,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,28.0,23.0,4.0,,0.0,6.0,10.0,21.0,24.0,2.0,7.0,1.0,5.0,1.0,,,,,90.0,59.0,6.9,14.0,0.123869,1,,True,6.0,4.0,1.0,1.0,2.0,,,1.0,,4.0,3.0,,0.0133,,,,,1.0,,,,,1.0,3.0,4.0,,4.0,,
12530727,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,22.0,20.0,2.0,1.0,0.0,6.0,7.0,14.0,15.0,,2.0,1.0,2.0,,,,,,63.0,29.0,6.8,3.0,0.16362,0,,,,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
12530727,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178.0,6621,M,892624,EUR,839808000,M,12,12,False,36.0,30.0,3.0,1.0,0.0,12.0,14.0,18.0,23.0,,4.0,,2.0,1.0,,,,,90.0,45.0,6.9,8.0,0.015114,0,,,1.0,3.0,,,,,,,,3.0,2.0,2.0,,1.0,,,,,,Samuel,Moutoussamy,,,1.0,3.0,,,,
12530727,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186.0,217,M,51407,EUR,656467200,M,55,55,False,32.0,26.0,1.0,,0.0,8.0,11.0,18.0,21.0,2.0,10.0,,3.0,4.0,,,,,90.0,52.0,7.7,10.0,0.190048,4,,,,5.0,,1.0,3.0,1.0,,,,3.0,3.0,1.0,0.2711,1.0,2.0,1.0,0.9635,1.0,,,,2.0,,1.0,2.0,,,,
12530727,away,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,80,80,False,27.0,21.0,,,1.0,11.0,13.0,11.0,15.0,,,1.0,3.0,,,,,,71.0,33.0,7.0,7.0,0.220226,2,,,1.0,,,,,,,2.0,,,,,0.0327,,,,,,,,,,1.0,,1.0,,1.0,,
12530727,away,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,10,173.0,946,M,787429,EUR,659664000,M,24,24,False,13.0,7.0,,,0.0,1.0,1.0,6.0,13.0,,2.0,,,1.0,,,,,83.0,23.0,6.7,11.0,0.216022,0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,3.0,1.0,,,,1.0
12530727,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,26.0,23.0,,,0.0,9.0,10.0,14.0,16.0,1.0,3.0,3.0,2.0,1.0,,,,,90.0,44.0,8.0,6.0,0.044859,8,,,,6.0,,,1.0,1.0,1.0,2.0,,,,,0.7588,6.0,5.0,1.0,1.4791,1.0,,,,1.0,,3.0,1.0,,,,1.0
12530727,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,9.0,8.0,,,0.0,6.0,6.0,2.0,3.0,,,,3.0,,,,,,27.0,12.0,6.4,3.0,0.00320683,0,,,,,,,,,,,,,,,,,,,,,,Emirhan Basyigit,,,,2.0,,,,,
12530727,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,F,46,46,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,19.0,4.0,6.4,2.0,0.000171,1,,,,1.0,1.0,,,,1.0,1.0,,,,,0.3051,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,21,180.0,292,M,188117,EUR,792979200,F,22,22,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,,,,15.0,8.0,6.6,1.0,0.00296113,1,,,,1.0,1.0,,,,,,,,,,0.0719,,,,,,,,,1.0,,,,,,,1.0
12530727,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,6,183.0,204,M,935966,EUR,1038960000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175.0,23,M,844640,EUR,809136000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,,171.0,97,M,180009,EUR,736387200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Mehmet Talha Seker,seker-mehmet-talha,M. T. Şeker,M,88,180.0,20,M,1618816,EUR,1144627200,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Oguzhan Aksoy,oguzhan-aksoy,O. Aksoy,M,25,,9,M,1640657,EUR,1164326400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530727,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174.0,209,M,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
