match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_totalOffside
11406748,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,32.0,28.0,5.0,1.0,0.0,27.0,28.0,1.0,4.0,4.0,90.0,35.0,6.7,4.0,0.00020959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,56.0,48.0,4.0,2.0,0.0,17.0,19.0,33.0,41.0,5.0,85.0,79.0,8.2,11.0,0.145788,1,dilorenzo22,True,4.0,2.0,2.0,1.0,3.0,8.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0237,4.0,,,,,,,,,,,,,,,,
11406748,home,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,101.0,94.0,4.0,4.0,0.0,57.0,60.0,37.0,42.0,6.0,90.0,114.0,7.8,8.0,0.0210423,1,,,1.0,,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,,,2.0,,0.0644,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,False,90.0,87.0,3.0,1.0,0.0,55.0,57.0,32.0,33.0,4.0,90.0,97.0,7.1,4.0,0.0700571,0,,,,,2.0,2.0,3.0,2.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11406748,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,47.0,44.0,,,0.0,20.0,20.0,24.0,27.0,10.0,90.0,83.0,8.0,6.0,0.0413865,2,,,,,1.0,2.0,4.0,10.0,1.0,,1.0,3.0,3.0,1.0,1.0,5.0,,0.1655,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
11406748,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,80.0,75.0,4.0,1.0,0.0,30.0,33.0,45.0,48.0,6.0,90.0,96.0,6.8,11.0,0.0601091,1,anguiss_29,,1.0,,1.0,,8.0,4.0,1.0,,,2.0,3.0,2.0,,1.0,1.0,0.091,,,,1.0,1.0,,4.0,,,,,,,,,,
11406748,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,79.0,71.0,3.0,1.0,0.0,27.0,27.0,44.0,52.0,3.0,90.0,86.0,7.0,9.0,0.125052,0,StanLobotka,,,,1.0,1.0,6.0,5.0,,1.0,,1.0,2.0,1.0,,2.0,3.0,,2.0,,,2.0,,,1.0,,,,,,,,,,
11406748,home,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,24,24,False,34.0,30.0,,,0.0,11.0,11.0,19.0,23.0,5.0,65.0,43.0,7.0,8.0,0.0322212,2,,,,,,,2.0,2.0,1.0,,,,,,2.0,1.0,,0.0617,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,
11406748,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,28.0,25.0,3.0,1.0,0.0,4.0,5.0,22.0,26.0,1.0,45.0,41.0,6.8,8.0,0.148175,2,,,3.0,1.0,,,2.0,,1.0,,,2.0,,,2.0,,,0.06,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11406748,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,14.0,9.0,,,0.0,4.0,4.0,5.0,10.0,1.0,45.0,19.0,6.6,8.0,0.0170832,1,simeonegiovanni,,,,2.0,,3.0,,1.0,,,,,,2.0,,1.0,0.0443,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,53.0,46.0,3.0,3.0,0.0,13.0,14.0,33.0,42.0,2.0,90.0,81.0,7.1,19.0,0.0530404,5,Kvaradona,,3.0,,1.0,,9.0,7.0,1.0,,,,,,3.0,2.0,,0.5277,3.0,,,2.0,1.0,3.0,10.0,5.0,,1.0,1.0,0.613,,,,,
11406748,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,30.0,18.0,3.0,1.0,0.0,5.0,6.0,13.0,26.0,1.0,45.0,38.0,7.2,15.0,0.0140423,3,giacomo.raspadori,,2.0,,,,4.0,1.0,1.0,,,,,,,1.0,3.0,0.1942,1.0,,,,1.0,,,,,,2.0,0.3277,1.0,,,,
11406748,home,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,21.0,14.0,,,0.0,3.0,3.0,12.0,20.0,,45.0,32.0,6.9,11.0,0.070524,4,,,2.0,1.0,,,3.0,,1.0,,,,,,,,,0.2247,1.0,,,,1.0,2.0,2.0,,1.0,,1.0,0.3749,,,,,
11406748,home,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,25.0,7.0,6.8,3.0,7.767e-05,2,Osimhen9,,,,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,,1.0,0.0813,,,,,,,,,,,1.0,0.0695,,,,,
11406748,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,7.0,7.0,,,0.0,3.0,3.0,4.0,5.0,1.0,11.0,9.0,6.6,1.0,0.00071966,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Luigi D'Avino,davino-luigi,L. D'Avino,D,15,186,137,M,1154899,EUR,1134000000,D,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Luigi D'Avino,,,,,,,,,,,,,,,
11406748,home,Napoli,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,home,Napoli,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,947929,EUR,951782400,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406748,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,22.0,11.0,17.0,6.0,0.0,9.0,12.0,2.0,10.0,10.0,90.0,32.0,8.0,11.0,0.00039069,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1.3851,
11406748,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,30.0,21.0,3.0,2.0,0.0,8.0,13.0,13.0,18.0,4.0,90.0,51.0,7.3,14.0,0.0112906,0,,,1.0,,2.0,1.0,4.0,4.0,,,3.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
11406748,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,32.0,25.0,9.0,6.0,0.0,17.0,19.0,8.0,13.0,3.0,90.0,43.0,7.3,7.0,0.00149175,0,,,,,,2.0,1.0,3.0,,7.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11406748,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,56.0,43.0,13.0,7.0,0.0,29.0,36.0,14.0,20.0,6.0,90.0,69.0,7.4,13.0,0.00337615,0,,,,,,1.0,1.0,4.0,,7.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
