match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAGoal
13560222,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,16.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,12.0,5.0,7.0,3.0,2.0,,,,,90.0,33.0,6.8,11.0,0.00897639,4,,,,,,,2.0,2.0,2.0,5.0,,1.0,1.0,1.0,,,,,2.0,,1.0,,2.0,,0.5308,,2.0,,,,1.0,
13560222,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,True,9.0,5.0,4.0,1.0,0.0,4.0,5.0,1.0,4.0,1.0,2.0,4.0,2.0,,,,,45.0,16.0,6.7,4.0,0.00019351,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13560222,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,,,1.0,,,,,25.0,7.0,6.4,2.0,0.0001524,0,,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
13560222,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,20,20,True,1.0,,1.0,,0.0,,,,1.0,,2.0,,,,,,,9.0,5.0,6.7,2.0,,0,,,,,,,1.0,1.0,,,,1.0,,,,Julio Soler,,,,1.0,,,,,,,,,,,,
13560222,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,home,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,julian_araujo,978150,EUR,997660800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,94,M,,2007889,EUR,1094256000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,home,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,527,M,,1096136,EUR,1057881600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Daniel Jebbison,,,,,,,,,,,,,,,,
13560222,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,26.0,22.0,7.0,3.0,0.0,19.0,21.0,3.0,5.0,,,,6.0,,2.0,2.0,,90.0,32.0,6.7,4.0,0.00033715,0,0.5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,False,38.0,26.0,2.0,,0.0,11.0,15.0,15.0,23.0,6.0,8.0,5.0,3.0,,,,,90.0,67.0,7.0,15.0,0.0254097,0,,,,2.0,1.0,2.0,1.0,1.0,5.0,8.0,,2.0,2.0,,1.0,,,,,,,,,2.0,,,,,,,,
13560222,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,5,5,False,62.0,43.0,20.0,9.0,0.0,24.0,28.0,19.0,34.0,1.0,3.0,6.0,6.0,,,,,90.0,77.0,7.4,20.0,0.00986419,1,,,,,,2.0,,,4.0,4.0,,,,,,,,,,2.0,,1.0,,2.0,0.0493,0.0363,,,,,,
13560222,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,58.0,49.0,6.0,1.0,0.0,26.0,30.0,23.0,28.0,4.0,7.0,4.0,3.0,,,,,90.0,67.0,6.7,10.0,0.0268656,0,,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
13560222,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,42.0,32.0,3.0,2.0,0.0,14.0,18.0,18.0,30.0,2.0,3.0,4.0,6.0,,,,,90.0,74.0,6.2,21.0,0.0432114,0,,True,6.0,2.0,,2.0,1.0,1.0,2.0,7.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,1.0
13560222,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,16,16,False,37.0,36.0,3.0,2.0,0.0,12.0,12.0,24.0,25.0,,3.0,,5.0,,,,,59.0,48.0,6.6,5.0,0.0176731,0,,,,2.0,1.0,1.0,,,2.0,6.0,,1.0,,,1.0,,,,2.0,2.0,,,,,,,,,,,,
13560222,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,20,20,False,40.0,36.0,1.0,,0.0,17.0,19.0,20.0,22.0,,6.0,1.0,3.0,,,,,85.0,57.0,7.0,7.0,0.0827443,2,,,1.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0,,2.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,0.1224,0.1134,,,,,,
13560222,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,30,30,False,15.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,11.0,1.0,2.0,2.0,3.0,,,,,57.0,34.0,6.3,12.0,0.0258689,3,,,,1.0,,,1.0,1.0,1.0,7.0,,7.0,3.0,,2.0,,,,,,1.0,1.0,2.0,,0.4093,0.0663,,,,,,
13560222,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,22.0,19.0,1.0,1.0,0.0,6.0,6.0,16.0,24.0,,2.0,,5.0,,,,,69.0,33.0,7.1,9.0,0.22022,0,,,8.0,2.0,1.0,,,,2.0,4.0,,,,,1.0,,,3.0,,1.0,,,,,,,,4.0,,,,
13560222,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,37.0,32.0,1.0,,0.0,8.0,8.0,26.0,35.0,1.0,3.0,,,,,,,90.0,55.0,7.3,11.0,0.264148,2,,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,1.0,,,2.0,1.0,,,1.0,1.0,,0.1625,0.432,,1.0,,1.0,,
13560222,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,9,9,False,5.0,3.0,,,0.0,,,3.0,5.0,3.0,6.0,2.0,2.0,,,,,57.0,13.0,7.2,2.0,0.00153128,3,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,0.2732,0.2478,1.0,,,,,
13560222,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,F,11,11,True,12.0,10.0,,,0.0,3.0,3.0,7.0,11.0,1.0,5.0,,2.0,,,,,33.0,23.0,6.9,7.0,0.0104295,0,,,2.0,2.0,2.0,,2.0,2.0,3.0,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
13560222,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,True,10.0,8.0,,,0.0,1.0,1.0,8.0,10.0,,1.0,,4.0,,,,,33.0,18.0,6.7,6.0,0.0499982,0,,,1.0,,,,1.0,1.0,3.0,5.0,,2.0,,,,,,1.0,2.0,,,,,,,,,1.0,,,,
13560222,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,42.0,35.0,,,0.0,13.0,14.0,22.0,32.0,,1.0,,6.0,,,,,31.0,51.0,6.9,12.0,0.0313341,1,,,4.0,,,,,,1.0,3.0,,,1.0,,,,,,1.0,1.0,,1.0,,,0.0491,0.0172,,1.0,,,,
13560222,away,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,32,32,True,19.0,16.0,,,0.0,4.0,4.0,12.0,16.0,,,,2.0,,,,,21.0,23.0,6.7,4.0,0.0170751,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,F,22,22,True,8.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,1.0,,1.0,,,,,13.0,11.0,6.6,3.0,0.0496315,0,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13560222,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
