match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,captain,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,stat_goals
10411719,home,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,12,12,False,47.0,25.0,35.0,13.0,16.0,18.0,9.0,29.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,56.0,6.2,22.0,0.0,0.0,0.0186379,0,-0.8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411719,home,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188.0,112,M,812314,EUR,870220800,D,17,17,False,11.0,5.0,1.0,1.0,4.0,6.0,2.0,7.0,,3.0,2.0,,,,54.0,26.0,5.7,14.0,0.0164,0.0,0.0224051,1,,,,2.0,1.0,6.0,2.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411719,home,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183.0,99,M,327429,EUR,773020800,D,24,24,False,41.0,30.0,4.0,1.0,21.0,28.0,9.0,13.0,,6.0,11.0,,,,90.0,61.0,6.7,13.0,0.0,0.0,0.0059735,0,,,,,,5.0,,1.0,,4.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,,,,,,,,,,,,,
10411719,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,177,M,158037,EUR,732326400,D,15,15,False,52.0,40.0,7.0,5.0,27.0,33.0,13.0,19.0,6.0,10.0,9.0,,,,90.0,66.0,6.6,14.0,0.0,0.0,0.00668468,0,,,,,,4.0,,1.0,,1.0,3.0,,2.0,1.0,4.0,,1.0,True,1.0,,,,,,,,,,,
10411719,home,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,5,5,False,36.0,24.0,8.0,1.0,19.0,21.0,5.0,15.0,,6.0,6.0,,,,90.0,50.0,6.3,14.0,0.0,0.0,0.00130137,0,,,,,,7.0,1.0,,,3.0,3.0,,3.0,3.0,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
10411719,home,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,D,3,3,False,34.0,20.0,7.0,4.0,6.0,9.0,16.0,29.0,,4.0,9.0,,,,90.0,76.0,6.9,35.0,0.1009,0.0402,0.298771,3,,,,4.0,2.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,4.0,1.0,1.0,1.0,5.0,,,,,,
10411719,home,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,6,6,False,22.0,16.0,3.0,1.0,7.0,8.0,9.0,14.0,1.0,1.0,4.0,,,,78.0,33.0,6.5,10.0,0.0,0.0,0.0334878,0,,,,,,4.0,,,,,,,4.0,,1.0,,,,1.0,2.0,,,,,charlespickel,,,,,
10411719,home,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177.0,1069,M,386230,EUR,851904000,M,27,27,False,30.0,21.0,4.0,2.0,8.0,9.0,13.0,22.0,,4.0,6.0,,,,78.0,45.0,7.2,10.0,0.0,0.0,0.0286536,0,,,,1.0,,4.0,,,,4.0,,,1.0,3.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,,,,
10411719,home,Cremonese,Marco Benassi,marco-benassi,M. Benassi,M,,183.0,156,,249629,EUR,778982400,M,26,26,False,28.0,19.0,5.0,1.0,11.0,13.0,8.0,16.0,,6.0,9.0,,,,90.0,47.0,6.7,13.0,0.1964,0.1561,0.00931358,3,,,,1.0,,6.0,1.0,2.0,2.0,4.0,,2.0,3.0,,,,3.0,,1.0,1.0,,,1.0,,,2.0,,,,
10411719,home,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190.0,194,M,927188,EUR,933120000,F,74,74,False,9.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,3.0,7.0,2.0,,,,60.0,18.0,6.7,5.0,0.0,0.0,0.00508359,0,,,,1.0,,3.0,,,,1.0,3.0,,3.0,,,,1.0,,,2.0,,,,,,,2.0,,,
