match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_expectedGoalsOnTarget,stat_wonContest,stat_goalAssist,stat_hitWoodwork,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_totalOffside,stat_ownGoals
11401899,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,41.0,24.0,24.0,7.0,20.0,23.0,4.0,18.0,10.0,1.0,1.0,2.0,90.0,51.0,5.9,17.0,0.00165915,0,-1.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401899,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,53.0,37.0,8.0,3.0,17.0,21.0,23.0,37.0,7.0,,,,90.0,78.0,6.7,23.0,0.45028,2,,5.0,3.0,2.0,3.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1843,4.0,,,,,,,,,,,,,,,
11401899,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,,67.0,62.0,5.0,3.0,39.0,41.0,23.0,26.0,8.0,,,,90.0,81.0,6.7,5.0,0.0243264,1,,,,1.0,3.0,1.0,4.0,,,,,,3.0,,,,0.0755,,1.0,4.0,1.0,0.032,,,,,,,,,,,
11401899,home,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,,47.0,44.0,1.0,,40.0,42.0,4.0,5.0,3.0,,,,72.0,49.0,6.3,3.0,0.00183098,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11401899,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,,52.0,44.0,6.0,3.0,20.0,26.0,24.0,27.0,9.0,,,,90.0,82.0,7.1,11.0,0.0484961,0,,1.0,,,1.0,2.0,10.0,,7.0,,,,3.0,,2.0,1.0,,,,1.0,1.0,,6.0,,,,,,,,,,
11401899,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,47.0,34.0,6.0,2.0,10.0,18.0,26.0,32.0,4.0,,,,90.0,63.0,8.5,16.0,0.242325,3,,3.0,2.0,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,0.0861,2.0,1.0,,,0.3099,1.0,1.0,1.0,1.0,,,,,,,
11401899,home,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,M,4,4,False,,64.0,59.0,9.0,6.0,28.0,28.0,31.0,38.0,11.0,,,,90.0,73.0,7.3,7.0,0.28183,0,,2.0,,,,1.0,2.0,,1.0,1.0,,,1.0,,,1.0,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,
11401899,home,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,False,,31.0,25.0,4.0,3.0,12.0,15.0,13.0,17.0,6.0,,,,82.0,45.0,6.6,13.0,0.102197,2,,1.0,,1.0,2.0,5.0,5.0,,2.0,,1.0,,,3.0,,1.0,0.0661,,1.0,,3.0,0.0943,,,,1.0,1.0,1.0,,,,,
11401899,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,F,30,30,False,,18.0,13.0,1.0,,3.0,6.0,10.0,12.0,2.0,,,,62.0,26.0,6.9,7.0,0.110174,2,,,,,,4.0,1.0,,,,2.0,,,,,2.0,0.1059,3.0,,,1.0,,,,,,1.0,2.0,,,,,
11401899,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,19,19,False,,15.0,8.0,2.0,1.0,1.0,2.0,7.0,13.0,3.0,,,,72.0,30.0,6.5,10.0,0.100641,3,,,,2.0,,3.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,,0.7835,2.0,1.0,4.0,1.0,0.5182,1.0,,,,1.0,1.0,2.0,,,,
11401899,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,False,,28.0,20.0,5.0,3.0,9.0,12.0,13.0,20.0,6.0,,,,82.0,55.0,7.1,16.0,0.392544,3,,4.0,2.0,,,4.0,8.0,,8.0,,2.0,1.0,,3.0,1.0,1.0,0.6037,1.0,,2.0,1.0,,6.0,,,,1.0,1.0,1.0,,,,
11401899,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,True,,9.0,8.0,,,2.0,2.0,7.0,8.0,1.0,,,,28.0,21.0,6.7,6.0,0.0767582,1,,1.0,1.0,,,2.0,3.0,,4.0,,1.0,,,3.0,1.0,,0.0476,1.0,,,,,2.0,,,,,,,,,,
11401899,home,Excelsior,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,10,10,True,,13.0,12.0,1.0,,4.0,4.0,8.0,9.0,1.0,,,,18.0,15.0,6.2,2.0,0.00865252,0,,,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
