match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_shotOffTarget,stat_errorLeadToAShot,stat_keyPass,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_outfielderBlock
14025023,home,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,31,31,False,40.0,22.0,32.0,14.0,0.0,13.0,15.0,9.0,25.0,2.0,8.0,,90.0,52.0,7.5,18.0,0.00378284,0,0.17,0.01,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1.0,1.0,1.0,0.3496,0.1901,0.23,
14025023,away,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,D,38,38,False,19.0,13.0,1.0,,0.0,8.0,11.0,5.0,8.0,5.0,1.0,,90.0,39.0,6.3,10.0,0.0028092,0,-0.15,0.06,-0.26,3.0,,,1.0,4.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0
14025023,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,30.0,27.0,2.0,1.0,0.0,22.0,23.0,5.0,7.0,4.0,1.0,,90.0,37.0,5.8,3.0,0.00214233,0,-0.06,0.02,-0.65,,,,3.0,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,,856250,EUR,924566400,D,37,37,False,43.0,38.0,6.0,4.0,0.0,33.0,34.0,5.0,9.0,4.0,2.0,,90.0,54.0,6.4,5.0,0.00826082,0,0.15,0.02,-0.13,,,1.0,3.0,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0
14025023,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,45.0,39.0,8.0,4.0,0.0,27.0,28.0,12.0,17.0,3.0,4.0,,90.0,53.0,6.2,6.0,0.00430643,0,0.11,0.04,-0.45,,,,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
14025023,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,3,3,False,25.0,23.0,1.0,1.0,0.0,10.0,11.0,13.0,14.0,3.0,7.0,,90.0,53.0,5.7,8.0,0.0227745,0,-0.1,0.21,-0.76,4.0,1.0,,8.0,3.0,6.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,False,21.0,15.0,3.0,1.0,0.0,10.0,12.0,5.0,9.0,3.0,5.0,,70.0,33.0,6.5,9.0,0.00396341,1,-0.03,0.31,-0.04,1.0,,,2.0,2.0,,1.0,,,,,1.0,,,1.0,2.0,1.0,0.0316,,-0.08,,,,,1.0,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,26.0,23.0,2.0,1.0,0.0,15.0,16.0,8.0,10.0,1.0,2.0,,90.0,39.0,6.5,4.0,0.00603596,0,0.09,0.14,-0.19,,,,4.0,4.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,,1.0,2.0,,,,André,,,,,1.0,,,,,,,,,,,,,,,1.0
14025023,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,47.0,39.0,3.0,3.0,0.0,20.0,23.0,19.0,24.0,,5.0,,90.0,64.0,6.6,11.0,0.01892,0,0.01,0.15,-0.24,,,1.0,8.0,9.0,1.0,1.0,3.0,2.0,,,1.0,2.0,,1.0,4.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,9,9,False,18.0,12.0,,,0.0,5.0,6.0,7.0,12.0,1.0,1.0,,90.0,27.0,6.2,11.0,0.0156362,1,-0.36,0.32,0.0,,,4.0,4.0,2.0,,,,,,,,,,5.0,1.0,,0.0689,,-0.43,,,1.0,,1.0,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,False,21.0,19.0,,,0.0,8.0,8.0,11.0,13.0,2.0,2.0,,70.0,33.0,6.6,7.0,0.0185586,0,0.01,0.06,-0.07,,,,2.0,4.0,,1.0,,,,,,1.0,,4.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,,894733,EUR,835401600,M,5,5,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,2.0,1.0,,20.0,12.0,6.5,3.0,0.00070085,1,-0.01,0.25,0.14,1.0,,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.067,,-0.35,,,1.0,,1.0,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175,4053,M,,1899647,EUR,1189900800,F,36,36,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,20.0,12.0,6.3,4.0,0.00707074,0,0.02,0.15,-0.12,,,,1.0,,,1.0,,,,,,,,2.0,,1.0,,,,Mateus Mané,,,,,1.0,1.0,,,,,,,,,,,,,,
14025023,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,951,M,,1031283,EUR,1019520000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,,1014835,EUR,988761600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,945,M,,954044,EUR,1011312000,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Jhon Arias,jhon-arias,J. Arias,M,11,170,30226,M,jhonariasa,844096,EUR,874800000,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,933,M,,1005725,EUR,1065830400,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025023,away,Wolverhampton,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5746,M,,987734,EUR,974937600,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
