match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_penaltyConceded,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal
12117109,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,2.0,,,,83.0,16.0,6.4,6.0,0.00601755,1,,yurialberto,,,4.0,9.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,2.0,0.0389,,3.0,,,,,1.0,,,,,,,,
12117109,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,True,10.0,6.0,2.0,,0.0,1.0,1.0,5.0,13.0,2.0,,,,29.0,20.0,6.6,9.0,0.00230488,1,,ÁRomero,4.0,,1.0,3.0,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,0.0765,,,,,1.0,,,,,,,,,,
12117109,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,30,30,True,5.0,3.0,2.0,,0.0,1.0,2.0,2.0,3.0,2.0,,,,19.0,7.0,6.3,3.0,0.00265134,0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12117109,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,,,,19.0,11.0,6.7,2.0,0.00018305,0,,,,,,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
12117109,home,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,35,35,True,5.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,15.0,9.0,5.0,3.0,0.00202779,0,,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
12117109,home,Corinthians,Giovane,giovane,Giovane,F,23,184,4963,M,1170773,EUR,1069632000,F,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,15.0,8.0,7.4,2.0,0.00114385,2,,,,,,2.0,2.0,,,,,,,,,1.0,,,1.0,,1.0,0.175,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,
12117109,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,959006,EUR,930182400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,1106667,EUR,1074556800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,1411152,EUR,1083110400,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,home,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,25.0,21.0,6.0,2.0,0.0,19.0,20.0,2.0,5.0,4.0,1.0,,2.0,90.0,32.0,6.2,4.0,0.00091582,0,-2.8693,,,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,
12117109,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,70.0,62.0,9.0,5.0,0.0,38.0,38.0,24.0,32.0,3.0,,,,90.0,96.0,7.2,14.0,0.00955498,1,,,,,1.0,4.0,11.0,,8.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,3.0,0.0632,,1.0,,,,,,,,,,,,,
12117109,away,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,D,15,15,False,19.0,15.0,1.0,,0.0,13.0,16.0,2.0,3.0,2.0,,,,31.0,26.0,6.5,5.0,0.00048786,0,,,,,1.0,1.0,4.0,,1.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
12117109,away,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,58.0,54.0,3.0,1.0,0.0,33.0,35.0,21.0,23.0,4.0,,,,90.0,73.0,6.9,6.0,0.00615838,1,,,,,,1.0,4.0,,2.0,1.0,5.0,2.0,2.0,1.0,1.0,,1.0,True,2.0,,,0.0425,,,,,1.0,,,,,,,,,,
12117109,away,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,False,25.0,21.0,,,0.0,10.0,11.0,11.0,15.0,1.0,,,,61.0,41.0,6.6,7.0,0.00630812,0,,,1.0,,,2.0,6.0,,2.0,1.0,3.0,,1.0,2.0,2.0,,,,3.0,,,,,,,,,,1.0,,,,,,1.0,,
12117109,away,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,49.0,46.0,2.0,,0.0,24.0,25.0,22.0,25.0,5.0,,,,88.0,70.0,7.3,7.0,0.0287707,2,,,1.0,,1.0,2.0,11.0,,3.0,2.0,,,,4.0,1.0,3.0,1.0,,2.0,1.0,2.0,0.0425,1.0,,,,,0.0689,,,,,,,,1.0,
12117109,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,47.0,42.0,6.0,5.0,0.0,15.0,17.0,28.0,32.0,5.0,,,,90.0,65.0,7.4,11.0,0.245695,2,,,2.0,1.0,,3.0,7.0,,1.0,1.0,,,1.0,3.0,3.0,3.0,2.0,,,1.0,3.0,0.0875,1.0,2.0,,,,,2.0,,,,,,,,
12117109,away,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,38.0,37.0,2.0,1.0,0.0,14.0,14.0,23.0,24.0,5.0,,,,90.0,54.0,7.0,3.0,0.106528,1,,,,,2.0,5.0,9.0,1.0,1.0,,6.0,,,1.0,,3.0,1.0,,5.0,1.0,1.0,0.1226,,1.0,,,,,,,,,,,,,
12117109,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,False,36.0,34.0,2.0,2.0,0.0,17.0,18.0,19.0,24.0,4.0,,,,61.0,49.0,6.6,8.0,0.278634,0,,,6.0,2.0,1.0,5.0,2.0,2.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
12117109,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,M,16,16,False,46.0,41.0,1.0,,0.0,23.0,23.0,19.0,29.0,3.0,,,,90.0,65.0,6.9,12.0,0.0757013,2,,,6.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,,1.0,,2.0,2.0,,2.0,,,1.0,,0.1299,1.0,2.0,,,,,1.0,,,,,,1.0,,
12117109,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,24.0,16.0,1.0,,0.0,6.0,8.0,10.0,18.0,4.0,,,,90.0,41.0,8.2,15.0,0.0487238,4,,,2.0,,5.0,8.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.2537,2.0,1.0,,,1.0,,1.0,2.0,,,,,,,
12117109,away,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,True,37.0,31.0,1.0,,0.0,14.0,16.0,17.0,24.0,1.0,,,,59.0,54.0,6.4,13.0,0.0445495,0,,,3.0,,1.0,4.0,3.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12117109,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,9.0,7.0,,,0.0,3.0,3.0,6.0,9.0,,,,,29.0,18.0,6.8,5.0,0.0158598,2,,,3.0,2.0,1.0,3.0,3.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,0.0954,,1.0,,,1.0,,1.0,,,,,,,,
12117109,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,3.0,,,,29.0,30.0,6.7,4.0,0.025356,3,,,,,2.0,3.0,5.0,,6.0,5.0,1.0,,,,,,,,,,,0.0832,1.0,,Janderson,,2.0,0.1425,,,,,,,,,1.0
12117109,away,Vitória,Dudu,dudu,D. Rodrigues,M,21,186,533,M,1124220,EUR,928540800,M,21,21,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,10.0,3.0,6.3,2.0,3.34e-05,0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117109,away,Vitória,Alexandre Fintelman,alexandre-fintelman,A. Fintelman,G,35,194,183,M,1017274,EUR,995587200,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Eryc Castillo,erick-castillo,E. Castillo,M,8,177,811,M,338957,EUR,791942400,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117109,away,Vitória,Pablo Santos,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Pablo,,,,,,,,,,,,
12117109,away,Vitória,Fábio Soares,fabio,Fábio,F,80,178,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Fábio,Soares,,,,,,,,,,,
