match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_lastManTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
12764953,home,1. FC Heidenheim,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193.0,140,M,935281,EUR,966211200,F,14,14,False,10.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,4.0,1.0,1.0,1.0,,63.0,20.0,6.7,7.0,0.00660477,2,,,,,,1.0,,3.0,1.0,4.0,3.0,,,,,,0.2469,,,,,,,,1.0,,,1.0,,,,,,,,,
12764953,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186.0,3832,M,1146018,EUR,1135296000,M,10,10,True,14.0,11.0,1.0,1.0,0.0,4.0,4.0,8.0,12.0,4.0,2.0,,,,28.0,33.0,7.1,8.0,0.104233,4,,,,2.0,1.0,,,4.0,3.0,3.0,2.0,3.0,1.0,,2.0,,0.9757,1.5345,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,
12764953,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190.0,163,M,933707,EUR,929145600,M,3,3,True,14.0,10.0,2.0,,0.0,4.0,5.0,6.0,9.0,3.0,3.0,2.0,2.0,,27.0,22.0,6.5,6.0,0.0458347,0,,,,,,,1.0,3.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189.0,326,M,909485,EUR,938995200,F,18,18,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,3.0,1.0,1.0,,,27.0,15.0,6.8,3.0,0.0406217,0,,,,,,2.0,,3.0,,,,,,,2.0,2.0,,,1.0,,,,3.0,,,1.0,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185.0,79,M,311676,EUR,822614400,D,19,19,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,17.0,9.0,6.5,,0.00058169,0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180.0,119,M,1097453,EUR,1015718400,M,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,13.0,3.0,6.5,1.0,0.0005877,1,,,,,,2.0,,2.0,,,,,,,,1.0,0.0302,,,,,,,,1.0,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190.0,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183.0,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,Frank Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182.0,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185.0,136,M,798936,EUR,856310400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Luka Janeš,luka-janes,L. Janeš,M,28,184.0,39,M,1481943,EUR,1074470400,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Christopher Negele,christopher-negele,C. Negele,F,25,172.0,40,M,1390090,EUR,1113177600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,Christopher Negele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,home,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190.0,280,M,918437,EUR,978480000,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Matevž Vidovšek,matevz-vidovsek,M. Vidovšek,G,26,199.0,166,M,921405,EUR,941241600,G,69,69,False,19.0,11.0,12.0,5.0,0.0,6.0,7.0,5.0,12.0,,6.0,,,6.0,90.0,30.0,7.4,8.0,0.00185323,0,0.5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,
12764953,away,NK Olimpija Ljubljana,Jorge Silva,jorge-silva,J. Silva,D,7,183.0,110,M,790787,EUR,827452800,D,2,2,False,12.0,6.0,6.0,1.0,0.0,3.0,5.0,4.0,10.0,2.0,2.0,,,,90.0,44.0,6.1,16.0,0.00387541,2,,Jorge,Silva,3.0,1.0,,1.0,7.0,2.0,3.0,,1.0,6.0,2.0,1.0,1.0,0.0824,0.0275,,,1.0,,1.0,,,,,1.0,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Marcel Ratnik,ratnik-marcel,M. Ratnik,D,14,186.0,331,M,1131229,EUR,1072137600,D,14,14,False,40.0,32.0,13.0,6.0,0.0,20.0,22.0,12.0,18.0,3.0,3.0,2.0,2.0,,90.0,51.0,6.9,9.0,0.0112208,0,,,,,,,,1.0,,,,,3.0,,1.0,,,,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Marko Ristić,marko-ristic,M. Ristić,D,15,178.0,57,M,1398913,EUR,1099267200,D,15,15,False,25.0,23.0,2.0,2.0,0.0,20.0,22.0,3.0,3.0,5.0,2.0,2.0,,,90.0,42.0,6.9,2.0,0.0012029,0,,Marko Ristic,,,,1.0,2.0,3.0,,,,,9.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,David Sualehe,david-sualehe,D. Sualehe,D,33,183.0,78,M,796161,EUR,859075200,D,3,3,False,30.0,23.0,3.0,2.0,0.0,10.0,13.0,13.0,17.0,6.0,3.0,3.0,2.0,,88.0,51.0,7.0,9.0,0.0112733,1,,,,,,1.0,3.0,4.0,,2.0,,,3.0,3.0,,,0.0108,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Dino Kojić,dino-kojic,D. Kojić,M,9,187.0,126,M,1893261,EUR,1112572800,M,9,9,False,10.0,6.0,1.0,,0.0,3.0,5.0,3.0,5.0,4.0,3.0,1.0,,,45.0,20.0,6.6,7.0,0.00128862,0,,Dino Kojic,,,,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Thalisson,thalisson,Thalisson,M,88,183.0,60,M,1138175,EUR,920332800,M,88,88,False,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,45.0,10.0,6.1,4.0,5.241e-05,1,,Thalisson,,,,3.0,,9.0,1.0,2.0,,,,,,4.0,0.0213,,,,,,,,1.0,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Agustín Doffo,agustin-doffo,A. Doffo,M,34,179.0,87,M,796118,EUR,801360000,M,34,34,False,43.0,32.0,4.0,2.0,0.0,14.0,18.0,18.0,25.0,10.0,10.0,6.0,3.0,,90.0,61.0,6.8,13.0,0.0222568,1,,,,,,2.0,,9.0,,2.0,1.0,,1.0,,3.0,3.0,0.0487,,2.0,,3.0,,1.0,,,,,1.0,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Reda Boultam,reda-boultam,R. Boultam,M,24,187.0,83,M,795259,EUR,888883200,M,24,24,False,2.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,,1.0,,,,25.0,5.0,6.4,4.0,1.45e-06,0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Raul Florucz,raul-florucz,R. Florucz,F,30,182.0,962,M,1022491,EUR,992131200,F,10,10,False,12.0,9.0,,,0.0,2.0,2.0,8.0,14.0,5.0,2.0,1.0,1.0,,74.0,32.0,6.8,12.0,0.103964,4,,,,4.0,1.0,,2.0,6.0,3.0,3.0,2.0,1.0,,1.0,,2.0,0.2075,0.2086,,,,,,,3.0,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Pedro Lucas,pedro-lucas,P. Lucas,F,37,185.0,99,M,973750,EUR,904953600,F,37,37,False,19.0,14.0,,,0.0,6.0,6.0,8.0,15.0,5.0,2.0,1.0,,,90.0,28.0,6.9,10.0,0.0182543,1,,,,2.0,,2.0,3.0,3.0,,,,,,,1.0,2.0,0.1324,,,,,,2.0,,,,,1.0,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Álex Blanco,alex-blanco,Á. Blanco,M,11,175.0,62,M,807119,EUR,913766400,F,11,11,True,10.0,9.0,,,0.0,6.0,6.0,3.0,5.0,3.0,4.0,,,,65.0,22.0,7.4,6.0,0.00179766,2,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,2.0,,0.7905,0.9914,,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Ahmet Muhamedbegović,ahmet-muhamedbegovic,A. Muhamedbegović,D,17,186.0,79,M,863265,EUR,909705600,D,17,17,True,20.0,14.0,6.0,3.0,0.0,7.0,10.0,7.0,11.0,3.0,2.0,2.0,1.0,,45.0,31.0,6.9,9.0,0.00255053,0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Peter Agba,peter-agba,P. Agba,M,80,165.0,186,M,1002520,EUR,1040342400,M,6,6,True,20.0,16.0,2.0,1.0,0.0,8.0,9.0,8.0,11.0,2.0,3.0,1.0,1.0,,45.0,27.0,6.1,7.0,0.0138181,0,,,,,,,,4.0,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,
12764953,away,NK Olimpija Ljubljana,Marko Brest,brest-marko,M. Brest,M,18,173.0,112,M,1129975,EUR,1020988800,F,18,18,True,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,16.0,7.0,7.5,,,2,,,,,,1.0,,1.0,,,,,,,1.0,,0.1481,,1.0,,,,,,2.0,,,,,,,,,,,,1.0
12764953,away,NK Olimpija Ljubljana,Jordi Govea,jordi-govea,J. Govea,D,33,175.0,73,M,902053,EUR,920937600,D,33,33,True,4.0,1.0,1.0,,0.0,1.0,3.0,,3.0,2.0,,1.0,,,8.0,8.0,6.7,6.0,5.4e-07,0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Denis Pintol,pintol-denis,D. Pintol,G,12,188.0,55,M,997232,EUR,949881600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Gal Lubej Fink,lubej-fink-gal,G. L. Fink,G,,202.0,35,M,1036262,EUR,1019088000,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Justas Lasickas,justas-lasickas,J. Lasickas,D,23,176.0,286,M,791831,EUR,876096000,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Manuel Pedreno,manuel-pedreno,M. Pedreño,D,16,,27,M,1216283,EUR,971049600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,Manuel Pedreño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175.0,173,M,991929,EUR,930614400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Mateo Acimovic,mateo-acimovic,M. Acimovic,M,45,,96,M,1584944,EUR,1191542400,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,Mateo Acimovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764953,away,NK Olimpija Ljubljana,Ivan Durdov,ivan-durdov,I. Durdov,F,19,192.0,191,M,970515,EUR,963792000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
