match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_challengeLost,stat_outfielderBlock,stat_shotOffTarget,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,player_firstName,player_lastName,stat_bigChanceCreated,stat_totalOffside,stat_penaltyConceded,stat_punches,stat_penaltyWon,stat_goals
11407436,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,,43970,EUR,667872000,G,1,1,False,19.0,11.0,14.0,7.0,5.0,7.0,6.0,12.0,,,7.0,,1.0,,4.0,90.0,29.0,8.1,8.0,0.00084109,0,1.1352,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407436,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,18,18,False,10.0,6.0,1.0,,6.0,7.0,,3.0,,2.0,3.0,,,,,90.0,29.0,7.2,7.0,3.496e-05,0,,,,,3.0,,,7.0,,2.0,1.0,2.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,
11407436,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,,886930,EUR,918172800,D,29,29,False,21.0,13.0,4.0,,12.0,14.0,1.0,7.0,7.0,10.0,7.0,,,,,90.0,35.0,7.4,8.0,0.00038601,0,,,,,2.0,,,6.0,,3.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,
11407436,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,,58351,EUR,667353600,D,27,27,False,11.0,7.0,3.0,1.0,4.0,6.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,90.0,30.0,6.8,8.0,0.00254519,1,,,,,5.0,,,5.0,2.0,1.0,,3.0,0.1763,,,3.0,,,,,,1.0,,,1.0,,,,,,,,
11407436,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,,983059,EUR,1028246400,M,2,2,False,13.0,12.0,,,5.0,5.0,7.0,11.0,,6.0,5.0,3.0,,,,84.0,39.0,7.4,11.0,0.02366,0,,,3.0,,8.0,3.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,,3.0,,,,,,,,1.0,
11407436,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,False,12.0,9.0,1.0,,2.0,2.0,9.0,15.0,,2.0,,,,,,78.0,31.0,6.9,10.0,0.169879,3,,,5.0,2.0,2.0,4.0,,2.0,,,2.0,,0.1262,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,,
11407436,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,,553686,EUR,796953600,M,11,11,False,29.0,22.0,8.0,4.0,13.0,16.0,9.0,13.0,2.0,4.0,11.0,1.0,,,,90.0,45.0,7.0,11.0,0.0275803,0,,,,,1.0,1.0,,5.0,3.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
11407436,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,,895592,EUR,905472000,M,32,32,False,18.0,16.0,1.0,1.0,7.0,9.0,9.0,9.0,1.0,2.0,7.0,,,,,72.0,24.0,6.7,4.0,0.0500096,1,,,,,1.0,,,,,1.0,2.0,,0.0392,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,
11407436,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,M,33,33,False,18.0,14.0,4.0,3.0,8.0,8.0,7.0,12.0,1.0,6.0,5.0,2.0,,,,84.0,36.0,7.0,9.0,0.101023,0,,,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,
11407436,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,,122701,EUR,663206400,F,37,37,False,22.0,16.0,,,7.0,9.0,9.0,14.0,,3.0,3.0,2.0,,,,90.0,36.0,6.9,11.0,0.335876,3,,True,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,0.958,0.9912,1.0,,,,1.0,2.0,,2.0,,,1.0,,,,1.0,,,,1.0
11407436,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,,359640,EUR,820972800,F,7,7,False,19.0,16.0,4.0,4.0,5.0,6.0,11.0,13.0,2.0,7.0,2.0,3.0,,,,84.0,40.0,7.5,13.0,0.0185229,3,,,,,9.0,4.0,1.0,1.0,,,5.0,4.0,0.1181,0.1272,3.0,1.0,2.0,,,,,2.0,,3.0,,Isaac,Success,1.0,,,,,
11407436,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,,575852,EUR,891043200,M,4,4,True,7.0,4.0,2.0,1.0,,2.0,4.0,5.0,1.0,1.0,2.0,,,,,18.0,10.0,6.6,3.0,0.00112264,0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11407436,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,,148824,EUR,728006400,F,26,26,True,3.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,,,,,12.0,12.0,6.3,7.0,0.0153979,1,,,1.0,1.0,4.0,2.0,,,,,4.0,1.0,0.033,,,,1.0,1.0,,2.0,,,,,,,,,,,,,
11407436,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,,976401,EUR,985219200,D,13,13,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,14.0,5.0,6.8,,0.00014913,0,,,,,1.0,,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
11407436,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,,351434,EUR,762825600,D,12,12,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,1.0,2.0,,,,,14.0,4.0,6.7,,0.00619417,0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,
11407436,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,,962364,EUR,968544000,F,17,17,True,5.0,3.0,,,2.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,14.0,6.0,6.6,3.0,0.00303929,0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,
11407436,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192,119,M,,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Axel Guessand,,,,,,,
11407436,away,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190,287,M,,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Etienne Camara,,,,,,,
11407436,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Simone,Pafundi,,,,,,
11407436,away,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407436,away,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177,518,M,,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
