match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalKeeperSweeper,player_sofascoreId,stat_hitWoodwork
14773727,home,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,29.0,22.0,11.0,5.0,1.0,17.0,19.0,5.0,10.0,2.0,3.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,90.0,38.0,7.4,7.0,88.532944584931,12.0,57.735424050829,0.0094,1.0,0,0.06,0.03,0.33,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773727,home,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400.0,D,12,12,False,19.0,18.0,2.0,2.0,0.0,8.0,9.0,10.0,10.0,,6.0,4.0,3.0,2.0,,,,,90.0,55.0,7.0,9.0,45.461321730104,7.0,16.77628565613,,,0,0.04,0.01,0.26,,Hassan Al-Asmari,,2.0,2.0,7.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,
14773727,home,Al-Kholood,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000.0,D,3,3,False,40.0,36.0,4.0,2.0,0.0,31.0,31.0,5.0,9.0,3.0,5.0,6.0,,,,,,,90.0,52.0,7.5,5.0,97.490238981792,13.0,60.879034601622,,,0,0.07,0.02,0.38,,,,,,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14773727,home,Al-Kholood,Shaquille Pinas,shaquille-pinas,S. Pinas,D,38,182.0,296,M,867530,EUR,890265600.0,D,38,38,False,54.0,47.0,5.0,2.0,0.0,35.0,38.0,12.0,16.0,1.0,2.0,2.0,1.0,,,,,,90.0,66.0,7.1,11.0,183.18063928819,29.0,45.374179172258,,,0,0.09,0.1,0.27,,,,6.0,,,,1.0,,,,,,,True,2.0,1.0,1.0,8.2045716248197,8.7561046704571,1.0,,,,,,,,,,,,
14773727,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,False,38.0,29.0,2.0,1.0,0.0,13.0,17.0,16.0,21.0,,5.0,1.0,3.0,2.0,,,,,82.0,60.0,7.0,11.0,86.776792410898,16.0,30.887911242824,,,1,0.09,0.04,0.18,,Sultan Al Shehri,,,,3.0,1.0,,,2.0,1.0,,1.0,,,,2.0,1.0,,,,1.0,-0.02,,,,,,,,,,
14773727,home,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,39.0,35.0,2.0,,0.0,21.0,22.0,14.0,17.0,,4.0,2.0,7.0,2.0,,,,,90.0,51.0,6.8,6.0,142.94500757607,18.0,44.14904915709,,1.0,0,0.09,0.13,0.17,,,,,,4.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,21.596271835953,24.377253516342,1.0,,,,,,,,,,,,
14773727,home,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,M,46,46,False,26.0,17.0,1.0,,0.0,7.0,10.0,10.0,16.0,1.0,7.0,3.0,9.0,,,,,,90.0,52.0,7.8,15.0,165.97598414684,20.0,29.572913928384,,,2,-0.03,0.07,0.18,,,,1.0,,6.0,3.0,,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,3.0,2.0,27.407266594928,27.572836270504,1.0,,0.52,1.0,2.0,1.0,,,,,,,
14773727,home,Al-Kholood,Iker Kortajarena,iker-kortajarena,I. Kortajarena,M,10,182.0,73,M,1130805,EUR,961545600.0,M,10,10,False,32.0,24.0,3.0,1.0,0.0,9.0,11.0,15.0,21.0,1.0,6.0,2.0,1.0,1.0,,,,,90.0,48.0,7.4,12.0,230.81062058365,19.0,124.3351518606,,1.0,0,0.25,0.29,0.2,,,,2.0,,1.0,,,3.0,3.0,,2.0,,,,1.0,2.0,1.0,27.552085622149,117.95880602773,5.0,,,,,,,,,,,,
14773727,home,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,False,24.0,20.0,1.0,,0.0,9.0,10.0,11.0,14.0,1.0,3.0,2.0,2.0,2.0,,,,,90.0,34.0,6.7,5.0,82.498563544981,13.0,-25.658524402593,,,0,0.02,-0.11,0.23,,,,,,2.0,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
14773727,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,70,70,False,17.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,14.0,1.0,7.0,,4.0,1.0,,,,,74.0,44.0,6.2,20.0,98.533786138373,13.0,34.493063119999,,,0,-0.03,0.01,-0.07,,Muhammad Sawan,,2.0,,14.0,4.0,,,5.0,4.0,1.0,1.0,2.0,,,8.0,1.0,20.166757525887,33.035620041638,2.0,,,,,,1.0,,,,,,
