match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12441695,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,26.0,13.0,15.0,2.0,0.0,12.0,14.0,1.0,12.0,1.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,37.0,6.7,14.0,0.00081106,0,0.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441695,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,D,23,23,False,32.0,28.0,3.0,1.0,0.0,11.0,12.0,17.0,23.0,2.0,4.0,,,,,,90.0,48.0,6.7,10.0,0.0585238,0,,eliano.r,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441695,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,47.0,40.0,4.0,,0.0,27.0,30.0,13.0,17.0,9.0,1.0,,,,,,90.0,65.0,7.0,9.0,0.00737354,0,,,,3.0,4.0,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12441695,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,56.0,51.0,7.0,3.0,0.0,29.0,29.0,23.0,29.0,,7.0,,,,,,90.0,64.0,7.1,6.0,0.104888,1,,,2.0,3.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0584,,,,,,,,,,,,
12441695,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,40.0,38.0,,,0.0,16.0,16.0,23.0,25.0,1.0,5.0,,,,,,76.0,55.0,7.2,5.0,0.07123,0,,,1.0,2.0,3.0,,3.0,1.0,2.0,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
12441695,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,False,36.0,32.0,4.0,2.0,0.0,17.0,19.0,15.0,17.0,2.0,1.0,,,,,,45.0,42.0,6.7,4.0,0.0111526,0,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12441695,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,False,33.0,29.0,2.0,1.0,0.0,13.0,14.0,16.0,21.0,1.0,4.0,,,,,,90.0,48.0,7.0,9.0,0.0262906,3,,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.2038,,2.0,1.0,1.0,1.0,0.0564,,,,,,
12441695,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,20.0,18.0,,,0.0,4.0,4.0,14.0,16.0,,3.0,,,,,,76.0,31.0,7.2,5.0,0.106369,2,,,,2.0,3.0,,,2.0,1.0,1.0,,,,,,,,1.0,0.0885,3.0,,1.0,1.0,,0.2966,2.0,1.0,,,,
12441695,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,False,53.0,45.0,8.0,5.0,0.0,14.0,15.0,31.0,45.0,,6.0,,,,,,83.0,70.0,8.7,17.0,0.262481,6,,,7.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,2.0,1.0,0.814,,1.0,2.0,2.0,,0.6967,,,True,1.0,1.0,
12441695,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,False,34.0,28.0,,,0.0,5.0,6.0,23.0,28.0,1.0,5.0,,,,,,76.0,56.0,7.3,14.0,0.236871,2,,,,5.0,5.0,1.0,5.0,6.0,2.0,,,,,2.0,3.0,,,,0.0777,,1.0,,2.0,,0.1444,,,,,,
