match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,captain,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget
12436968,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194.0,2856,M,171919,EUR,739929600,G,1,1,False,46.0,42.0,13.0,9.0,0.0,37.0,38.0,5.0,8.0,1.0,1.0,12.0,1.0,1.0,3.0,2.0,3.0,1.0,90.0,61.0,7.5,4.0,0.00586368,0,1.3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436968,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,576384,EUR,892771200,D,20,20,False,33.0,28.0,1.0,,0.0,13.0,13.0,15.0,21.0,4.0,4.0,3.0,1.0,1.0,,,,,81.0,51.0,7.1,6.0,0.012037,1,,1.0,3.0,1.0,1.0,1.0,1.0,0.0463,,,,,,,,,,,,,,,,,,,,,,
12436968,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,958916,EUR,988588800,D,22,22,False,60.0,53.0,3.0,1.0,0.0,41.0,43.0,12.0,17.0,6.0,4.0,5.0,,,,,,,90.0,69.0,6.9,7.0,0.00594524,2,,,6.0,5.0,,2.0,,0.1251,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12436968,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194.0,1052,M,855864,EUR,738633600,D,5,5,False,61.0,59.0,3.0,2.0,0.0,51.0,52.0,8.0,10.0,3.0,7.0,1.0,,,,,,,90.0,73.0,6.8,3.0,0.0021479,0,,1.0,2.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12436968,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,972421,EUR,982800000,D,23,23,False,35.0,24.0,5.0,1.0,0.0,11.0,13.0,15.0,27.0,3.0,1.0,1.0,,,,,,,90.0,60.0,6.5,21.0,0.17818,1,,5.0,,7.0,1.0,1.0,,0.0154,2.0,,1.0,,,,2.0,6.0,3.0,2.0,1.0,,,,,,,,,,,
12436968,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,1031258,EUR,1078099200,M,18,18,False,53.0,51.0,8.0,7.0,0.0,20.0,22.0,31.0,31.0,6.0,,8.0,4.0,1.0,,,,,90.0,67.0,7.1,5.0,0.0413065,0,,,,6.0,1.0,,,,1.0,1.0,1.0,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,,
12436968,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184.0,1191,M,814873,EUR,894758400,M,27,27,False,44.0,37.0,1.0,,0.0,17.0,17.0,20.0,28.0,3.0,1.0,5.0,3.0,2.0,,,,,90.0,57.0,7.3,9.0,0.0293301,1,,1.0,,1.0,,1.0,,0.0789,1.0,3.0,,,,,,,,1.0,,,True,,,,,,,,,
12436968,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173.0,110440,M,927083,EUR,933984000,M,19,19,False,29.0,24.0,2.0,2.0,0.0,4.0,4.0,20.0,27.0,1.0,,4.0,,,,,,,90.0,44.0,6.4,13.0,0.0425561,2,,2.0,1.0,4.0,,1.0,,0.305,,,,1.0,,,,1.0,,1.0,,3.0,,bryan_m19,1.0,1.0,1.0,,,,,
12436968,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,907072,EUR,962582400,M,24,24,False,54.0,35.0,5.0,1.0,0.0,13.0,17.0,23.0,40.0,7.0,,5.0,2.0,2.0,,,,,90.0,72.0,7.5,24.0,0.344088,2,,3.0,1.0,2.0,1.0,,,0.1381,,1.0,,,,,1.0,5.0,4.0,2.0,2.0,,,,,2.0,,,,,,
12436968,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183.0,3191,M,1006387,EUR,1006819200,M,7,7,False,16.0,8.0,1.0,1.0,0.0,1.0,1.0,8.0,17.0,5.0,4.0,,1.0,,,,,,76.0,39.0,7.2,17.0,0.0953187,0,,2.0,2.0,7.0,,,,,4.0,,,,,,1.0,5.0,2.0,2.0,3.0,,,,,,,1.0,,,,
