match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,stat_saves,stat_punches,stat_goalsPrevented,stat_lastManTackle
12763942,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183.0,26212,M,d_raya1,581310,EUR,811123200,G,22,22,False,16.0,11.0,5.0,1.0,0.0,11.0,12.0,4.0,4.0,90.0,18.0,6.7,5.0,0.00014096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,False,33.0,31.0,,,0.0,8.0,8.0,25.0,2.0,59.0,54.0,7.0,9.0,0.222479,0,23.0,4.0,7.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189.0,15126,M,j_kiwior,976037,EUR,950572800,D,15,15,False,55.0,55.0,1.0,1.0,0.0,22.0,22.0,33.0,3.0,90.0,64.0,7.1,2.0,0.0151142,0,33.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190.0,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,83.0,78.0,5.0,1.0,0.0,17.0,18.0,65.0,2.0,90.0,91.0,7.6,5.0,0.0505032,3,61.0,3.0,8.0,,,,1.0,1.0,1.0,,1.0,,,3.0,6.0,,1.0,2.0,1.0,0.4115,,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175.0,17955,M,OZinchenko,287643,EUR,850608000,D,17,17,False,70.0,65.0,1.0,1.0,0.0,19.0,21.0,52.0,3.0,74.0,86.0,7.3,7.0,0.204136,2,48.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,1.0,2.0,,,,2.0,0.1128,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
12763942,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178.0,78475,M,Ødegaard,547410,EUR,913852800,M,8,8,False,45.0,41.0,1.0,1.0,0.0,5.0,5.0,48.0,3.0,90.0,66.0,8.5,10.0,1.13644,2,42.0,5.0,4.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,,,,,1.0,0.677,8.0,6.0,1.0,,True,1.0,1.0,1.0,0.9617,,,,,,,,
12763942,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180.0,32422,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,87.0,77.0,6.0,3.0,0.0,26.0,26.0,61.0,5.0,90.0,101.0,7.5,12.0,0.50232,0,51.0,2.0,5.0,,2.0,,2.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188.0,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,44.0,40.0,,,0.0,11.0,12.0,37.0,1.0,90.0,61.0,7.8,10.0,0.162792,4,29.0,3.0,5.0,,,,1.0,2.0,1.0,,,,1.0,3.0,3.0,,1.0,1.0,2.0,0.5953,5.0,,,,,,1.0,1.0,0.3157,2.0,,,,,,,
12763942,home,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170.0,36860,M,Sterling7,138534,EUR,786844800,F,30,30,False,17.0,16.0,,,0.0,1.0,1.0,19.0,3.0,58.0,33.0,6.7,9.0,0.0566619,0,15.0,5.0,3.0,1.0,4.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
12763942,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193.0,67509,M,KaiHav,836705,EUR,929059200,F,29,29,False,13.0,10.0,,,1.0,1.0,1.0,12.0,,74.0,25.0,7.9,7.0,0.177771,4,9.0,7.0,1.0,,3.0,,,,,1.0,,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,0.6138,,,,,,,1.0,1.0,0.4701,,1.0,,,,,,
