match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
11391261,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,15.0,12.0,1.0,1.0,4.0,5.0,8.0,11.0,,2.0,,,,,,74.0,19.0,7.2,0.0598652,1.0,2,,1.0,,3.0,3.0,4.0,,,,,,,1.0,4.0,,,,2.0,,,,1.0,,1.0,0.0713,0.0233,1.0,,,,
11391261,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,82.0,77.0,2.0,,35.0,35.0,42.0,47.0,,10.0,,,,,,62.0,87.0,7.1,0.0220592,,0,,,,3.0,2.0,5.0,,,,,2.0,2.0,1.0,6.0,,,,1.0,,,,,,,,,,,,,
11391261,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,22.0,18.0,,,6.0,6.0,12.0,21.0,,2.0,,,,,,49.0,34.0,6.7,0.0209665,,2,,5.0,,2.0,6.0,4.0,2.0,,,,1.0,1.0,1.0,12.0,,,,2.0,1.0,,,1.0,,,0.0542,,1.0,1.0,,,
11391261,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,19.0,17.0,1.0,1.0,1.0,1.0,16.0,18.0,,,,,,,,16.0,21.0,6.6,0.0131679,,0,,,,,1.0,,,,,,,,1.0,3.0,Kamory Doumbia,,,,,,1.0,,,,,,,,,kamory_doumbia03,
11391261,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,True,7.0,4.0,,,,1.0,4.0,6.0,,1.0,,,,,,16.0,13.0,6.7,0.0185078,,0,,,,,1.0,2.0,,1.0,,,,,,6.0,,,,,,,2.0,2.0,,,,,,,,,
11391261,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,home,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,26.0,10.0,23.0,7.0,5.0,8.0,5.0,18.0,4.0,11.0,1.0,2.0,2.0,,,90.0,40.0,7.1,0.00101751,,0,0.3378,,,1.0,,1.0,,,,,,,,16.0,,,True,,,,,,,,,,,,,,
11391261,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,32.0,27.0,3.0,,17.0,20.0,10.0,12.0,1.0,3.0,,,,,,90.0,39.0,6.8,0.0034652,,0,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,8.0,,,,,,,2.0,,,,,,,,,,
11391261,away,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,19.0,13.0,6.0,2.0,10.0,13.0,3.0,6.0,3.0,3.0,,,,,,90.0,26.0,6.9,0.00088512,,0,,,,,3.0,2.0,,,,1.0,1.0,1.0,,6.0,,,,3.0,,,,1.0,,,,,,,,,
11391261,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,24.0,17.0,9.0,3.0,11.0,13.0,6.0,12.0,5.0,3.0,,,,,,90.0,51.0,7.2,0.00726189,,1,,1.0,,2.0,3.0,7.0,1.0,,,,3.0,2.0,2.0,12.0,,,,,,,,2.0,,,0.0211,,,1.0,,,
11391261,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,26.0,19.0,4.0,2.0,13.0,14.0,8.0,16.0,3.0,4.0,,,,,,89.0,49.0,7.3,0.0690952,2.0,0,,4.0,2.0,2.0,5.0,9.0,,1.0,,,4.0,2.0,1.0,11.0,,,,3.0,,1.0,,3.0,,,,,,,,,
11391261,away,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,28.0,21.0,4.0,4.0,13.0,15.0,8.0,13.0,2.0,4.0,,,,,,90.0,32.0,6.5,0.0035011,,0,,,,1.0,4.0,1.0,,1.0,,,,,1.0,9.0,,,,1.0,1.0,,1.0,,,,,,,,,,
11391261,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,21.0,16.0,2.0,,9.0,12.0,7.0,10.0,2.0,3.0,,,,,,71.0,35.0,6.8,0.0104049,,0,,1.0,,,5.0,5.0,,,,,5.0,3.0,1.0,8.0,Samuel,Moutoussamy,,2.0,2.0,1.0,2.0,,,,,,,,,,
11391261,away,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,M,2,2,False,21.0,11.0,5.0,1.0,9.0,11.0,3.0,11.0,2.0,7.0,,,,,,80.0,38.0,6.8,0.00937165,,0,,1.0,1.0,1.0,3.0,7.0,,1.0,,,5.0,2.0,2.0,13.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,
11391261,away,Nantes,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,1099792,EUR,1038614400,F,77,77,False,14.0,10.0,,,3.0,4.0,9.0,14.0,,6.0,,,,,,71.0,27.0,6.7,0.093153,2.0,0,,4.0,2.0,,7.0,,1.0,1.0,,,,,1.0,12.0,Benie Traore,,,4.0,,,3.0,,,,,,,,,,
11391261,away,Nantes,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,15,15,False,21.0,16.0,,,7.0,9.0,9.0,12.0,2.0,7.0,,,,,,90.0,35.0,6.9,0.191605,2.0,2,,,,3.0,9.0,5.0,2.0,3.0,1.0,,1.0,1.0,1.0,11.0,,,,4.0,,1.0,2.0,,1.0,,0.4316,,2.0,,1.0,,1.0
11391261,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,10.0,5.0,,,1.0,1.0,4.0,10.0,,4.0,,,,,,72.0,28.0,6.1,0.00436482,,6,,1.0,,2.0,8.0,5.0,2.0,5.0,,,,,,12.0,,,,3.0,,,1.0,1.0,2.0,1.0,1.1428,0.1558,4.0,1.0,2.0,,1.0
11391261,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,8.0,6.0,1.0,,3.0,3.0,3.0,5.0,,1.0,,,,,,19.0,8.0,6.5,0.00154056,,0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
11391261,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,2.0,,,,,,19.0,5.0,6.4,0.00078649,,0,,,,,3.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
11391261,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,6.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,,,,,,18.0,10.0,7.0,0.143154,1.0,0,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,mostafamohamed11,
11391261,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,True,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,10.0,7.0,6.6,0.00420213,,0,,2.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
11391261,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,True,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11391261,away,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,away,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Nathan Zeze,,,,,,,,,,,,,,,,
11391261,away,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391261,away,Nantes,Mathis Oger,mathis-oger,M. Oger,M,74,182,18,M,1858338,EUR,1051833600,M,74,74,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mathis Oger,,,,,,,,,,,,,,,,
