match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_wonContest,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
10407197,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,36.0,27.0,23.0,14.0,21.0,22.0,6.0,14.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,90.0,45.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407197,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,D,6,6,False,81.0,64.0,8.0,4.0,38.0,41.0,26.0,40.0,2.0,5.0,1.0,2.0,1.0,,,,90.0,101.0,6.5,20.0,0,Denis,Odoi,2.0,9.0,3.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
10407197,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,103.0,98.0,3.0,1.0,71.0,73.0,27.0,30.0,2.0,4.0,3.0,5.0,1.0,,,,90.0,111.0,7.2,5.0,0,,,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10407197,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,False,91.0,87.0,3.0,3.0,38.0,41.0,49.0,50.0,2.0,6.0,3.0,5.0,1.0,,,,90.0,99.0,7.6,4.0,1,,,,,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407197,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,M,17,17,False,13.0,12.0,,,6.0,7.0,6.0,8.0,,,,3.0,,,,,64.0,21.0,6.5,7.0,2,,,1.0,3.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,3.0,,,,,,,,,,,,
10407197,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,27.0,23.0,3.0,2.0,10.0,10.0,13.0,23.0,,3.0,,3.0,1.0,,,,74.0,41.0,6.5,11.0,1,,,2.0,4.0,,,2.0,1.0,2.0,1.0,1.0,,,6.0,,1.0,1.0,,,,,,,,,,,,
10407197,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,51.0,44.0,5.0,4.0,31.0,33.0,13.0,18.0,,5.0,,4.0,2.0,,,,74.0,60.0,6.6,10.0,0,,,1.0,8.0,,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,
10407197,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,86.0,76.0,13.0,10.0,32.0,35.0,44.0,51.0,3.0,4.0,,6.0,1.0,,,,90.0,98.0,7.4,13.0,1,,,1.0,5.0,2.0,,,,1.0,1.0,,,,,1.0,,1.0,True,1.0,1.0,,,,,,,,,
10407197,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,M,14,14,False,56.0,50.0,,,17.0,18.0,34.0,43.0,1.0,4.0,1.0,2.0,1.0,,,,90.0,72.0,7.6,13.0,0,Bjorn Meijer,,3.0,5.0,1.0,,2.0,1.0,1.0,,,,4.0,5.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,
10407197,home,Club Brugge KV,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,70,70,False,15.0,14.0,,,1.0,1.0,13.0,14.0,,,,1.0,,,,,80.0,24.0,6.8,7.0,2,,,2.0,5.0,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,,,,,r.yaremchuk,,,,
