match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_outfielderBlock,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
12545096,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,39.0,15.0,31.0,7.0,0.0,12.0,17.0,3.0,22.0,1.0,1.0,1.0,1.0,12.0,3.0,3.0,1.0,90.0,48.0,6.3,26.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,30.0,25.0,1.0,,0.0,13.0,17.0,12.0,14.0,2.0,1.0,,,8.0,,,,90.0,48.0,6.2,9.0,0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,False,12.0,9.0,1.0,,0.0,7.0,9.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,,45.0,16.0,5.9,4.0,0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,29.0,25.0,5.0,3.0,0.0,23.0,24.0,2.0,5.0,1.0,,,1.0,1.0,,,,90.0,36.0,6.5,4.0,0,,1.0,2.0,3.0,,1.0,1.0,,1.0,True,1.0,,,,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,25.0,18.0,6.0,2.0,0.0,16.0,21.0,2.0,4.0,1.0,,,1.0,3.0,,,,90.0,29.0,6.0,7.0,0,,1.0,3.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,D,2,2,False,9.0,6.0,2.0,,0.0,6.0,7.0,,3.0,1.0,,,1.0,3.0,,,,45.0,21.0,5.8,6.0,0,1.0,,6.0,1.0,,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,
12545096,home,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,False,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,3.0,1.0,,1.0,5.0,,,,86.0,20.0,6.4,5.0,1,,,3.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
12545096,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,35.0,33.0,,,0.0,19.0,19.0,14.0,16.0,3.0,,,1.0,2.0,,,,90.0,48.0,6.5,6.0,0,,1.0,2.0,2.0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,
12545096,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,37.0,32.0,5.0,3.0,0.0,19.0,19.0,13.0,19.0,8.0,2.0,2.0,1.0,7.0,,,,90.0,54.0,6.9,10.0,0,1.0,1.0,7.0,,,4.0,4.0,1.0,2.0,,,,1.0,3.0,,2.0,,,,,,,,,,,
12545096,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,10,10,False,10.0,8.0,2.0,1.0,0.0,1.0,1.0,7.0,10.0,4.0,1.0,,,2.0,,,,90.0,26.0,6.6,9.0,2,1.0,,4.0,1.0,,2.0,2.0,3.0,1.0,,,,,2.0,2.0,2.0,3.0,1.0,,,,,,,,,
