match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_penaltyConceded,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_penaltyMiss
10408598,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,31.0,22.0,23.0,15.0,10.0,11.0,12.0,20.0,1.0,1.0,12.0,1.0,1.0,3.0,1.0,1.0,5.0,90.0,43.0,6.6,9.0,0.0,0.0,0.00530702,1.0,0,-1.0921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,False,33.0,25.0,6.0,3.0,11.0,11.0,14.0,22.0,2.0,,,,,,,,,90.0,47.0,6.3,11.0,0.009,0.0,0.0106479,,1,,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,39.0,29.0,4.0,1.0,21.0,28.0,8.0,11.0,3.0,,3.0,,,,,,,90.0,51.0,6.2,12.0,0.0,0.0,0.0149252,,0,,1.0,2.0,3.0,,,,2.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,13.0,11.0,3.0,2.0,7.0,7.0,4.0,6.0,2.0,,1.0,,,,,,,45.0,18.0,6.4,3.0,0.0,0.0,0.00090835,,0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,24.0,15.0,6.0,3.0,8.0,11.0,7.0,13.0,4.0,1.0,6.0,,,,,,,61.0,43.0,6.1,13.0,0.0,0.0,0.00662171,,0,,,1.0,4.0,1.0,,,1.0,2.0,3.0,2.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,20.0,17.0,1.0,1.0,11.0,12.0,7.0,17.0,13.0,3.0,4.0,,,,,,,90.0,54.0,5.9,22.0,0.1401,0.0526,0.0103952,1.0,4,,1.0,1.0,5.0,4.0,1.0,2.0,1.0,,1.0,1.0,5.0,5.0,,2.0,,,,9.0,1.0,1.0,1.0,1.0,,,,,,,,,
10408598,home,Cádiz,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,36,36,False,16.0,15.0,,,10.0,11.0,5.0,5.0,4.0,2.0,2.0,,,,,,,61.0,23.0,6.3,3.0,0.0,0.0,0.00313748,,0,,,1.0,3.0,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,False,21.0,17.0,4.0,3.0,11.0,14.0,6.0,7.0,2.0,2.0,6.0,,,,,,,45.0,25.0,6.7,4.0,0.0,0.0,0.00189079,1.0,0,,,2.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,
10408598,home,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,887429,EUR,894326400,M,21,21,False,27.0,20.0,2.0,1.0,9.0,12.0,11.0,17.0,5.0,4.0,9.0,,,,,,,90.0,43.0,5.5,13.0,0.0,0.0,0.0318682,2.0,0,,,,,1.0,,,,,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,
10408598,home,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,False,12.0,9.0,,,3.0,4.0,6.0,8.0,8.0,,,,,,,,,67.0,22.0,6.2,10.0,0.0,0.0,0.0532769,1.0,0,,3.0,2.0,2.0,3.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,
10408598,home,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,18,18,False,25.0,14.0,1.0,,7.0,9.0,7.0,16.0,4.0,,2.0,,,,,,,90.0,38.0,7.0,16.0,0.1339,0.0376,0.00869431,1.0,2,,3.0,8.0,10.0,1.0,1.0,,2.0,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
10408598,home,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,32,32,True,22.0,19.0,3.0,2.0,15.0,17.0,4.0,5.0,,,4.0,,,,,,,45.0,26.0,6.4,3.0,0.0,0.0,0.00150733,,0,,,,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,True,20.0,18.0,2.0,2.0,10.0,11.0,8.0,9.0,4.0,,1.0,,,,,,,45.0,23.0,6.3,2.0,0.0,0.0,0.00738043,,0,,,,1.0,,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Awer Mabil,awer-mabil,A. Mabil,M,7,179,326,M,307082,EUR,811123200,M,17,17,True,8.0,6.0,1.0,,1.0,2.0,5.0,7.0,4.0,,1.0,,,,,,,29.0,16.0,6.1,7.0,0.0867,0.1609,0.00323032,,2,,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,
10408598,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,14.0,13.0,1.0,1.0,7.0,8.0,6.0,6.0,1.0,1.0,3.0,,,,,,,29.0,18.0,6.4,2.0,0.0,0.0,0.00208016,,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Lucas Pérez,lucas-perez,L. Pérez,F,,181,960,M,107128,EUR,589852800,F,15,15,True,9.0,7.0,,,4.0,6.0,3.0,4.0,,,2.0,,,,,,,23.0,14.0,6.5,5.0,0.0,0.0,0.00226328,,0,,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
10408598,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Juan Cala,juan-cala,J. Cala,D,,187,34,,40984,EUR,628041600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Théo Bongonda,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,theo_bongonda,,,,,,
10408598,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Álvaro Giménez,alvaro-gimenez,Á. Giménez,F,20,182,1329,M,83687,EUR,674611200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,home,Cádiz,Mamady Diarra,mamady-diarra,M. Diarra,F,24,168,180,M,822702,EUR,961977600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,20.0,13.0,11.0,4.0,10.0,10.0,3.0,10.0,,,13.0,,,1.0,,,3.0,90.0,33.0,7.4,7.0,0.0,0.0,0.00180938,,0,0.2511,,,,,,,,,,,,,,,,,,,,,,,,,unai_simon,,,,,,
10408598,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,52663,EUR,608515200,D,18,18,False,70.0,57.0,4.0,1.0,17.0,22.0,42.0,54.0,,,2.0,,,,,,,90.0,95.0,7.8,20.0,0.0,0.0,0.190741,3.0,0,,,,3.0,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,6.0,2.0,,,,,,,1.0,1.0,,,,
10408598,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,56.0,51.0,15.0,13.0,34.0,36.0,17.0,20.0,3.0,,11.0,,,,,,,90.0,67.0,7.9,5.0,0.0302,0.0708,0.0145871,,1,,3.0,2.0,6.0,,,,2.0,1.0,4.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,
10408598,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,68.0,59.0,11.0,7.0,32.0,36.0,27.0,32.0,2.0,,10.0,,,,,,,90.0,81.0,7.7,9.0,0.0,0.0,0.0116266,,0,,2.0,3.0,5.0,,,,7.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,False,51.0,49.0,2.0,2.0,22.0,23.0,27.0,29.0,2.0,,3.0,,,,,,,88.0,78.0,7.5,6.0,0.0625,0.0,0.0307082,2.0,2,,1.0,1.0,8.0,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,,,3.0,,,,1.0,,,2.0,,,,,,,1.0,,,
10408598,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,49.0,46.0,2.0,2.0,10.0,11.0,36.0,38.0,,,5.0,,,,,,,88.0,60.0,7.3,6.0,0.0,0.0,0.0350422,1.0,0,,,1.0,6.0,3.0,3.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,False,72.0,65.0,12.0,9.0,25.0,26.0,40.0,46.0,7.0,2.0,7.0,,,,,,,90.0,89.0,7.1,9.0,0.1468,0.0,0.0520838,1.0,2,,4.0,1.0,5.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,
10408598,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,M,11,11,False,29.0,24.0,,,7.0,7.0,19.0,25.0,5.0,,3.0,,,,,,,82.0,50.0,7.7,11.0,0.225,0.1306,0.0883004,3.0,4,,1.0,,4.0,6.0,3.0,1.0,,,,,1.0,,,1.0,,,,3.0,2.0,1.0,2.0,1.0,,,NicoWill,1.0,,1.0,,,
10408598,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,71707,EUR,724723200,M,10,10,False,64.0,56.0,1.0,1.0,11.0,12.0,47.0,57.0,5.0,,4.0,,,,,,,90.0,87.0,7.4,17.0,0.0,0.0,0.198346,1.0,0,,3.0,,8.0,3.0,3.0,,,1.0,,,1.0,,,5.0,,,,5.0,2.0,2.0,,,True,,,,,,,,
10408598,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,M,7,7,False,41.0,35.0,1.0,,12.0,12.0,24.0,31.0,8.0,,7.0,,,,,,,88.0,60.0,7.4,14.0,0.5562,0.9918,0.43602,2.0,3,,2.0,2.0,4.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,
10408598,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,F,9,9,False,10.0,7.0,,,4.0,5.0,3.0,5.0,1.0,,2.0,,,,,,,54.0,20.0,6.7,6.0,1.201,1.1805,0.00616129,,5,,,1.0,3.0,1.0,1.0,,,,,,2.0,,,1.0,,,,,,1.0,2.0,3.0,,,IñakiWill,,,,2.0,1.0,1.0
10408598,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,12,12,True,8.0,6.0,,,2.0,2.0,4.0,6.0,3.0,,1.0,,,,,,,36.0,14.0,8.4,2.0,0.206,0.5342,0.0520198,1.0,2,,2.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,1.0,,,2.0,
10408598,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,4581,EUR,521424000,M,22,22,True,11.0,11.0,2.0,2.0,3.0,3.0,8.0,10.0,,,,,,,,,,8.0,14.0,6.8,2.0,0.0583,0.0,0.0166511,,1,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
10408598,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,31,31,True,7.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,,,,,,,2.0,9.0,,1.0,0.0,0.0,0.00249585,,0,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,298920,EUR,643507200,M,14,14,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,,,,,,2.0,6.0,,1.0,0.0,0.0,0.00204779,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Jon Morcillo,jon-morcillo,J. Morcillo,M,7,183,182,M,966804,EUR,905817600,F,2,2,True,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,,,,,,2.0,8.0,,,0.0,0.0,0.0427424,2.0,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10408598,away,Athletic Club,Ander Iru,ander-iru,A. Iru,G,1,188,14,M,1010276,EUR,903744000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,267863,EUR,705801600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,966802,EUR,974246400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408598,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
