match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_lastManTackle,player_sofascoreId
12504439,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,False,16.0,9.0,10.0,4.0,0.0,7.0,9.0,2.0,7.0,5.0,1.0,3.0,1.0,1.0,90.0,25.0,6.3,8.0,0.00037714,0,-1.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504439,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,38.0,26.0,14.0,5.0,0.0,17.0,19.0,9.0,19.0,6.0,,,,,90.0,51.0,6.6,13.0,0.00478166,0,,,,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504439,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,,,,,,21.0,13.0,5.9,1.0,0.00016609,0,,,,,1.0,,1.0,,6.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12504439,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,53.0,35.0,9.0,3.0,0.0,18.0,23.0,17.0,30.0,4.0,,,,,90.0,75.0,6.1,23.0,0.00892114,0,,,,4.0,,5.0,6.0,1.0,2.0,,3.0,4.0,4.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12504439,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,22.0,16.0,2.0,,1.0,5.0,7.0,11.0,15.0,6.0,,,,,90.0,40.0,7.0,10.0,0.346075,0,,,,3.0,5.0,7.0,10.0,,1.0,,,4.0,3.0,1.0,,3.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
12504439,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,39.0,25.0,9.0,3.0,0.0,10.0,13.0,15.0,26.0,8.0,,,,,80.0,53.0,6.6,17.0,0.0112769,1,,,,,3.0,2.0,9.0,1.0,1.0,1.0,,2.0,1.0,5.0,,2.0,,,,,1.0,,,True,1.0,1.0,0.1591,,,,,,,,,
12504439,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,False,34.0,23.0,5.0,3.0,0.0,10.0,15.0,13.0,21.0,6.0,,,,,75.0,54.0,6.8,17.0,0.0196042,0,,,,,1.0,5.0,10.0,,,,2.0,5.0,2.0,3.0,,2.0,1.0,1.0,,,5.0,,1.0,,1.0,,,2.0,,,,,,,,
12504439,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,27.0,21.0,4.0,1.0,0.0,11.0,13.0,12.0,22.0,4.0,,,,,80.0,71.0,7.0,24.0,0.32604,0,,,,,,4.0,4.0,2.0,3.0,,1.0,3.0,1.0,,,3.0,3.0,1.0,,1.0,,,2.0,,,,,8.0,2.0,,,,,,,
12504439,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,36.0,22.0,4.0,,0.0,4.0,5.0,20.0,37.0,6.0,,,,,90.0,72.0,7.6,33.0,0.49464,3,,,,4.0,3.0,12.0,9.0,4.0,1.0,,,1.0,1.0,3.0,,8.0,5.0,2.0,,2.0,,1.0,3.0,,,1.0,0.2138,6.0,2.0,1.0,1.0,1.0,0.2455,,,
12504439,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,25.0,18.0,1.0,,0.0,6.0,9.0,13.0,21.0,6.0,,,,,90.0,56.0,7.1,20.0,0.0625462,3,,,,1.0,2.0,7.0,7.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,7.0,2.0,,,,,2.0,,1.0,,0.7088,5.0,1.0,,2.0,1.0,1.3559,1.0,,
