match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,captain,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
11067284,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,19.0,11.0,10.0,2.0,9.0,10.0,2.0,9.0,2.0,2.0,3.0,13.0,5.0,2.0,90.0,36.0,6.9,8.0,0.0,0.0,0.0004859,0,-0.4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,27.0,20.0,2.0,1.0,16.0,17.0,4.0,16.0,3.0,4.0,1.0,6.0,,,90.0,54.0,6.1,21.0,0.1062,0.0,0.00845521,2,,6.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Robson Bambu,robson-bambu,R. Bambu,D,3,184,359,M,,923186,EUR,879292800,D,30,30,False,34.0,27.0,9.0,5.0,18.0,21.0,9.0,13.0,1.0,2.0,5.0,2.0,,,86.0,42.0,6.5,7.0,0.0,0.0,0.00351008,0,,,3.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,31.0,24.0,7.0,1.0,15.0,18.0,9.0,13.0,3.0,6.0,10.0,6.0,,,90.0,47.0,6.7,7.0,0.0,0.0,0.00250958,0,,,1.0,,,,,1.0,,,,,,1.0,2.0,True,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,23.0,12.0,4.0,,8.0,11.0,5.0,15.0,,2.0,6.0,1.0,,,90.0,54.0,6.3,18.0,0.0,0.0,0.0703547,0,,3.0,8.0,1.0,2.0,,,1.0,,2.0,,,,6.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
11067284,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,False,23.0,19.0,2.0,2.0,12.0,12.0,7.0,11.0,3.0,6.0,3.0,4.0,,,85.0,32.0,6.7,5.0,0.0,0.0,0.00553708,0,,,2.0,,1.0,,,,,1.0,1.0,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,
11067284,home,Vasco da Gama,Rodrigo,rodrigo,Rodrigo,M,,176,134,M,,1105849,EUR,1023148800,M,26,26,False,15.0,11.0,3.0,2.0,7.0,10.0,4.0,5.0,1.0,2.0,1.0,2.0,,,71.0,20.0,6.6,5.0,0.0,0.0,0.0173439,0,,,5.0,,,,,1.0,,,2.0,Rodrigo,,2.0,,,,,,1.0,1.0,,,,,,,,
11067284,home,Vasco da Gama,Andrey Santos,santos-andrey,A. Santos,M,17,180,28027,M,andreysantos_5,1105779,EUR,1083542400,M,18,18,False,26.0,18.0,3.0,,7.0,11.0,11.0,16.0,1.0,5.0,3.0,6.0,,,90.0,41.0,6.2,10.0,0.0,0.0,0.00324816,0,,1.0,11.0,6.0,,,3.0,3.0,1.0,1.0,5.0,Andrey Santos,,1.0,1.0,,,,,,,1.0,,,,,,,
11067284,home,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,GabrielPec,995072,EUR,981849600,F,11,11,False,12.0,10.0,4.0,3.0,5.0,6.0,5.0,7.0,,11.0,,7.0,,,89.0,42.0,7.4,11.0,0.4063,0.695,0.041686,2,,1.0,11.0,2.0,10.0,,1.0,1.0,1.0,4.0,3.0,,,2.0,4.0,,,6.0,,1.0,,,1.0,1.0,1.0,,,,
11067284,home,Vasco da Gama,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,9,9,False,19.0,8.0,,,3.0,3.0,5.0,16.0,2.0,4.0,2.0,2.0,,,90.0,39.0,6.7,17.0,0.8418,1.4369,0.00452679,2,,,11.0,,,,2.0,,,3.0,1.0,,,7.0,2.0,,,,,,3.0,,2.0,,1.0,1.0,,,
11067284,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,False,5.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,,3.0,1.0,4.0,,,71.0,13.0,7.2,3.0,0.079,0.0,0.00028879,2,,1.0,7.0,,2.0,2.0,,,,,2.0,,,4.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,,
11067284,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,7.0,6.0,,,2.0,3.0,4.0,7.0,,4.0,1.0,1.0,,,19.0,20.0,6.9,6.0,0.0823,0.0,0.0062923,2,,3.0,1.0,,2.0,,,2.0,2.0,2.0,1.0,Figueiredo,,,,,,2.0,,,,,,2.0,,,,,
11067284,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,25,25,True,7.0,3.0,,,3.0,4.0,,3.0,2.0,5.0,3.0,3.0,,,19.0,20.0,6.8,6.0,0.0,0.0,6.141e-05,0,,,2.0,,,,1.0,2.0,1.0,,,Marlon Gomes,,,1.0,,,,,,2.0,,,,,,,,
11067284,home,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,,940611,EUR,829872000,D,22,22,True,2.0,,,,,1.0,,1.0,1.0,1.0,2.0,,,,13.0,4.0,6.6,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Matías Galarza,matias-galarza,M. Galarza,M,23,175,2146,M,,1105836,EUR,1013385600,M,19,19,True,1.0,1.0,,,,,1.0,2.0,,,,,,,14.0,3.0,6.3,1.0,0.0218,0.0,0.00050281,1,,1.0,1.0,1.0,,,,,,,,Matías Galarza,,,,,,,,,,,,1.0,,,,,
11067284,home,Vasco da Gama,Luca Orellano,luca-orellano,L. Orellano,M,11,170,1144,M,,965764,EUR,953683200,F,14,14,True,4.0,2.0,1.0,,,2.0,2.0,2.0,,3.0,,1.0,,,8.0,8.0,6.6,3.0,0.0,0.0,0.00881188,0,,,1.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,
11067284,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Miranda,miranda,Miranda,D,16,182,158,M,,926868,EUR,948240000,D,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Paulo Victor,paulo-victor,P. Victor,D,64,180,196,M,,1108505,EUR,987120000,D,66,66,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Paulo Victor,,,,,,,,,,,,,,,,,
11067284,home,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,,1403439,EUR,1078099200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
