match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_bigChanceMissed,stat_totalClearance,stat_bigChanceCreated,player_firstName,player_lastName,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_totalOffside
12764392,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,70015,M,donnarumma,824509,EUR,919900800,G,1,1,False,16.0,13.0,4.0,1.0,0.0,13.0,14.0,2.0,6.0,2.0,1.0,2.0,90.0,25.0,6.7,3.0,0.00010699,0,-0.4691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764392,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124695,M,AHakimi,814594,EUR,910137600,D,2,2,False,57.0,51.0,,,0.0,11.0,13.0,51.0,6.0,,,,90.0,93.0,8.2,16.0,0.411366,4,,41.0,7.0,1.0,1.0,7.0,8.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.1105,0.0115,2.0,,,,,,,,,,,,,,
12764392,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36487,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,68.0,63.0,6.0,3.0,0.0,31.0,33.0,35.0,4.0,,,,90.0,84.0,6.9,5.0,0.0201438,1,,32.0,,,5.0,6.0,4.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,0.106,0.1509,1.0,True,1.0,1.0,3.0,,,,,,,,,,
12764392,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25706,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,84.0,80.0,5.0,4.0,0.0,47.0,49.0,35.0,9.0,,,,90.0,101.0,7.6,5.0,0.0197516,0,,33.0,,,6.0,8.0,5.0,2.0,,1.0,1.0,,,,,6.0,2.0,2.0,1.0,,,,,1.0,,2.0,,5.0,1.0,,,,,,,,,
12764392,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37488,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,65.0,61.0,3.0,2.0,0.0,16.0,17.0,54.0,4.0,,,,90.0,85.0,7.4,11.0,0.352172,2,,46.0,6.0,1.0,,3.0,3.0,2.0,,2.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,0.0745,,2.0,,,,1.0,1.0,,,,,,,,,
12764392,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16174,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,38.0,33.0,1.0,1.0,0.0,8.0,9.0,29.0,5.0,,,,81.0,51.0,6.7,10.0,0.0436421,2,,25.0,,,2.0,10.0,5.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,0.2277,,1.0,,2.0,,2.0,,,,,,,,,,
12764392,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37245,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,61.0,56.0,2.0,1.0,0.0,19.0,21.0,40.0,7.0,,,,90.0,78.0,7.6,8.0,0.278412,2,,37.0,,,2.0,5.0,7.0,1.0,,4.0,2.0,1.0,1.0,,,,3.0,3.0,,1.0,,0.3201,0.2013,1.0,,1.0,1.0,4.0,1.0,,,1.0,,,,,,
12764392,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21886,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,27.0,21.0,2.0,,1.0,8.0,10.0,18.0,8.0,,,,59.0,34.0,7.0,8.0,0.0126926,1,,13.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,0.067,0.0351,2.0,,,,,,,,,,,,,,
12764392,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239860,M,ODembélé,818244,EUR,863654400,F,10,10,False,47.0,33.0,3.0,3.0,0.0,4.0,7.0,46.0,4.0,,,,81.0,71.0,6.8,26.0,0.109718,6,,30.0,6.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,,3.0,1.0,2.0,,,1.0,1.0,3.0,2.0,3.0,0.9107,0.0136,3.0,,,2.0,,,,,,1.0,,,,,
12764392,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19315,M,kanginlee,917087,EUR,982540800,F,19,19,False,34.0,28.0,1.0,,0.0,5.0,5.0,32.0,1.0,,,,68.0,47.0,7.2,9.0,0.0522226,2,,24.0,3.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,0.122,0.1406,2.0,,,,,,,,,,,,,,
