match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork,stat_punches,stat_lastManTackle,stat_penaltyWon,stat_blockedScoringAttempt
10385694,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,38.0,31.0,11.0,5.0,27.0,29.0,4.0,9.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,90.0,47.0,6.4,8.0,0.0,0.0,0.00207563,0,0.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385694,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,45.0,39.0,7.0,3.0,17.0,18.0,22.0,28.0,,6.0,,,,,,,,,90.0,58.0,7.1,8.0,0.0914,0.0,0.0191221,1,,1.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385694,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,51.0,49.0,1.0,,28.0,29.0,21.0,22.0,,3.0,,,,,,,,,90.0,59.0,6.8,2.0,0.0,0.0,0.00560469,0,,,3.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385694,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,57.0,51.0,3.0,1.0,34.0,38.0,17.0,19.0,2.0,3.0,,,,,,,,,90.0,69.0,6.8,8.0,0.0,0.0,0.00966254,0,,,2.0,,5.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385694,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,False,36.0,29.0,1.0,,12.0,16.0,19.0,25.0,5.0,6.0,,1.0,,,,,,,90.0,64.0,6.9,16.0,0.0,0.0,0.404041,0,,5.0,3.0,,3.0,,3.0,2.0,,,,,2.0,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385694,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,14.0,11.0,,,4.0,4.0,7.0,12.0,6.0,4.0,,,,,,,,,68.0,28.0,6.9,9.0,0.212,0.2534,0.145288,1,,2.0,5.0,,,,,,2.0,,,,,2.0,1.0,1.0,,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,
10385694,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,37.0,33.0,2.0,1.0,8.0,8.0,27.0,31.0,7.0,12.0,,3.0,,,,,,,90.0,58.0,7.0,9.0,0.0315,0.0,0.122037,1,,2.0,8.0,1.0,,,1.0,,4.0,,,,3.0,2.0,1.0,3.0,2.0,,4.0,,,,3.0,,,,True,,,,,,,
10385694,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,65.0,61.0,7.0,6.0,20.0,21.0,44.0,51.0,1.0,6.0,,,,,,,,,90.0,77.0,7.5,9.0,0.0812,0.3128,0.16385,1,,7.0,,,1.0,,,,,,,,,,1.0,,3.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,
10385694,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,22.0,17.0,1.0,,3.0,4.0,14.0,19.0,7.0,3.0,,1.0,,,,,,,90.0,34.0,6.9,10.0,0.1504,0.9123,0.0696836,1,,1.0,4.0,,,,2.0,1.0,,,,1.0,1.0,,,1.0,,3.0,4.0,,1.0,,1.0,,1.0,,,1.0,,,,,,
10385694,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,F,10,10,False,20.0,14.0,2.0,1.0,4.0,5.0,10.0,15.0,1.0,3.0,,1.0,,,,,,,68.0,30.0,6.9,9.0,0.1354,0.0594,0.0467208,2,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,1.0,,,,
10385694,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,7.0,,,1.0,1.0,6.0,12.0,5.0,1.0,,,,,,,,,89.0,27.0,6.5,10.0,0.4747,0.0,0.249758,1,,,4.0,1.0,1.0,,,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
10385694,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,True,8.0,7.0,,,3.0,3.0,4.0,5.0,1.0,1.0,,,,,,,,,22.0,12.0,6.4,2.0,0.0,0.0,0.00372043,0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385694,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,4.0,1.0,,,1.0,1.0,,3.0,5.0,1.0,,2.0,,,,,,,22.0,8.0,6.4,5.0,0.0,0.0,2.548e-05,0,,,3.0,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
