match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,stat_outfielderBlock
12530693,away,Bodrum FK,Taylan Antalyalı,,,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,False,49.0,44.0,4.0,2.0,0.0,28.0,31.0,16.0,18.0,4.0,5.0,,,86.0,59.0,7.0,7.0,0.0100138,0,,,,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12530693,away,Bodrum FK,Erkan Degismez,,,erkan-degismez,E. Degismez,M,,180,9,M,130493,EUR,525484800,M,4,4,False,15.0,15.0,,,0.0,11.0,11.0,4.0,4.0,2.0,2.0,,,45.0,19.0,6.5,,0.00228671,0,,True,,,,2.0,2.0,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,
12530693,away,Bodrum FK,Gökdeniz Bayrakdar,,,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,M,41,41,False,1.0,,,,0.0,,1.0,,,,,,,45.0,7.0,6.2,5.0,,0,,,,4.0,,7.0,,1.0,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,
12530693,away,Bodrum FK,Fredy,,,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,49.0,35.0,8.0,2.0,0.0,13.0,16.0,22.0,34.0,,5.0,,,90.0,59.0,6.8,18.0,0.0374223,0,,,1.0,1.0,,4.0,3.0,1.0,,1.0,,2.0,,,,,1.0,,,1.0,,3.0,1.0,,1.0,,,,,,,
12530693,away,Bodrum FK,Enis Bardhi,,,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,10,10,False,35.0,31.0,2.0,2.0,1.0,10.0,10.0,22.0,26.0,,7.0,,,89.0,48.0,7.3,8.0,0.081643,2,,,1.0,,,4.0,5.0,,2.0,,2.0,2.0,0.0577,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,
12530693,away,Bodrum FK,Taulant Seferi,,,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,F,99,99,False,17.0,11.0,,,0.0,5.0,5.0,6.0,12.0,1.0,1.0,,,90.0,38.0,6.5,16.0,0.0166042,0,,,,1.0,2.0,10.0,8.0,,,,4.0,1.0,,,3.0,,,,3.0,3.0,3.0,4.0,1.0,,3.0,,,,,,,
12530693,away,Bodrum FK,Ege Bilsel,,,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,27.0,26.0,,,0.0,16.0,16.0,10.0,11.0,6.0,8.0,,,45.0,44.0,7.0,4.0,0.00805895,0,,,,,1.0,2.0,4.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,3.0,2.0,,1.0,,,,,,,
12530693,away,Bodrum FK,Ondřej Čelůstka,,,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,True,10.0,6.0,3.0,1.0,0.0,2.0,2.0,5.0,10.0,6.0,1.0,,,45.0,21.0,6.9,5.0,0.0271583,0,,,2.0,,2.0,2.0,3.0,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0
12530693,away,Bodrum FK,Jonathan Okita,,,jonathan-okita,J. Okita,M,14,180,279,M,809225,EUR,844387200,F,11,11,True,16.0,12.0,,,0.0,3.0,3.0,9.0,13.0,,3.0,,,45.0,23.0,6.6,7.0,0.0165768,0,,,,2.0,,4.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,
12530693,away,Bodrum FK,Christophe Herelle,,,christophe-herelle,C. Herelle,D,4,188,65,M,225092,EUR,714441600,D,29,29,True,,,,,0.0,,,,,1.0,,,,9.0,1.0,6.6,,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,Pedro Brazão,,,pedro-brazao,P. Brazão,M,10,172,167,M,981535,EUR,1041206400,M,20,20,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,Rüzgar Adıyaman,Rüzgar Adiyaman,,ruzgar-adiyaman,R. Adıyaman,G,54,185,26,M,1643688,EUR,1164240000,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,Süleyman Özdamar,,,suleyman-ozdamar,S. Ozdamar,D,,182,11,M,124952,EUR,730598400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,Zdravko Dimitrov,,,zdravko-dimitrov,Z. Dimitrov,M,22,180,222,M,871342,EUR,903916800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,Mustafa Erdilman,,,mustafa-erdilman,M. Erdilman,M,8,178,27,M,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530693,away,Bodrum FK,George Pușcaș,,,george-puscas,G. Pușcaș,F,,187,1438,M,190319,EUR,828921600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
