match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalClearance,stat_interceptionWon,player_firstName,captain,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
11453066,home,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200,G,25,25,False,26.0,23.0,10.0,7.0,0.0,20.0,21.0,3.0,5.0,7.0,2.0,2.0,2.0,90.0,34.0,7.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600,D,5,5,False,32.0,28.0,2.0,1.0,0.0,14.0,14.0,14.0,22.0,1.0,,,,80.0,41.0,6.6,9.0,0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600,D,36,36,False,55.0,52.0,4.0,3.0,0.0,35.0,36.0,17.0,19.0,2.0,,,,90.0,60.0,7.0,3.0,0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,4,4,False,67.0,59.0,8.0,2.0,0.0,45.0,46.0,14.0,21.0,8.0,,,,90.0,78.0,6.5,9.0,0,,7.0,3.0,1.0,2.0,1.0,1.0,,,4.0,1.0,Mohammed Al Shwirekh,True,1.0,6.0,1.0,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,47.0,44.0,,,1.0,20.0,21.0,25.0,28.0,9.0,,,,90.0,71.0,8.2,4.0,0,2.0,6.0,13.0,,3.0,2.0,,5.0,,,1.0,Abdulelah Al Khaibari,,1.0,,6.0,1.0,4.0,4.0,1.0,2.0,,,,,,,,,,,
11453066,home,Al-Riyadh,Didier N'Dong,didier-ndong,D. N'Dong,M,,179.0,1107,M,786029,EUR,771811200,M,20,20,False,71.0,69.0,7.0,5.0,0.0,35.0,35.0,34.0,36.0,7.0,,,,90.0,83.0,7.2,6.0,0,,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,1.0,,2.0,1.0,,,,,,,,,,
11453066,home,Al-Riyadh,Birama Touré,birama-toure,B. Touré,M,60,183.0,134,M,246507,EUR,707788800,M,60,60,False,46.0,44.0,7.0,6.0,0.0,25.0,25.0,20.0,22.0,5.0,,,,63.0,57.0,7.0,3.0,1,1.0,3.0,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
11453066,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,70.0,63.0,3.0,2.0,0.0,21.0,23.0,43.0,49.0,3.0,,,,90.0,83.0,6.9,11.0,2,2.0,6.0,4.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,
11453066,home,Al-Riyadh,Juanmi,juanmi,Juanmi,F,7,169.0,641,M,96369,EUR,737856000,M,10,10,False,22.0,20.0,3.0,3.0,0.0,13.0,13.0,7.0,11.0,2.0,,,,45.0,41.0,7.2,8.0,3,2.0,2.0,4.0,,1.0,1.0,2.0,,,,1.0,,,,,2.0,,2.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,
11453066,home,Al-Riyadh,Abdullah Al-Dossari,abdullah-al-dossari,A. Al-Dossari,D,41,174.0,7,M,1525070,EUR,903052800,M,12,12,False,39.0,31.0,3.0,3.0,0.0,13.0,13.0,18.0,29.0,6.0,,,,63.0,59.0,6.7,17.0,2,3.0,8.0,2.0,,2.0,1.0,1.0,1.0,,,,Abdullah Al-Dossari,,1.0,1.0,,,3.0,,,,2.0,1.0,1.0,,,,,,,,
11453066,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,False,10.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,6.0,2.0,,,,85.0,18.0,7.3,4.0,2,,4.0,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,1.0,,1.0,1.0,,,,,
11453066,home,Al-Riyadh,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,18.0,16.0,,,0.0,4.0,4.0,12.0,15.0,1.0,,,,45.0,30.0,7.2,5.0,4,1.0,2.0,5.0,,,,,,1.0,,,,,,,1.0,,4.0,3.0,,,1.0,2.0,1.0,,1.0,,,,,,
11453066,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,True,21.0,19.0,2.0,,0.0,6.0,6.0,13.0,15.0,1.0,,,,27.0,25.0,6.6,2.0,1,,2.0,1.0,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
11453066,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,27.0,3.0,6.5,1.0,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11453066,home,Al-Riyadh,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,2,2,True,11.0,10.0,2.0,1.0,0.0,4.0,4.0,7.0,9.0,1.0,,,,10.0,16.0,7.2,2.0,0,2.0,1.0,2.0,,2.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,
11453066,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,M,26,26,True,4.0,3.0,,,0.0,,,3.0,5.0,,,,,15.0,7.0,6.5,3.0,0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11453066,home,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Alin Toșca,alin-tosca,A. Toșca,D,,181.0,131,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453066,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,,,,,,,,,
11453066,away,Al-Fateh,Jacob Rinne,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,37.0,30.0,13.0,6.0,0.0,27.0,29.0,3.0,8.0,12.0,2.0,,4.0,90.0,51.0,7.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11453066,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,31.0,27.0,4.0,2.0,0.0,17.0,18.0,10.0,14.0,3.0,,,,89.0,51.0,7.0,7.0,0,1.0,6.0,6.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,Saeed Baattia,,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,
11453066,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,54.0,54.0,7.0,7.0,0.0,39.0,39.0,15.0,15.0,7.0,,,,90.0,59.0,7.1,,1,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
