match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name
10825461,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
10825461,,,,,90,2.0,,1,,,substitution,121430817.0,False,False,regular,,,,
10825461,,,,,85,,,6,,,card,120538807.0,,True,yellow,Jack Armer,False,990362.0,Jack Armer
10825461,,2.0,1.0,,82,,,9,,,goal,166998994.0,,False,regular,,,184687.0,Neill Byrne
10825461,,,,,78,,,13,,,substitution,121430570.0,False,False,regular,,,,
10825461,,,,,76,,,15,,,substitution,121430528.0,False,True,regular,,,,
10825461,,,,,74,,,17,,,card,120538729.0,,True,yellow,Jayden Harris,False,970425.0,Jayden Harris
10825461,,2.0,0.0,,66,,,25,,,goal,166998513.0,,True,regular,,,970425.0,Jayden Harris
10825461,,,,,60,,,31,,,substitution,121430293.0,False,False,regular,,,,
10825461,,,,,60,,,31,,,substitution,121430292.0,False,False,regular,,,,
10825461,,,,,60,,,31,,,substitution,121430276.0,False,True,regular,,,,
10825461,,,,,50,,,41,,,card,120538582.0,,False,yellow,Tom Davies,False,582210.0,Tom Davies
10825461,,,,,46,,,45,,,substitution,121430139.0,False,False,regular,,,,
10825461,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
10825461,,1.0,0.0,,30,,,16,,,goal,166997199.0,,True,regular,,,895179.0,Jordan Gibson
