match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalOffside
12764354,home,RFS,Alain Cedric Herve Kouadio,alain-cedric-herve-kouadio,A. C. H. Kouadio,F,185,399,M,979049,EUR,832464000,F,17,17,False,10.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,6.0,,1.0,1.0,2.0,,,,,61.0,21.0,6.2,11.0,0.00221488,0,,17,,3.0,9.0,1.0,,,,3.0,,,,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,
12764354,home,RFS,Darko Lemajić,darko-lemajic,D. Lemajić,F,198,369,M,794596,EUR,745804800,F,22,22,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,3.0,,2.0,,,,,29.0,13.0,6.7,1.0,0.00426586,0,,22,,2.0,3.0,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12764354,home,RFS,Pāvels Šteinbors,pavels-steinbors,P. Šteinbors,G,191,38,M,24980,EUR,496108800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,home,RFS,Sergejs Vilkovs,sergejs-vilkovs,S. Vilkovs,G,191,12,M,1024047,EUR,1031011200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,home,RFS,Elvis Stuglis,elvis-stuglis,E. Stuglis,D,192,22,M,63092,EUR,741744000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,home,RFS,Petr Mareš,petr-mares,P. Mareš,D,183,38,M,102082,EUR,664070400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,home,RFS,Luka Silagadze,luka-silagadze,L. Silagadze,M,178,50,M,930995,EUR,924652800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,home,RFS,Rostand Ndjiki,rostand-ndjiki,R. Ndjiki,F,188,95,M,1514012,EUR,1073260800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,15,,,,,,,,,,Rostand,Ndjiki,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,186,799,M,2622,EUR,437097600,G,22,22,False,16.0,15.0,3.0,2.0,0.0,15.0,15.0,,1.0,,,1.0,5.0,,,1.0,,90.0,21.0,6.5,1.0,9.795e-05,0,-0.0738,22,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
12764354,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,183,906,M,1120315,EUR,1037664000,D,3,3,False,56.0,46.0,5.0,2.0,0.0,23.0,24.0,24.0,37.0,1.0,2.0,1.0,3.0,,,,,61.0,75.0,7.1,17.0,0.0491709,1,,3,5.0,,3.0,,1.0,,,1.0,0.0324,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,
12764354,away,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,190,4307,M,954836,EUR,951696000,D,37,37,False,95.0,89.0,5.0,1.0,0.0,70.0,73.0,19.0,22.0,3.0,6.0,6.0,6.0,,,,,90.0,112.0,7.0,7.0,0.00782298,1,,37,,,1.0,1.0,,2.0,,,0.1381,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,josip.sutalo,1.0,,
12764354,away,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,188,2113,M,139273,EUR,775440000,D,24,24,False,105.0,100.0,7.0,3.0,0.0,70.0,70.0,30.0,35.0,6.0,10.0,4.0,11.0,,,,,90.0,117.0,7.5,5.0,0.0172449,0,,24,,3.0,4.0,,,4.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,
12764354,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,182,1217,M,1000228,EUR,1047859200,D,15,15,False,96.0,84.0,3.0,1.0,0.0,38.0,41.0,46.0,55.0,2.0,5.0,,10.0,,,,,90.0,119.0,6.7,18.0,0.0187101,0,,15,,,3.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,173,1156,M,1001945,EUR,1057363200,M,28,28,False,56.0,47.0,2.0,1.0,0.0,17.0,20.0,30.0,36.0,,4.0,,11.0,,,,,90.0,73.0,5.9,12.0,0.0390898,2,,28,,,3.0,1.0,2.0,3.0,2.0,2.0,0.444,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,2.0,1.0,
12764354,away,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,183,6336,M,42694,EUR,645580800,M,6,6,False,87.0,67.0,7.0,1.0,0.0,23.0,27.0,44.0,62.0,1.0,4.0,,9.0,,,,,90.0,101.0,6.7,28.0,0.022352,0,,6,2.0,,5.0,2.0,,3.0,3.0,3.0,,,,1.0,,,True,3.0,,,,,,,,,,,,,,jordanhenderson,,,
12764354,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,182,3635,M,959806,EUR,1021507200,M,8,8,False,45.0,34.0,2.0,1.0,0.0,15.0,17.0,20.0,33.0,,4.0,,4.0,,,,,81.0,60.0,7.1,17.0,0.0603764,2,,24,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0908,,,,2.0,,,,,,,1.0,,,0.0891,,,,,1.0,,,,,
12764354,away,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,180,34499,M,218160,EUR,810345600,F,20,20,False,34.0,27.0,,,0.0,7.0,7.0,21.0,30.0,,5.0,,5.0,,,,,81.0,54.0,7.3,13.0,0.0928608,3,,25,3.0,3.0,8.0,2.0,1.0,2.0,,,0.1085,,,3.0,3.0,,,1.0,2.0,,1.0,1.0,1.0,,0.1588,,,,,1.0,,bertrandtraore10,,,
12764354,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,180,7085,M,910048,EUR,1012521600,F,9,9,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,5.0,,1.0,,,,,61.0,18.0,6.8,7.0,0.0821109,1,,9,,5.0,11.0,3.0,,1.0,,2.0,0.0915,,,,3.0,1.0,,,2.0,,1.0,1.0,,,0.2064,,,,,,1.0,brianbrobbeyy,,,
12764354,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,176,3970,M,1149146,EUR,1118102400,F,11,11,False,32.0,27.0,,,0.0,8.0,9.0,19.0,24.0,,1.0,,3.0,,,,,73.0,42.0,6.5,12.0,0.0150615,0,,11,1.0,,6.0,1.0,,,,3.0,,Mika Godts,,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,2.0
12764354,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,182,1908,M,100386,EUR,693100800,F,23,23,True,16.0,11.0,2.0,1.0,0.0,3.0,4.0,9.0,16.0,,1.0,,1.0,,,,,29.0,23.0,7.1,8.0,0.0465739,2,,23,4.0,,,,1.0,1.0,1.0,,0.1162,,,,,,,,,,2.0,1.0,,,0.0781,,,,,1.0,,,,,
12764354,away,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,197,6763,M,252215,EUR,713145600,F,25,25,True,8.0,5.0,,,0.0,1.0,1.0,4.0,8.0,3.0,6.0,,,,,,,29.0,15.0,7.2,6.0,0.0614732,1,,25,1.0,3.0,3.0,,,1.0,1.0,2.0,0.0368,,,,2.0,,,,,,1.0,1.0,,,0.0503,,,,,,,wout.weghorst,,,
12764354,away,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,186,1666,M,190867,EUR,813196800,F,10,10,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,1.0,,1.0,,,,,17.0,8.0,6.6,5.0,0.0844128,0,,29,,3.0,5.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,
12764354,away,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,190,1191,M,190883,EUR,806284800,M,21,21,True,11.0,8.0,4.0,2.0,0.0,3.0,5.0,5.0,6.0,1.0,4.0,,,,,,,9.0,15.0,6.7,4.0,0.00676014,0,,8,,,1.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,184,577,M,996989,EUR,1042934400,F,29,29,True,4.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,9.0,9.0,6.5,4.0,0.00201596,0,,10,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,190,471,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,189,1604,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Gerald Alders,gerald-alders,G. Alders,D,179,240,M,1403075,EUR,1115424000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,Gerald Alders,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Sivert Mannsverk,sivert-mannsverk,S. Mannsverk,M,185,521,M,900111,EUR,1020816000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,182,3131,M,1563462,EUR,1204243200,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764354,away,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,176,997,M,1160026,EUR,1074816000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
