match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,confirmed,length,injury
10438102,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10438102,,1.0,2.0,,90,7.0,,1,,,goal,168067268.0,True,regular,1145627.0,Youssef Chermiti,,,,,,
10438102,,,,,90,6.0,,1,,,card,120623814.0,True,yellow,59623.0,Antonio Adán,Antonio Adán,Argument,False,,,
10438102,,0.0,2.0,,90,4.0,,1,,,goal,168067236.0,False,regular,882664.0,Pepê,,,,,,
10438102,,,,,90,2.0,,1,,,varDecision,15403.0,True,goalAwarded,1145627.0,Youssef Chermiti,,,,False,,
10438102,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
10438102,,,,,89,,,2,,,substitution,121564808.0,False,regular,,,,,,,,False
10438102,,,,,84,,,7,,,substitution,121564796.0,False,regular,,,,,,,,False
10438102,,,,,83,,,8,,,substitution,121564795.0,False,regular,,,,,,,,False
10438102,,,,,77,,,14,,,card,120623758.0,True,yellow,795066.0,Marcus Edwards,Marcus Edwards,Foul,False,,,
10438102,,,,,75,,,16,,,substitution,121564766.0,False,injury,,,,,,,,True
10438102,,,,,70,,,21,,,substitution,121564754.0,True,regular,,,,,,,,False
10438102,,,,,70,,,21,,,substitution,121564753.0,True,regular,,,,,,,,False
10438102,,,,,68,,,23,,,card,120623731.0,True,yellow,846425.0,Manuel Ugarte,Manuel Ugarte,Foul,False,,,
10438102,,0.0,1.0,,60,,,31,,,goal,168066544.0,False,regular,247773.0,Matheus Uribe,,,,,,
10438102,,,,,55,,,36,,,substitution,121564729.0,True,regular,,,,,,,,False
10438102,,,,,46,,,45,,,substitution,121564715.0,True,regular,,,,,,,,False
10438102,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10438102,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,
10438102,,,,,44,,,2,,,card,120623652.0,False,yellow,845754.0,Wenderson Galeno,Wenderson Galeno,Foul,False,,,
10438102,,,,,42,,,4,,,card,120623635.0,True,yellow,797648.0,Matheus Reis,Matheus Reis,Foul,False,,,
10438102,,,,,34,,,12,,,substitution,121564583.0,True,regular,,,,,,,,False
