match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAShot,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside
14109718,home,Başakşehir FK,Davie Selke,davie-selke,D. Selke,F,9,195,1252,M,187437,EUR,790560000,F,9,9,False,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,4.0,5.0,1.0,,1.0,,,,,81.0,19.0,6.9,7.0,0.00143523,,,,,,1,,-0.19,,0.15,,1.0,,3.0,7.0,1.0,,,,,3.0,,,,,,1.0,1.0,0.7884,0.32,,,,1.0,1.0,0.9004,,,,,,
14109718,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,True,21.0,15.0,1.0,,0.0,12.0,15.0,3.0,6.0,2.0,3.0,2.0,5.0,,,,,,77.0,32.0,5.5,8.0,0.00470883,51.440747226866,5.0,43.365,20.58,,0,,0.0,0.1,-0.75,,1.0,,,4.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,
14109718,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,13.0,9.0,3.0,1.0,0.0,3.0,4.0,6.0,9.0,,,2.0,2.0,,,,,,28.0,20.0,6.4,5.0,0.0212301,39.997749118037,5.0,-15.33,7.665,,1,,0.11,-0.2,-0.06,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,0.013,-0.06,,,,,,,,,,,,
14109718,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,,,1.0,,,,,,,9.0,8.0,6.4,3.0,4.245e-05,9.5949987493485,1.0,9.345,9.345,,0,,-0.03,0.04,-0.02,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109718,home,Başakşehir FK,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,91,91,True,1.0,,,,0.0,,,,1.0,1.0,2.0,,,,,,,,9.0,4.0,8.0,2.0,,,,,,,1,,-0.02,,0.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,0.5991,0.32,,,,1.0,1.0,0.9792,,,Bertug Yildirim,,,
14109718,home,Başakşehir FK,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,10,10,True,2.0,,,,1.0,,,,2.0,,1.0,1.0,,1.0,,,,,9.0,7.0,6.7,3.0,,8.1140660114874,2.0,4.41,3.465,,1,,0.0,-0.13,0.19,,,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,0.2625,0.02,1.0,,,,,,,,,,1.0,
14109718,home,Başakşehir FK,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,621,M,947874,EUR,1035849600,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,home,Başakşehir FK,Abbosbek Fayzullaev,fayzullaev-abbosbek,A. Fayzullaev,M,11,172,31162,M,1118429,EUR,1065139200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abbos,,,,,
14109718,home,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,home,Başakşehir FK,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,away,Trabzonspor,André Onana,andre-onana,A. Onana,G,24,190,53710,M,787498,EUR,828403200,G,24,24,False,22.0,19.0,6.0,3.0,0.0,19.0,20.0,,2.0,,,,5.0,,,,1.0,,90.0,25.0,6.2,3.0,0.00013495,49.5820489592,7.0,-27.615,3.255,,0,-0.4077,0.08,-0.01,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,AndréOnana24,,,,,
14109718,away,Trabzonspor,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,20,20,False,43.0,35.0,6.0,3.0,0.0,14.0,19.0,21.0,24.0,1.0,3.0,1.0,4.0,1.0,,,,,90.0,64.0,6.2,12.0,0.143217,134.14505544457,19.0,-58.275,9.975,,1,,0.21,0.12,-0.51,,2.0,1.0,2.0,2.0,,,,1.0,1.0,,3.0,,,,1.0,,2.0,0.0731,-0.11,,,,,,,,,,,,
14109718,away,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,D,5,5,False,59.0,56.0,3.0,1.0,0.0,31.0,32.0,25.0,27.0,4.0,7.0,4.0,4.0,3.0,,,,,90.0,70.0,6.5,3.0,0.0116873,180.11390243606,27.0,-94.5,7.14,,1,,0.14,0.14,-0.48,,,,6.0,6.0,,,1.0,,,2.0,,,,,,,,0.1344,0.16,,,1.0,1.0,,0.2099,,,,,,
14109718,away,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,66.0,57.0,12.0,8.0,2.0,32.0,35.0,25.0,31.0,3.0,7.0,3.0,8.0,,,,,,90.0,79.0,7.7,11.0,0.217119,250.55851877867,27.0,-211.26,5.775,,1,,0.31,0.31,-0.4,,,,3.0,4.0,,,1.0,4.0,3.0,1.0,2.0,,1.0,,,,1.0,0.0244,0.13,,,,1.0,,0.2043,,,,,,
14109718,away,Trabzonspor,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,19,19,False,55.0,47.0,4.0,4.0,1.0,15.0,18.0,32.0,37.0,,6.0,2.0,2.0,4.0,,,,,90.0,80.0,6.4,14.0,0.208561,367.63163862332,33.0,-187.845,9.66,,2,,-0.4,0.41,-0.52,,2.0,,1.0,4.0,,3.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,,,0.0741,-0.2,1.0,1.0,,1.0,,0.1543,,,,,,
14109718,away,Trabzonspor,Christ Inao Oulaï,christ-inao-oulai,C. I. Oulaï,M,42,173,9524,M,1888002,EUR,1144281600,M,42,42,False,46.0,42.0,4.0,3.0,0.0,18.0,19.0,24.0,27.0,1.0,7.0,,5.0,2.0,,,,,90.0,66.0,6.5,13.0,0.0266181,235.55562490375,27.0,-128.625,5.145,,1,,0.01,0.3,-0.23,,1.0,,1.0,8.0,1.0,2.0,,3.0,2.0,2.0,,,,,1.0,,3.0,0.0212,-0.11,3.0,1.0,,,,,,,Christ Inao Oulaï,,,
14109718,away,Trabzonspor,Tim Jabol-Folcarelli,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,1106446,EUR,944438400,M,26,26,False,37.0,33.0,4.0,3.0,0.0,16.0,17.0,17.0,20.0,1.0,4.0,1.0,4.0,1.0,,,,,63.0,46.0,6.8,5.0,0.119911,90.754580187882,12.0,-28.665,9.135,,1,,0.14,0.06,-0.06,,,,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,0.1483,-0.21,,1.0,,1.0,,0.1921,,,Tim Jabol-Folcarelli,,,
14109718,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,1.0,,,,,11.0,4.0,6.6,,0.00197875,3.6732595878865,1.0,-2.31,-2.31,,0,,0.0,0.03,0.13,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
14109718,away,Trabzonspor,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,1106681,EUR,1077062400,M,99,99,False,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,2.0,3.0,,2.0,1.0,,,,,86.0,25.0,7.0,10.0,0.07682,113.96541510031,10.0,-55.23,4.515,,6,,-0.36,0.6,-0.13,,,,,4.0,,,,,,1.0,,,,2.0,1.0,,2.0,1.5445,0.36,3.0,,,3.0,1.0,1.1506,,,Felipe Augusto,,2.0,
14109718,away,Trabzonspor,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,353282,EUR,839030400,M,22,22,False,38.0,32.0,6.0,3.0,0.0,11.0,12.0,21.0,26.0,,3.0,,3.0,1.0,,,,,90.0,62.0,7.6,18.0,0.444419,159.37529064905,20.0,-77.49,4.62,,2,,0.5,0.37,-0.19,,12.0,5.0,1.0,5.0,,5.0,,,,1.0,5.0,,2.0,,1.0,,2.0,0.071,0.16,,2.0,,1.0,,0.1279,,,,,,
14109718,away,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,7.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,90.0,8.0,7.0,,0.116139,44.871739010179,3.0,-18.165,12.39,,1,,0.01,0.02,-0.01,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,0.7884,0.32,,,,1.0,1.0,0.8094,,,,,,2.0
14109718,away,Trabzonspor,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,767,M,1004346,EUR,1041465600,F,70,70,True,30.0,27.0,6.0,5.0,0.0,8.0,8.0,19.0,22.0,,2.0,,2.0,,,,,,79.0,52.0,6.6,18.0,0.070155,200.78928522504,20.0,-99.015,7.245,,2,,-0.21,0.32,-0.01,,5.0,,2.0,9.0,,2.0,,2.0,2.0,1.0,1.0,,,1.0,,,3.0,0.2037,0.11,4.0,,,1.0,,0.2601,,,,,,2.0
14109718,away,Trabzonspor,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,10,10,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,2.0,,1.0,,,,,,27.0,21.0,9.0,3.0,0.0855919,77.927592254348,9.0,-60.375,0.83999999999999,,4,,0.15,0.2,-0.08,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,0.5412,0.91,,1.0,,2.0,2.0,1.4621,ernest_muci,,,,,1.0
14109718,away,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,1.0,1.0,,3.0,,,,,,16.0,10.0,6.6,,0.0210946,47.499849184989,5.0,-37.905,-0.20999999999999,,0,,0.09,0.08,-0.05,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109718,away,Trabzonspor,Ahmet Doğan Yıldırım,ahmet-dogan-yildirim,A. D. Yıldırım,G,88,194,225,M,1907056,EUR,1162339200,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmet Doğan Yıldırım,,,
14109718,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arif Bosluk,,,
14109718,away,Trabzonspor,Yakuphan Sarıalioğlu,yakuphan-sarialioglu,Y. Sarıalioğlu,D,34,189,29,M,1974431,EUR,1168473600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yakuphan Sarıalioğlu,,,
14109718,away,Trabzonspor,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,431,M,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serdar Saatci,,,
14109718,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,away,Trabzonspor,Danylo Sikan,sikan-danylo,D. Sikan,F,14,185,1357,M,945479,EUR,987379200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109718,away,Trabzonspor,Onuralp Çakıroğlu,onuralp-cakiroglu,O. Çakıroğlu,F,17,177,195,M,1823965,EUR,1196812800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onuralp Çakıroğlu,,,
