match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalTackle,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals,captain,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_errorLeadToAGoal
12437707,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,32.0,23.0,25.0,16.0,0.0,10.0,11.0,13.0,21.0,6.0,2.0,2.0,1.0,1.0,90.0,36.0,7.0,9.0,0.00378762,0,0.1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437707,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,25.0,21.0,1.0,1.0,0.0,11.0,13.0,10.0,19.0,6.0,,,,,90.0,54.0,6.3,19.0,0.00375549,2,,,,7.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0624,,,,,,,,,,,,,,,,,,,,,
12437707,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,32.0,25.0,8.0,2.0,0.0,13.0,16.0,12.0,16.0,5.0,,,,,90.0,38.0,6.4,7.0,0.0324799,0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12437707,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,48.0,37.0,12.0,5.0,0.0,29.0,30.0,8.0,18.0,5.0,,,,,90.0,62.0,7.0,12.0,0.00141661,0,,,,,2.0,2.0,3.0,3.0,,,,,,11.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437707,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,28.0,22.0,2.0,1.0,0.0,13.0,15.0,9.0,13.0,3.0,,,,,71.0,46.0,7.1,8.0,0.00784133,0,,,,,,1.0,1.0,6.0,1.0,,,,,5.0,,,4.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
12437707,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,29.0,24.0,4.0,3.0,0.0,10.0,11.0,14.0,19.0,4.0,,,,,90.0,40.0,6.8,8.0,0.048305,1,,,,1.0,2.0,2.0,5.0,2.0,,1.0,,,,,1.0,0.0136,,,,1.0,,,1.0,1.0,0.0309,1.0,,,,,,,,,,,
12437707,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,23.0,20.0,,,0.0,11.0,11.0,9.0,12.0,6.0,,,,,71.0,34.0,6.9,5.0,0.00432389,0,,,,,2.0,3.0,5.0,4.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,
12437707,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,26.0,20.0,2.0,2.0,1.0,4.0,6.0,16.0,20.0,8.0,,,,,90.0,40.0,7.3,11.0,0.1773,2,,,,,1.0,,5.0,7.0,3.0,4.0,,1.0,1.0,,1.0,0.0912,,,,1.0,,3.0,,,,1.0,4.0,,,,,,,,,,
12437707,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,25.0,15.0,3.0,,1.0,4.0,7.0,13.0,20.0,1.0,,,,,86.0,42.0,7.4,11.0,0.329678,1,,,,2.0,2.0,3.0,7.0,6.0,,,,,1.0,3.0,1.0,0.0874,3.0,,2.0,2.0,,,3.0,,,2.0,,2.0,2.0,,,,,,,,
12437707,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,11.0,7.0,,,0.0,2.0,2.0,5.0,9.0,,,,,,86.0,31.0,8.7,12.0,0.0689691,4,,,,,6.0,6.0,10.0,11.0,3.0,1.0,,1.0,,,4.0,0.3625,3.0,,1.0,1.0,,2.0,,3.0,0.8042,,,,,budimir_ante,2.0,,,,,,
