match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437847,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,31.0,21.0,20.0,10.0,0.0,11.0,12.0,10.0,19.0,1.0,7.0,2.0,2.0,1.0,90.0,37.0,7.3,10.0,0.018906,0,0.1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,29.0,20.0,6.0,1.0,0.0,8.0,11.0,12.0,21.0,,2.0,,,,90.0,51.0,7.0,20.0,0.0356344,1,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0673,0.135,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,45.0,38.0,10.0,6.0,0.0,21.0,24.0,17.0,22.0,2.0,,,,,90.0,50.0,7.2,8.0,0.0095236,1,,1.0,,,2.0,,,,1.0,,,,,0.0789,0.1049,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,37.0,28.0,5.0,2.0,0.0,21.0,22.0,7.0,15.0,6.0,3.0,,,,90.0,50.0,7.5,9.0,0.00363916,1,,,1.0,2.0,6.0,,,,,2.0,,,1.0,0.0432,,5.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,
12437847,home,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,23.0,22.0,1.0,1.0,0.0,10.0,11.0,15.0,18.0,4.0,4.0,,,,90.0,50.0,7.5,7.0,0.379584,1,,6.0,1.0,4.0,2.0,,1.0,,,,,2.0,1.0,0.026,,,,,,,,3.0,1.0,1.0,1.0,3.0,,,,,,,,,
12437847,home,Mallorca,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,18.0,11.0,2.0,1.0,0.0,1.0,2.0,10.0,17.0,,5.0,,,,72.0,34.0,6.6,13.0,0.0246483,3,,1.0,,4.0,6.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,,0.4793,0.364,1.0,,,,2.0,,,1.0,,,1.0,,,2.0,1.0,,,,,
12437847,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,False,38.0,36.0,2.0,2.0,0.0,16.0,17.0,20.0,21.0,1.0,5.0,,,,77.0,54.0,7.0,4.0,0.0135074,1,,,1.0,6.0,5.0,2.0,,,,2.0,,,2.0,0.0327,,,5.0,3.0,,1.0,,,1.0,,,,,,,,,,,,
12437847,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,49.0,38.0,8.0,4.0,0.0,13.0,16.0,25.0,33.0,1.0,8.0,,,,90.0,62.0,7.6,13.0,0.109489,1,,,,1.0,8.0,,,,,2.0,2.0,3.0,1.0,0.068,,3.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,
12437847,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,36.0,27.0,5.0,3.0,0.0,7.0,8.0,23.0,38.0,,5.0,,,,84.0,56.0,7.5,16.0,0.316165,2,,10.0,,2.0,3.0,,,,,1.0,,1.0,1.0,0.228,,1.0,1.0,1.0,,1.0,,3.0,1.0,,1.0,4.0,,,,,1.0,,,,
12437847,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,24.0,15.0,,,0.0,3.0,3.0,12.0,22.0,,3.0,,,,84.0,38.0,7.7,13.0,0.0563919,4,,1.0,4.0,6.0,11.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8609,0.9018,8.0,,,,2.0,,,,,1.0,1.0,,,1.0,,,vedatmuriqi,1.0,,
12437847,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,14.0,7.0,,,0.0,,1.0,7.0,14.0,,4.0,,,,72.0,25.0,7.0,11.0,0.123872,4,,1.0,3.0,4.0,2.0,,1.0,,1.0,,1.0,1.0,,0.1487,0.0583,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,
12437847,home,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,18.0,3.0,6.4,1.0,1.128e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,6.0,4.0,,,1.0,2.0,4.0,3.0,5.0,,1.0,,,,18.0,11.0,7.0,5.0,0.157474,0,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,
12437847,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,7.0,6.0,2.0,1.0,0.0,5.0,6.0,1.0,1.0,,2.0,,,,13.0,12.0,6.7,2.0,0.00027396,0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,6.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,,1.0,,,,13.0,9.0,6.6,5.0,0.00116905,0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,13.0,2.0,6.5,1.0,2.673e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,
12437847,home,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437847,away,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,35.0,18.0,25.0,8.0,0.0,13.0,14.0,5.0,21.0,1.0,9.0,3.0,4.0,,90.0,47.0,7.5,17.0,0.0020802,0,0.5641,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
12437847,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,31.0,23.0,5.0,1.0,0.0,13.0,18.0,11.0,14.0,1.0,5.0,,,,90.0,54.0,6.7,13.0,0.0492333,0,,1.0,3.0,5.0,5.0,,4.0,2.0,,1.0,1.0,,1.0,,,,3.0,1.0,,,1.0,1.0,,,,1.0,,,,,,Sonic,,,
