match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_goals
12499821,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,51.0,39.0,16.0,4.0,0.0,37.0,39.0,2.0,12.0,10.0,1.0,2.0,3.0,90.0,63.0,6.9,12.0,0.00185038,0,0.5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499821,home,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,D,27,27,False,30.0,26.0,2.0,,0.0,20.0,20.0,6.0,10.0,2.0,,,,45.0,48.0,7.3,6.0,0.00221192,0,,,,2.0,2.0,8.0,1.0,6.0,2.0,6.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12499821,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,45.0,36.0,4.0,2.0,0.0,25.0,27.0,11.0,18.0,3.0,,,,90.0,61.0,7.3,9.0,0.21923,1,,,,3.0,2.0,4.0,,10.0,1.0,1.0,1.0,,,True,2.0,1.0,1.0,1.0,0.0437,0.3856,,,,,,,,,,,,,
12499821,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,91.0,81.0,12.0,8.0,0.0,64.0,69.0,17.0,23.0,9.0,,,,90.0,117.0,7.6,12.0,0.0334017,1,,,,3.0,5.0,9.0,1.0,12.0,1.0,4.0,4.0,,1.0,,3.0,,,,0.0206,,1.0,1.0,2.0,,,,,,,,,,
12499821,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,M,23,23,False,44.0,36.0,3.0,2.0,0.0,20.0,27.0,17.0,25.0,7.0,,,,90.0,80.0,6.7,22.0,0.213237,1,,,,,7.0,5.0,1.0,2.0,1.0,,,1.0,2.0,,1.0,,,,0.0091,,8.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,,,,,
12499821,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,23.0,19.0,1.0,1.0,0.0,13.0,14.0,6.0,12.0,9.0,,,,45.0,32.0,6.4,10.0,0.0123979,0,,,,1.0,4.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,3.0,,,,,2.0,,,,,,,
12499821,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,39.0,26.0,7.0,3.0,0.0,15.0,20.0,11.0,19.0,7.0,,,,80.0,53.0,6.7,17.0,0.0543336,1,,,,2.0,7.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,,4.0,,,,0.0262,,,1.0,,,,1.0,,1.0,,,,,
12499821,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,M,19,19,False,19.0,15.0,3.0,,0.0,13.0,14.0,2.0,7.0,1.0,,,,57.0,34.0,6.8,7.0,0.00116303,0,,,,,,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,
12499821,home,1. FC Heidenheim,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,F,13,13,False,37.0,23.0,2.0,1.0,0.0,12.0,17.0,11.0,22.0,1.0,,,,68.0,49.0,6.3,21.0,0.0442694,1,,,,,3.0,,,,,,,3.0,1.0,,,,,,0.0346,,2.0,,,,,2.0,,1.0,1.0,,,,
12499821,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,17,17,False,24.0,17.0,1.0,1.0,0.0,11.0,14.0,6.0,10.0,4.0,,,,90.0,45.0,7.1,14.0,0.0362515,6,,,,2.0,6.0,4.0,1.0,3.0,,1.0,1.0,4.0,,,2.0,2.0,,,0.4106,0.3806,,3.0,2.0,,2.0,1.0,,,1.0,,,,
