match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_blockedScoringAttempt
11451067,home,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,True,11.0,9.0,,,6.0,6.0,3.0,5.0,2.0,,6.0,1.0,,,,18.0,18.0,6.5,4.0,0.00203332,0,,,,,2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,5.0,1.0,,,,2.0,1.0,3.0,4.0,,,1.0,,,,18.0,12.0,6.7,6.0,0.00093736,0,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,
11451067,home,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,3.0,2.0,,,2.0,3.0,,,,2.0,1.0,,,,,17.0,6.0,6.4,2.0,2.016e-05,0,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,17.0,3.0,6.4,,0.00011242,0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Ege Bilsel,,,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,False,25.0,20.0,9.0,4.0,19.0,20.0,1.0,5.0,,,10.0,,,,,90.0,33.0,5.2,5.0,0.00067391,0,-1.5209,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11451067,away,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,38.0,33.0,1.0,1.0,11.0,14.0,22.0,29.0,6.0,2.0,,,,,,90.0,57.0,6.4,11.0,0.0175744,0,,,5.0,5.0,2.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4266,M,606346,EUR,766108800,D,30,30,False,37.0,31.0,7.0,3.0,23.0,25.0,8.0,12.0,3.0,2.0,9.0,,,,,45.0,43.0,6.9,6.0,0.00318328,0,,,,2.0,2.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,ericbailly,,,,
11451067,away,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,66.0,48.0,14.0,3.0,37.0,39.0,11.0,28.0,5.0,1.0,7.0,1.0,,,,90.0,76.0,6.4,20.0,0.0096441,0,,,1.0,1.0,1.0,,3.0,2.0,,,,,True,,,2.0,,2.0,1.0,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,,,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,53.0,47.0,7.0,5.0,22.0,22.0,26.0,36.0,8.0,1.0,8.0,4.0,,,,90.0,77.0,7.1,13.0,0.121874,2,,,5.0,2.0,8.0,1.0,2.0,2.0,,4.0,,2.0,,,,1.0,1.0,2.0,,1.0,,0.1705,0.2274,1.0,,,,,,,,1.0
11451067,away,Beşiktaş JK,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,75,75,False,29.0,21.0,2.0,1.0,10.0,11.0,11.0,18.0,1.0,,5.0,1.0,,,,60.0,38.0,6.6,11.0,0.0328515,2,,,,,4.0,,1.0,,1.0,1.0,,,,1.0,,,2.0,,,,,0.0697,,,2.0,1.0,,,,,,
11451067,away,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,46.0,39.0,10.0,7.0,16.0,17.0,23.0,30.0,6.0,,10.0,,,,,85.0,60.0,7.9,11.0,0.639754,2,,1.0,1.0,1.0,4.0,,,3.0,1.0,2.0,,1.0,,1.0,,3.0,,3.0,2.0,1.0,,0.1115,0.1177,,1.0,,1.0,,,,,
11451067,away,Beşiktaş JK,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,21.0,13.0,2.0,1.0,5.0,8.0,11.0,20.0,2.0,,6.0,2.0,,,,85.0,37.0,6.3,18.0,0.245799,0,,,7.0,,6.0,1.0,,,2.0,1.0,,2.0,,,,,2.0,2.0,,,,,,3.0,,,,MRashica,,,,
11451067,away,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,49.0,45.0,9.0,7.0,28.0,28.0,17.0,22.0,4.0,,5.0,2.0,,,,90.0,62.0,6.6,9.0,0.0112626,2,,,1.0,,6.0,1.0,1.0,1.0,,3.0,,,,,,1.0,2.0,1.0,1.0,,,0.0482,,,1.0,,,gedson_83,,,,1.0
11451067,away,Beşiktaş JK,Alex Oxlade-Chamberlain,,,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,14.0,11.0,3.0,2.0,4.0,4.0,10.0,14.0,2.0,,4.0,1.0,,,,60.0,30.0,7.1,9.0,0.139016,0,,,4.0,,2.0,,1.0,,3.0,,,4.0,,1.0,,,,2.0,1.0,,,,,3.0,,,,AlexOxChambo,,,,
11451067,away,Beşiktaş JK,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,False,12.0,11.0,,,4.0,4.0,7.0,9.0,1.0,1.0,2.0,,,,,90.0,22.0,7.1,7.0,0.020326,2,,,1.0,1.0,4.0,,,,3.0,,2.0,,,2.0,,,2.0,,,1.0,1.0,0.7858,0.8776,,,,,,,,,1.0
11451067,away,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,24,24,True,19.0,15.0,1.0,1.0,7.0,9.0,8.0,10.0,5.0,1.0,3.0,,,,,45.0,38.0,6.4,8.0,0.00713176,0,,,,,1.0,,,4.0,1.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,8.0,5.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,,3.0,1.0,,,,30.0,25.0,7.5,8.0,0.00280926,5,,,,1.0,3.0,,,2.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,0.3367,0.2844,,1.0,,,,,,,3.0
11451067,away,Beşiktaş JK,Ante Rebić,,,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,7,7,True,10.0,4.0,,,,1.0,5.0,11.0,1.0,,3.0,1.0,,,,30.0,21.0,6.9,12.0,0.221035,0,,1.0,2.0,,4.0,1.0,,,3.0,1.0,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,_anterebic,,,,
11451067,away,Beşiktaş JK,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,9.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,3.0,,1.0,,,,,15.0,13.0,7.1,,0.0617742,1,,,,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,0.0243,,,1.0,,,,,,,
11451067,away,Beşiktaş JK,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,90,90,True,9.0,5.0,,,2.0,2.0,3.0,7.0,,,,,,,,15.0,10.0,6.5,5.0,0.0264564,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,semihkilicsoy9,,,,
11451067,away,Beşiktaş JK,Mert Günok,,,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Gökhan Inler,,,gokhan-inler,G. Inler,M,,183,108,M,4252,EUR,457142400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Jean Onana,,,jean-onana,J. Onana,M,14,189,1392,M,978301,EUR,947289600,M,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451067,away,Beşiktaş JK,Yakup Arda Kılıç,,,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
