match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_lastManTackle,stat_penaltyMiss
11409021,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,34.0,18.0,19.0,3.0,17.0,20.0,1.0,14.0,1.0,2.0,1.0,9.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,90.0,50.0,8.2,16.0,5.913e-05,0,2.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409021,home,Gil Vicente,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,67,67,False,25.0,19.0,5.0,3.0,10.0,11.0,9.0,17.0,4.0,5.0,2.0,1.0,,,,,,,,88.0,44.0,6.6,11.0,0.00599264,0,,,,3.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409021,home,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,53.0,42.0,8.0,4.0,34.0,43.0,8.0,10.0,3.0,5.0,3.0,3.0,,,,,,,,90.0,66.0,7.1,13.0,0.0053983,0,,,,,4.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11409021,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,58.0,52.0,8.0,3.0,40.0,40.0,12.0,18.0,4.0,5.0,7.0,4.0,1.0,,,,,,,90.0,70.0,7.1,7.0,0.00839866,1,,,,,1.0,,1.0,,,,,1.0,,1.0,True,1.0,1.0,0.0987,,,,,,,,,,,,,,,
11409021,home,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,32.0,23.0,4.0,2.0,10.0,15.0,14.0,20.0,1.0,6.0,1.0,5.0,1.0,,,,,,,90.0,56.0,7.1,16.0,0.17153,0,,,,3.0,4.0,1.0,,4.0,4.0,,,,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,
11409021,home,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,31.0,25.0,1.0,1.0,4.0,4.0,21.0,27.0,1.0,8.0,,7.0,3.0,,,,,,,88.0,42.0,6.9,8.0,0.230373,0,,,,,4.0,2.0,,3.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,
11409021,home,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,37.0,31.0,2.0,1.0,16.0,20.0,15.0,17.0,2.0,3.0,4.0,5.0,,,,,,,,90.0,48.0,6.1,8.0,0.0197491,0,,,,,9.0,2.0,,1.0,1.0,5.0,,3.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,
11409021,home,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,24.0,18.0,3.0,1.0,12.0,15.0,6.0,10.0,,6.0,,5.0,2.0,,,,,,,63.0,37.0,6.4,11.0,0.0261809,1,,,,1.0,6.0,2.0,,2.0,1.0,2.0,,,2.0,,,,1.0,0.0723,,,2.0,,2.0,,2.0,,,,,,,,
11409021,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,False,8.0,4.0,1.0,,1.0,1.0,5.0,9.0,,1.0,,2.0,1.0,,,,,,,62.0,16.0,6.5,8.0,0.0788071,1,,,,2.0,3.0,,,,,,,2.0,1.0,,,,1.0,0.0198,,2.0,,,1.0,1.0,,,,,,,,,
11409021,home,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,False,25.0,20.0,2.0,2.0,7.0,9.0,15.0,21.0,,3.0,,3.0,1.0,,,,,,,90.0,42.0,7.0,12.0,0.15794,0,,,,5.0,7.0,1.0,2.0,2.0,2.0,1.0,,4.0,1.0,,,,,,,2.0,,1.0,3.0,3.0,,,,,,,,,
