match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,captain,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_lastManTackle,stat_outfielderBlock,stat_errorLeadToAShot
14773688,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000.0,G,1,1,False,21.0,14.0,12.0,5.0,0.0,11.0,13.0,3.0,8.0,4.0,90.0,24.0,6.3,7.0,0.00053434,41.260705652772,8.0,34.23,7.35,0,-0.1259,0.05,0.0,-0.09,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773688,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000.0,D,27,27,False,26.0,18.0,7.0,4.0,1.0,6.0,10.0,12.0,16.0,5.0,90.0,48.0,6.8,13.0,0.0992218,101.60137156656,11.0,53.235,34.23,1,,0.28,0.15,-0.2,,3.0,1.0,4.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.1254,0.2167,54.081650699928,2.0,1.0,-0.08,,,,,,,,,,,,,,,,,
14773688,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000.0,D,28,28,False,2.0,1.0,2.0,1.0,0.0,1.0,1.0,,1.0,1.0,12.0,3.0,6.6,1.0,4.31e-06,8.6668001592283,1.0,7.455,7.455,0,,0.0,0.01,0.13,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,merihdemiral,,,,,,,,,,,,,,,,
14773688,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200.0,D,3,3,False,33.0,27.0,5.0,4.0,0.0,14.0,15.0,13.0,18.0,2.0,90.0,48.0,7.1,7.0,0.00642385,179.52452109803,19.0,95.97,25.305,3,,0.2,0.05,-0.11,,,,2.0,3.0,2.0,6.0,1.0,1.0,,2.0,6.0,,,,1.0,2.0,1.0,0.5602,0.6343,68.85822537163,3.0,,0.11,,1.0,1.0,1.0,,,,,,,,,,,,,
14773688,home,Al-Ahli,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200.0,D,2,2,False,23.0,18.0,2.0,1.0,0.0,9.0,9.0,9.0,14.0,2.0,88.0,41.0,6.6,10.0,0.0744908,135.71696162499,11.0,113.61,35.7,0,,0.27,0.08,-0.18,,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,3.0,1.0,1.0,,,61.092973057993,2.0,1.0,,,,,,,,,,,,,,,,,,
14773688,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400.0,M,7,7,False,27.0,25.0,3.0,2.0,1.0,6.0,6.0,19.0,21.0,4.0,90.0,49.0,8.4,10.0,0.681113,96.410230975119,10.0,72.87,21.315,1,,0.83,0.46,-0.05,,7.0,3.0,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,2.0,1.0,,0.0669,,47.632392494928,3.0,8.0,-0.14,RMahrez,,1.0,1.0,1.0,,,,,,,,,,,,
14773688,home,Al-Ahli,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1056,M,1154611,EUR,1124928000.0,M,6,6,False,26.0,22.0,1.0,,0.0,14.0,14.0,8.0,12.0,2.0,80.0,37.0,7.1,6.0,0.0127824,66.864502742841,9.0,4.305,7.14,0,,0.02,0.14,0.15,,,,1.0,3.0,5.0,10.0,1.0,,,,,1.0,6.0,3.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14773688,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600.0,M,79,79,False,30.0,28.0,1.0,,0.0,19.0,20.0,9.0,10.0,4.0,90.0,39.0,6.8,4.0,0.0514176,42.653547621927,8.0,6.405,7.455,0,,0.27,0.05,-0.09,,,,,,4.0,5.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,franckkessie,,,,1.0,True,1.0,,,,,,,,,,
14773688,home,Al-Ahli,Wenderson Galeno,,,wenderson-galeno,W. Galeno,M,13,178.0,4322,M,845754,EUR,877478400.0,M,13,13,False,18.0,12.0,5.0,3.0,0.0,6.0,7.0,6.0,11.0,6.0,88.0,38.0,6.4,13.0,0.0457076,100.75393618728,8.0,36.435,30.03,2,,0.12,0.15,-0.08,,4.0,,1.0,1.0,5.0,4.0,2.0,2.0,,1.0,1.0,3.0,,,1.0,2.0,1.0,0.0708,0.0169,32.428667872733,1.0,,-0.4,w_galeno90,,,1.0,2.0,,1.0,1.0,,,,,,,,,
14773688,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400.0,F,17,17,False,13.0,8.0,,,0.0,2.0,3.0,6.0,10.0,1.0,80.0,22.0,9.2,7.0,0.364732,11.33734159766,3.0,8.19,3.15,3,,0.27,0.02,-0.01,,,,1.0,,4.0,3.0,,,,3.0,,,,,1.0,3.0,2.0,1.6862,2.5357,,,,0.91,ivantoney,,,,1.0,,,,3.0,,,,,,,,
