match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_fouls,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_totalOffside
12052670,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197.0,18384,M,RS1,920546,EUR,879811200,G,1,1,False,34.0,28.0,9.0,3.0,27.0,29.0,1.0,5.0,9.0,1.0,1.0,90.0,42.0,6.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052670,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19294,M,malogst,996958,EUR,1053302400,D,27,27,False,44.0,32.0,5.0,1.0,18.0,22.0,14.0,24.0,5.0,,,61.0,67.0,6.6,17.0,0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12052670,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190.0,10088,M,axel_disasi,827243,EUR,889574400,D,2,2,False,79.0,72.0,4.0,2.0,46.0,49.0,26.0,30.0,4.0,,,90.0,86.0,6.7,7.0,0,,,2.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12052670,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190.0,14433,M,yungchalobah,826134,EUR,931132800,D,14,14,False,81.0,79.0,3.0,2.0,63.0,63.0,16.0,18.0,3.0,,,90.0,97.0,6.9,3.0,0,,3.0,2.0,,1.0,,,,1.0,1.0,,1.0,6.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
12052670,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183.0,4313,M,,1114837,EUR,1069977600,D,42,42,False,44.0,41.0,5.0,4.0,29.0,29.0,12.0,15.0,5.0,,,74.0,51.0,6.5,5.0,0,,1.0,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,
12052670,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178.0,79211,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,67.0,62.0,5.0,4.0,34.0,38.0,28.0,29.0,10.0,,,90.0,77.0,7.7,5.0,0,,3.0,6.0,2.0,,1.0,1.0,,5.0,4.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
12052670,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177.0,120639,M,Enzo8,974505,EUR,979689600,M,8,8,False,47.0,43.0,5.0,4.0,19.0,20.0,24.0,27.0,8.0,,,90.0,66.0,7.7,6.0,2,,4.0,9.0,1.0,,1.0,,2.0,5.0,4.0,1.0,2.0,2.0,,2.0,,2.0,,,1.0,1.0,2.0,True,1.0,1.0,,,,,,
12052670,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40319,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,28.0,26.0,5.0,5.0,5.0,5.0,22.0,24.0,2.0,,,61.0,46.0,7.0,6.0,2,1.0,4.0,7.0,,3.0,4.0,3.0,,,,,2.0,,,2.0,,,,,,,,,2.0,,1.0,1.0,,,,
12052670,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175.0,54249,M,MMudryk10,958966,EUR,978652800,M,10,10,False,23.0,17.0,4.0,2.0,3.0,3.0,15.0,25.0,4.0,,,89.0,42.0,7.3,20.0,2,5.0,4.0,1.0,1.0,1.0,1.0,,,,,8.0,,,1.0,1.0,,1.0,,,,,2.0,,,2.0,1.0,,1.0,,,
12052670,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170.0,36860,M,Sterling7,138534,EUR,786844800,M,7,7,False,23.0,19.0,2.0,1.0,4.0,5.0,16.0,19.0,5.0,,,74.0,33.0,7.2,8.0,0,1.0,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,2.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,
