match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,captain,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
13981625,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,39.0,19.0,28.0,8.0,0.0,11.0,12.0,8.0,27.0,2.0,4.0,2.0,5.0,2.0,90.0,47.0,7.0,20.0,0.00163978,3.4150316250366,1.0,2.835,2.835,0.2728,0,0.6272,0.01,0.0,-0.03,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981625,home,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,32,32,False,12.0,6.0,3.0,,0.0,6.0,8.0,,4.0,3.0,1.0,,,,90.0,34.0,6.9,10.0,8.629e-05,5.6414267698872,1.0,2.1,2.1,,0,,-0.04,0.0,0.39,,1.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
13981625,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,23.0,20.0,8.0,5.0,0.0,16.0,16.0,4.0,7.0,10.0,2.0,,,,90.0,38.0,7.7,3.0,0.00325774,26.706543429217,6.0,2.73,2.205,,0,,0.1,0.04,0.53,,4.0,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,yerrymina,True,1.0,,,,,,,,,,,,,,,,,,,
13981625,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,21.0,17.0,2.0,,0.0,17.0,20.0,,1.0,10.0,3.0,,,,90.0,34.0,7.1,4.0,3.364e-05,10.339152698087,2.0,-2.415,1.155,,1,,-0.06,0.0,0.51,,2.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,0.081,-0.52,,,,,,,,,,,,,,,
13981625,home,Cagliari,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,5.0,1.0,2.0,,0.0,1.0,5.0,,0.0,2.0,5.0,,,,90.0,27.0,7.0,15.0,2.453e-05,58.849626597368,6.0,28.35,20.895,,0,,-0.06,0.1,0.14,,,6.0,9.0,2.0,,,6.0,3.0,1.0,,,2.0,,,,,1.0,3.0,2.0,1.0,6.0,,,,,,,,,,
13981625,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,16.0,13.0,,,0.0,10.0,11.0,3.0,5.0,2.0,3.0,,,,90.0,28.0,7.0,5.0,0.00111835,63.404221156435,6.0,23.94,18.585,,0,,0.08,0.17,0.3,,1.0,3.0,4.0,,1.0,,3.0,,1.0,,,,3.0,,,,,,,,2.0,35.789139496678,2.0,,,,,,,,
13981625,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,False,13.0,12.0,,,1.0,8.0,8.0,4.0,5.0,2.0,3.0,,,,90.0,31.0,6.9,6.0,0.0257945,24.242666908787,2.0,22.05,14.595,,0,,0.13,0.07,-0.02,,,4.0,3.0,2.0,,1.0,2.0,2.0,2.0,,,1.0,,,,,1.0,,,,5.0,15.575866749558,1.0,1.0,1.0,,,,,,
13981625,home,Cagliari,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,4,4,False,17.0,9.0,5.0,1.0,0.0,6.0,8.0,3.0,9.0,4.0,4.0,,,,90.0,38.0,8.4,10.0,0.00324355,3.89756282823,1.0,-3.57,-3.57,,1,,0.06,-0.01,0.43,,1.0,6.0,7.0,2.0,1.0,1.0,3.0,2.0,2.0,,,3.0,1.0,,0.0256,0.54,1.0,1.0,,,,,,,,1.0,1.0,0.448,,,
13981625,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,M,33,33,False,19.0,12.0,2.0,,0.0,8.0,14.0,4.0,5.0,6.0,2.0,,,,90.0,39.0,7.0,9.0,0.00367408,22.603980760548,4.0,9.135,3.045,,0,,-0.02,0.04,0.61,,,3.0,1.0,,3.0,2.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,
13981625,home,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11712,M,1142606,EUR,1124064000,F,9,9,False,11.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,8.0,,1.0,,,,54.0,16.0,6.3,8.0,0.00636015,79.809609523288,7.0,5.145,15.645,,0,,-0.02,0.03,-0.02,,,5.0,1.0,,,,,,,semihkilicsoy9,,,2.0,,,,,2.0,2.0,1.0,1.0,15.737090741303,1.0,,1.0,,,,,,
