match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,captain,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon
12421108,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,23.0,19.0,12.0,8.0,0.0,18.0,20.0,1.0,3.0,1.0,5.0,1.0,1.0,90.0,27.0,6.6,4.0,0.00016443,0,-0.2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,61.0,51.0,9.0,5.0,0.0,37.0,40.0,14.0,21.0,5.0,8.0,,,90.0,74.0,7.0,10.0,0.0568966,0,,4.0,2.0,5.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,False,29.0,28.0,7.0,6.0,0.0,22.0,22.0,6.0,7.0,5.0,1.0,,,79.0,40.0,6.3,2.0,0.0019666,0,,2.0,2.0,3.0,3.0,,,,1.0,,,,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,50.0,43.0,5.0,3.0,0.0,29.0,32.0,14.0,19.0,4.0,8.0,,,90.0,71.0,7.3,12.0,0.0206478,0,,2.0,2.0,3.0,5.0,1.0,,3.0,3.0,1.0,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,19.0,14.0,2.0,,0.0,6.0,8.0,8.0,11.0,2.0,2.0,,,59.0,36.0,6.4,7.0,0.00851421,0,,2.0,,6.0,1.0,,,1.0,,,,1.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,13.0,8.0,1.0,,0.0,4.0,6.0,5.0,8.0,1.0,2.0,,,59.0,25.0,7.0,8.0,0.0341794,0,,,1.0,1.0,6.0,1.0,,,5.0,4.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,16,16,False,54.0,47.0,6.0,5.0,0.0,29.0,30.0,18.0,25.0,,10.0,,,90.0,66.0,6.8,11.0,0.0201336,0,,1.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,M,3,3,False,43.0,32.0,,,0.0,15.0,19.0,18.0,27.0,3.0,9.0,,,90.0,78.0,7.1,23.0,0.035478,0,,,6.0,5.0,16.0,6.0,4.0,,3.0,1.0,,3.0,,,,5.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
12421108,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,F,8,8,False,24.0,18.0,,,0.0,11.0,12.0,8.0,18.0,2.0,3.0,,,90.0,42.0,6.9,13.0,0.02526,0,,1.0,2.0,4.0,6.0,1.0,,,2.0,2.0,,2.0,,,1.0,1.0,,6.0,1.0,2.0,,,,,,,,,,,,,,,,
12421108,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,F,19,19,False,19.0,15.0,1.0,,0.0,5.0,5.0,10.0,18.0,,2.0,,,79.0,45.0,6.5,17.0,0.0226487,0,,,,7.0,5.0,3.0,,,2.0,1.0,,3.0,,,1.0,3.0,,4.0,,1.0,,3.0,,,,,,,,,,,,,,
