match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,player_sofascoreId,captain,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_goals,stat_totalOffside,stat_clearanceOffLine,stat_hitWoodwork,stat_penaltyMiss
10913428,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,24.0,15.0,18.0,9.0,7.0,9.0,8.0,15.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,4.0,1.0,90.0,33.0,7.5,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913428,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,37.0,28.0,5.0,2.0,11.0,18.0,17.0,21.0,1.0,12.0,2.0,6.0,,,,,,,90.0,71.0,7.5,16.0,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10913428,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,False,20.0,20.0,1.0,1.0,17.0,17.0,3.0,3.0,2.0,3.0,5.0,4.0,,,,,,,90.0,36.0,6.9,,1,,3.0,3.0,,,,5.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10913428,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600,D,26,26,False,29.0,22.0,7.0,3.0,16.0,20.0,6.0,9.0,,1.0,5.0,4.0,,,,,,,90.0,37.0,6.4,7.0,0,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,ahmedhegazy6,True,1.0,,,,,,,,,,,,,
10913428,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,95,95,False,16.0,9.0,3.0,,3.0,8.0,6.0,8.0,1.0,6.0,1.0,2.0,,,,,,,84.0,36.0,6.2,9.0,0,,1.0,8.0,3.0,2.0,,,2.0,1.0,,1.0,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,
10913428,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,M,24,24,False,20.0,13.0,,,2.0,4.0,12.0,17.0,3.0,11.0,,3.0,,,,,,,73.0,40.0,7.2,13.0,1,1.0,1.0,6.0,8.0,5.0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10913428,home,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,19,19,False,41.0,32.0,7.0,3.0,16.0,19.0,16.0,22.0,,2.0,,10.0,,,,,,,90.0,49.0,6.7,10.0,0,,,3.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,
10913428,home,Al-Ittihad,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,3,3,False,35.0,27.0,1.0,1.0,16.0,20.0,11.0,15.0,1.0,5.0,,6.0,,,,,,,90.0,43.0,6.9,8.0,0,,1.0,3.0,,,1.0,2.0,1.0,1.0,,3.0,,,,,2.0,,,,,,,1.0,,,,,,,,,
10913428,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,10,10,False,27.0,15.0,6.0,1.0,5.0,6.0,11.0,25.0,,5.0,,4.0,,,,,,,84.0,43.0,7.3,17.0,3,4.0,,2.0,3.0,3.0,,1.0,,,2.0,2.0,,,2.0,,1.0,igor_coronado,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,
10913428,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,F,90,90,False,26.0,20.0,,,9.0,9.0,11.0,17.0,2.0,8.0,,4.0,,,,,,,89.0,42.0,6.7,14.0,1,,1.0,9.0,5.0,3.0,,,1.0,,1.0,2.0,,,,,2.0,,,,4.0,,1.0,1.0,,,1.0,1.0,,,,,
