match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,captain,stat_accurateCross,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork,stat_errorLeadToAGoal
12436450,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,39.0,25.0,27.0,13.0,1.0,14.0,16.0,11.0,23.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,90.0,48.0,7.2,16.0,0.0360656,1.0,0,-0.7177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436450,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,27.0,21.0,,,0.0,10.0,10.0,11.0,17.0,5.0,5.0,2.0,,5.0,4.0,3.0,1.0,,,,90.0,41.0,6.4,7.0,0.00955947,,0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436450,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,46.0,38.0,6.0,2.0,0.0,23.0,23.0,15.0,23.0,4.0,1.0,,,5.0,3.0,,,,,,90.0,54.0,7.0,9.0,0.00642139,,1,,2.0,1.0,1.0,1.0,1.0,1.0,0.1681,0.4855,,,,,,,,,,,,,,,,,,,,,,,
12436450,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,35.0,31.0,4.0,2.0,0.0,21.0,22.0,10.0,14.0,,1.0,,,8.0,2.0,1.0,1.0,,,,90.0,54.0,6.7,6.0,0.00351504,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436450,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,39.0,31.0,,,1.0,5.0,6.0,26.0,37.0,4.0,5.0,,1.0,1.0,4.0,2.0,,,,,90.0,61.0,8.5,18.0,0.359762,3.0,3,,3.0,1.0,,,2.0,1.0,0.3765,0.653,4.0,bryan_m19,3.0,2.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,
12436450,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,False,40.0,36.0,4.0,3.0,0.0,13.0,16.0,23.0,26.0,7.0,7.0,5.0,,4.0,7.0,4.0,4.0,,,,89.0,64.0,7.3,9.0,0.129241,,1,,,,1.0,,,,0.0859,,2.0,,3.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12436450,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,59.0,52.0,6.0,4.0,1.0,19.0,21.0,33.0,38.0,4.0,6.0,2.0,,,11.0,5.0,2.0,,,,90.0,69.0,7.4,8.0,0.0615529,2.0,0,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,True,,,,,,,,
12436450,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,M,23,23,False,25.0,18.0,2.0,,0.0,9.0,11.0,10.0,16.0,5.0,4.0,,,2.0,1.0,2.0,1.0,,,,90.0,44.0,6.5,12.0,0.115078,,1,,1.0,,1.0,2.0,,,0.0232,,2.0,,3.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,
12436450,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,24.0,20.0,1.0,1.0,0.0,8.0,9.0,12.0,18.0,2.0,2.0,1.0,,,5.0,,,,,,87.0,39.0,7.7,12.0,0.0325378,1.0,3,,,,,,3.0,1.0,0.1644,0.8969,3.0,yowissa,2.0,1.0,,,,4.0,,,,,,1.0,,,,,,,,,
12436450,home,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,F,14,14,False,22.0,19.0,1.0,1.0,0.0,7.0,8.0,12.0,15.0,5.0,4.0,2.0,,1.0,5.0,2.0,2.0,,,,73.0,31.0,6.9,6.0,0.0219484,,1,,,,1.0,1.0,1.0,,0.041,0.0388,1.0,_fabio.10,1.0,,,,,,,,,,,2.0,,,,,,,,,
