match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_shotOffTarget,stat_expectedGoals,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceMissed,stat_wonContest,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_hitWoodwork
12448379,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,9,9,False,,19.0,14.0,1.0,,1.0,5.0,5.0,9.0,14.0,1.0,3.0,,,90.0,44.0,7.3,14.0,0.317041,2.0,3,,Charles-Andreas,Brym,1.0,10.0,9.0,,1.0,,1.0,1.0,,5.0,6.0,,,,0.5462,4.0,,,4.0,1.0,2.0,,,0.5964,3.0,1.0,3.0,1.0,,,
12448379,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,42.0,33.0,4.0,2.0,0.0,11.0,13.0,22.0,32.0,,2.0,,,57.0,66.0,7.2,15.0,0.0173845,1.0,0,,,,2.0,1.0,4.0,,,4.0,1.0,,,3.0,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,
12448379,home,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182,187,M,1648759,EUR,1128211200,D,13,13,True,,54.0,47.0,6.0,2.0,0.0,27.0,30.0,20.0,24.0,,2.0,,,57.0,63.0,7.2,8.0,0.0374491,,1,,Marvin,Young ,1.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,,,1.0,,,1.0,0.0359,,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,12,12,True,,33.0,29.0,1.0,1.0,0.0,9.0,10.0,20.0,26.0,,2.0,,,57.0,51.0,6.7,9.0,0.0428263,,2,,,,,6.0,1.0,1.0,,,,,,,3.0,1.0,,1.0,0.0348,,3.0,,1.0,,1.0,,,,2.0,,1.0,,,,
12448379,home,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,14,14,True,,21.0,19.0,2.0,2.0,0.0,3.0,4.0,16.0,17.0,,1.0,,,18.0,23.0,6.8,2.0,0.0188568,,0,,Metinho,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Kayky,kayky,Kayky,M,37,175,2630,M,1106151,EUR,1055203200,F,18,18,True,,4.0,4.0,,,0.0,,,5.0,7.0,,,,,10.0,10.0,7.2,3.0,0.110931,2.0,1,,Kayky,,,,1.0,,,,,,,,,,,,0.0957,,3.0,1.0,,1.0,,,,0.0298,1.0,,1.0,,,,
12448379,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,home,Sparta Rotterdam,Aymane Bais,bais-aymane,A. Bais,F,49,180,20,M,1657071,EUR,1135555200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,Aymane Bais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,,29.0,7.0,23.0,1.0,0.0,6.0,6.0,1.0,23.0,,12.0,3.0,5.0,90.0,41.0,6.4,23.0,0.00148689,,0,-0.2701,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,
12448379,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,,23.0,13.0,7.0,1.0,1.0,5.0,13.0,9.0,11.0,1.0,1.0,,,90.0,50.0,6.8,17.0,0.178509,1.0,0,,,,3.0,2.0,4.0,,2.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,
12448379,away,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,4,4,False,,30.0,16.0,9.0,3.0,0.0,9.0,13.0,7.0,17.0,,2.0,,,90.0,47.0,6.7,15.0,0.00477263,,0,,Ricardo Visus,,5.0,3.0,7.0,,11.0,2.0,,,,,,,,,,1.0,,,,,,,2.0,,2.0,,1.0,,,,
12448379,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,False,,17.0,7.0,9.0,2.0,0.0,4.0,7.0,3.0,10.0,,1.0,,,90.0,34.0,6.8,10.0,0.00174417,,0,,,,1.0,6.0,3.0,2.0,6.0,2.0,1.0,1.0,,,3.0,3.0,,,,1.0,,,,,,,1.0,,,,,,,,
12448379,away,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,14,14,False,,24.0,14.0,6.0,,0.0,8.0,10.0,6.0,17.0,,5.0,,,90.0,39.0,6.3,16.0,0.00603403,,0,,,,1.0,2.0,3.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,3.0,,,,,,,,1.0,,1.0,,,,
12448379,away,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,19,19,False,,15.0,11.0,2.0,1.0,0.0,6.0,9.0,6.0,8.0,,4.0,,,73.0,28.0,6.6,7.0,0.0181554,1.0,1,,,,,4.0,3.0,,,2.0,2.0,1.0,,,1.0,,,1.0,0.0422,1.0,2.0,1.0,2.0,,,,1.0,,,,,,,thomhaye,
12448379,away,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,8,8,False,,10.0,8.0,,,0.0,1.0,2.0,7.0,8.0,,1.0,,,60.0,21.0,6.8,4.0,0.00662011,,0,,,,,2.0,3.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,
12448379,away,Almere City FC,Logan Delaurier-Chaubet,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,22,173,92,M,1170533,EUR,1019433600,M,27,27,False,,13.0,4.0,2.0,,0.0,1.0,7.0,4.0,8.0,,6.0,,,88.0,28.0,6.0,16.0,0.0475405,1.0,1,,Logan Delaurier,,,9.0,,2.0,1.0,2.0,,,,2.0,,,,1.0,0.0403,,2.0,1.0,2.0,,,,3.0,,2.0,,,,,,
12448379,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,5,5,False,,17.0,13.0,1.0,,0.0,8.0,8.0,5.0,10.0,,3.0,,,90.0,27.0,6.7,6.0,0.00338507,1.0,1,,Jochem van de Kamp,,3.0,4.0,4.0,,1.0,2.0,1.0,1.0,,,3.0,,,,0.1057,,1.0,,,,1.0,,1.0,,,,,,,,
12448379,away,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182,132,M,999033,EUR,1039996800,M,11,11,False,,10.0,6.0,,,0.0,2.0,2.0,4.0,8.0,,3.0,,,45.0,22.0,6.6,8.0,0.00343346,,1,,,,3.0,5.0,6.0,,,,1.0,1.0,,,,,,1.0,0.0172,,,,1.0,,,,1.0,,5.0,,2.0,,,,
12448379,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,True,25.0,18.0,1.0,1.0,0.0,4.0,6.0,15.0,20.0,,2.0,,,90.0,35.0,7.5,10.0,0.0697247,3.0,1,,,,3.0,11.0,4.0,,,1.0,1.0,1.0,,2.0,10.0,,,,0.4111,,1.0,1.0,1.0,1.0,,1.0,,0.856,,,,,,,
12448379,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,True,,7.0,2.0,,,0.0,2.0,4.0,,3.0,,4.0,,,45.0,19.0,7.0,8.0,1.995e-05,,3,,,,1.0,2.0,4.0,1.0,1.0,,2.0,,,2.0,,,,1.0,0.1333,,,,,1.0,1.0,,1.0,0.0235,1.0,,1.0,,,,1.0
12448379,away,Almere City FC,Àlex Carbonell,carbonell-alex,À. Carbonell,M,6,182,72,M,355076,EUR,874281600,M,6,6,True,,15.0,12.0,1.0,,0.0,4.0,5.0,8.0,10.0,,1.0,,,30.0,21.0,6.8,4.0,0.00858551,1.0,0,,,,2.0,1.0,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
12448379,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,M,16,16,True,,6.0,3.0,1.0,,0.0,,1.0,3.0,7.0,,,,,17.0,12.0,6.6,7.0,0.00974187,,1,,,,1.0,4.0,2.0,,,,,,,1.0,3.0,,,,0.0187,,2.0,,,1.0,,,,0.0277,2.0,,1.0,,,,
12448379,away,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172,5595,M,954066,EUR,994464000,F,7,7,True,,4.0,,1.0,,0.0,,1.0,,4.0,,1.0,,,9.0,7.0,6.5,5.0,,,0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12448379,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Joël van der Wilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181,73,M,1167698,EUR,983836800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448379,away,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,1007838,EUR,963360000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
