match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goals
11067522,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,30.0,21.0,20.0,12.0,14.0,18.0,7.0,12.0,1.0,11.0,1.0,2.0,2.0,7.0,1.0,1.0,90.0,45.0,7.8,9.0,0.0,0.0,0.00504197,0,1.2712,,,,,,,,,,,,,,,,,,,,,,,,,,
11067522,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,31.0,23.0,3.0,1.0,12.0,15.0,11.0,18.0,8.0,4.0,1.0,,,,,,90.0,60.0,6.3,22.0,0.0928,0.0,0.0208149,3,,2.0,2.0,4.0,12.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,6.0,,,,,,,,,,,,,
11067522,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,False,,45.0,38.0,6.0,3.0,33.0,34.0,5.0,11.0,8.0,2.0,1.0,,,,,,90.0,56.0,7.0,8.0,0.0339,0.0,0.00434137,1,,,2.0,6.0,2.0,,,,,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
11067522,home,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,63.0,58.0,6.0,3.0,41.0,43.0,17.0,20.0,3.0,7.0,2.0,,,,,,90.0,71.0,6.9,5.0,0.0592,0.0,0.0101515,1,,,4.0,,4.0,,,,1.0,4.0,,,1.0,,,,2.0,,,,,,,,,,
11067522,home,Goiás,Sander,,,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,False,,48.0,42.0,4.0,3.0,21.0,23.0,22.0,35.0,7.0,8.0,5.0,,,,,,90.0,83.0,7.1,19.0,0.0,0.0,0.0893349,0,,10.0,4.0,1.0,8.0,1.0,3.0,1.0,,2.0,1.0,,,1.0,,,4.0,1.0,1.0,1.0,,,,,,,
11067522,home,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,,53.0,45.0,7.0,3.0,26.0,28.0,19.0,25.0,5.0,2.0,3.0,,,,,,90.0,62.0,6.4,8.0,0.0215,0.0,0.0240437,1,,,,1.0,8.0,,,,1.0,,,,1.0,4.0,,,3.0,,4.0,,,,,,,,
11067522,home,Goiás,Zé Ricardo,,,ze-ricardo,Zé Ricardo,M,55,180,162,M,943044,EUR,918000000,M,5,5,False,,59.0,48.0,5.0,4.0,22.0,25.0,26.0,35.0,8.0,7.0,,,,,,,80.0,75.0,7.0,14.0,0.0167,0.2984,0.0263584,1,,1.0,,1.0,6.0,,5.0,4.0,,,2.0,1.0,3.0,1.0,,1.0,,,4.0,2.0,1.0,,,,,,
11067522,home,Goiás,Dieguinho,,,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,,20.0,17.0,3.0,2.0,7.0,8.0,10.0,12.0,4.0,6.0,,,,,,,59.0,29.0,6.7,6.0,0.0,0.0,0.00582829,0,,,,1.0,3.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,
11067522,home,Goiás,Julián Palacios,,,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,False,,32.0,28.0,5.0,4.0,7.0,7.0,22.0,34.0,11.0,3.0,,,,,,,90.0,63.0,7.4,17.0,0.1354,0.5603,0.120045,3,,9.0,3.0,,10.0,1.0,10.0,7.0,1.0,,,1.0,4.0,1.0,,,,1.0,2.0,2.0,2.0,,,,,,
11067522,home,Goiás,Vinícius,,,vinicius,Vinícius,F,7,180,199,M,124807,EUR,744336000,M,7,7,False,,24.0,17.0,,,7.0,8.0,11.0,18.0,3.0,2.0,1.0,,,,,,59.0,35.0,6.5,12.0,0.0,0.0,0.0485139,0,,2.0,1.0,,3.0,,3.0,1.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,
11067522,home,Goiás,Gabriel Novaes,,,gabriel-novaes,G. Novaes,F,91,182,136,M,882854,EUR,923270400,F,99,99,False,,12.0,9.0,1.0,,5.0,6.0,4.0,6.0,,1.0,,,,,,,67.0,19.0,6.4,6.0,0.0,0.0,0.0111835,0,,,2.0,,7.0,3.0,,,,2.0,,,,2.0,,1.0,,,,,,1.0,,,,,
11067522,home,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,31.0,5.0,6.6,2.0,0.0,0.0,0.0011307,0,,,3.0,1.0,4.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
11067522,home,Goiás,Alesson,,,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,12.0,10.0,,,2.0,2.0,8.0,12.0,1.0,3.0,,,,,,,31.0,18.0,6.4,7.0,0.0,0.0,0.00807082,0,,2.0,,1.0,4.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,
11067522,home,Goiás,Philippe Costa,,,philippe-costa,Philippe Costa,F,9,186,29,M,931508,EUR,951868800,F,90,90,True,,3.0,3.0,,,,,3.0,3.0,,,,,,,,,23.0,4.0,6.5,,0.0186,0.0,0.0059138,1,,,4.0,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,
11067522,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,True,,13.0,13.0,2.0,2.0,1.0,1.0,12.0,12.0,1.0,2.0,1.0,,,,,,10.0,17.0,6.9,,0.0,0.0,0.0298946,0,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
11067522,home,Goiás,Marcelo Rangel,,,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067522,home,Goiás,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
