match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,stat_accurateCross,stat_goalAssist,stat_dispossessed,stat_hitWoodwork,captain,stat_savedShotsFromInsideTheBox,stat_totalOffside
10408405,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,31.0,27.0,8.0,5.0,26.0,27.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,90.0,41.0,7.5,4.0,0.0,0.0,0.00094374,1.0,0,0.1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408405,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,False,44.0,39.0,2.0,,21.0,21.0,18.0,24.0,,5.0,,4.0,,,,,90.0,69.0,7.8,9.0,0.4457,0.5682,0.0638783,,3,,,,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,
10408405,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,42.0,32.0,5.0,2.0,24.0,29.0,8.0,13.0,2.0,5.0,,10.0,,,,,90.0,62.0,7.7,11.0,0.0837,0.0,0.00345192,,2,,,,,5.0,2.0,1.0,,,,2.0,1.0,1.0,,1.0,4.0,1.0,2.0,7.0,3.0,,,,,,,,,
10408405,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,35.0,30.0,6.0,3.0,23.0,24.0,7.0,11.0,,1.0,,1.0,,,,,69.0,41.0,6.7,5.0,0.0541,0.0,0.00908292,,1,,,,,2.0,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,
10408405,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,D,12,12,False,55.0,49.0,2.0,2.0,23.0,26.0,26.0,29.0,2.0,7.0,,5.0,,,,,90.0,82.0,7.5,8.0,0.0,0.0,0.0484738,2.0,0,,,,,3.0,1.0,1.0,,,,,3.0,3.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,
10408405,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,89.0,81.0,8.0,8.0,33.0,34.0,51.0,60.0,,3.0,,5.0,,,,,90.0,104.0,8.3,10.0,0.1635,0.1227,0.25236,3.0,3,,,,5.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,,3.0,,,,,,
10408405,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,False,55.0,52.0,3.0,3.0,26.0,29.0,26.0,27.0,1.0,8.0,,8.0,,,,,90.0,73.0,7.6,4.0,0.0435,0.0,0.0157359,,2,,,,1.0,1.0,2.0,2.0,,,,,4.0,3.0,,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,
10408405,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,11,11,False,46.0,40.0,2.0,2.0,15.0,15.0,27.0,34.0,,3.0,1.0,1.0,,,,,90.0,64.0,8.5,10.0,0.4542,0.4196,0.269345,5.0,3,,,,3.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,4.0,,2.0,1.0,2.0,,,,
10408405,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,M,21,21,False,38.0,32.0,,,6.0,8.0,26.0,31.0,,4.0,1.0,3.0,,,,,82.0,55.0,8.5,12.0,0.6216,0.9732,0.811972,3.0,4,,,,1.0,6.0,5.0,4.0,1.0,2.0,1.0,1.0,,,2.0,,,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,,
10408405,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,M,20,20,False,27.0,17.0,2.0,,3.0,5.0,16.0,25.0,,4.0,1.0,5.0,,,,,69.0,51.0,7.4,21.0,0.1307,0.0554,0.569491,3.0,2,,,,3.0,6.0,4.0,1.0,,1.0,,,,,3.0,3.0,2.0,,,,,,1.0,2.0,2.0,2.0,,,,
