match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon
11453070,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190,3804,M,Munir,141967,EUR,610761600,G,1,1,False,18.0,11.0,11.0,4.0,9.0,9.0,2.0,9.0,1.0,1.0,2.0,10.0,1.0,5.0,1.0,6.0,1.0,90.0,32.0,8.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184,20,M,,872205,EUR,668476800,D,2,2,False,28.0,26.0,3.0,2.0,13.0,15.0,17.0,23.0,2.0,4.0,,2.0,,,,,,90.0,47.0,7.1,9.0,0,1.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4432,M,,877103,EUR,699321600,D,5,5,False,34.0,27.0,5.0,1.0,22.0,23.0,5.0,11.0,2.0,2.0,4.0,3.0,,,,,,90.0,45.0,6.6,10.0,2,,,,1.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184,231,M,,156401,EUR,612835200,D,6,6,False,42.0,35.0,9.0,3.0,26.0,27.0,9.0,15.0,3.0,7.0,7.0,1.0,,,,,,90.0,59.0,7.4,7.0,2,,,,2.0,4.0,,,,,,,1.0,2.0,1.0,2.0,4.0,3.0,1.0,,,,,,,,,,,
11453070,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,,1106232,EUR,1009411200,D,27,27,False,30.0,25.0,1.0,,15.0,16.0,11.0,17.0,2.0,6.0,2.0,5.0,,,,,,90.0,59.0,6.5,16.0,1,,3.0,1.0,1.0,4.0,,1.0,,,1.0,,,,1.0,,3.0,3.0,,Hawsawi Islam Ahmed,,3.0,1.0,2.0,,,,,,
11453070,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183,692,M,,220113,EUR,692841600,M,23,23,False,19.0,14.0,,,6.0,7.0,8.0,12.0,1.0,1.0,,2.0,,,,,,89.0,21.0,6.6,7.0,0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
11453070,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173,32,M,,826242,EUR,817948800,M,88,88,False,42.0,36.0,2.0,2.0,16.0,17.0,20.0,25.0,3.0,8.0,,6.0,,,,,,90.0,50.0,7.5,7.0,0,,,,,1.0,,,,1.0,2.0,1.0,,,,,4.0,3.0,,,,,,1.0,True,,,,,
11453070,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178,1037,M,,143786,EUR,586396800,M,76,76,False,69.0,62.0,11.0,9.0,28.0,30.0,38.0,48.0,,5.0,1.0,9.0,,,,,,90.0,91.0,7.5,16.0,0,,9.0,4.0,,5.0,1.0,2.0,1.0,,2.0,2.0,,2.0,,1.0,2.0,,,,,1.0,,1.0,,,,,,
11453070,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173,80,M,,1085115,EUR,916617600,M,24,24,False,14.0,11.0,,,2.0,2.0,10.0,15.0,,3.0,2.0,2.0,,,,,,73.0,28.0,6.9,9.0,0,1.0,3.0,1.0,,6.0,1.0,3.0,1.0,,2.0,2.0,,2.0,,,,,,Abdulaziz Noor,,1.0,,1.0,,1.0,,,,
11453070,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182,171,M,,256671,EUR,603936000,F,87,87,False,24.0,20.0,2.0,2.0,7.0,7.0,13.0,17.0,1.0,10.0,2.0,2.0,,,,,,90.0,44.0,7.4,7.0,2,,,,2.0,6.0,2.0,4.0,3.0,,4.0,2.0,,,,,2.0,2.0,1.0,,,,,1.0,,,1.0,2.0,,
11453070,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183,2180,M,,29774,EUR,613958400,F,9,9,False,6.0,6.0,,,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,,,,,,89.0,19.0,9.2,4.0,6,,,,,3.0,2.0,1.0,1.0,,,,3.0,1.0,,,1.0,,1.0,,,2.0,,,,,,3.0,3.0,
11453070,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173,18,M,,989764,EUR,978048000,M,28,28,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,,,,17.0,7.0,6.6,2.0,0,,1.0,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,
11453070,home,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,214,M,,385708,EUR,822873600,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
11453070,home,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169,6,M,,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177,10,M,,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174,20,M,,1399144,EUR,924566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ali Makki,,,,,,,,,,
11453070,home,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,20,178,4,M,,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,home,Al Wehda,Azzam Al Bishi,azzam-al-bishi,A. A. Bishi,F,15,181,6,M,,1399138,EUR,1015545600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Azzam Al Bishi,,,,,,,,,,
11453070,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,,832497,EUR,829267200,G,96,96,False,30.0,24.0,11.0,5.0,23.0,25.0,1.0,5.0,1.0,1.0,1.0,3.0,,2.0,1.0,2.0,,90.0,35.0,6.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453070,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176,21,M,,818563,EUR,829785600,D,39,39,False,43.0,38.0,3.0,1.0,20.0,20.0,18.0,24.0,,4.0,5.0,2.0,,,,,,82.0,69.0,6.3,12.0,0,,1.0,,,5.0,1.0,3.0,2.0,,1.0,,,1.0,,,1.0,,,,,2.0,,2.0,,,,,,
