match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_ownGoals,player_sofascoreId
10389928,home,Auxerre,Benoît Costil,benoit-costil,B. Costil,G,188,146,M,26965,EUR,552268800,G,23,23,False,31.0,16.0,26.0,11.0,8.0,9.0,8.0,22.0,3.0,90.0,32.0,5.9,16.0,0.0,0.0,0.0015361,0,-1.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Paul Joly,paul-joly,P. Joly,D,182,234,M,1130986,EUR,960336000,D,26,26,False,41.0,32.0,7.0,3.0,17.0,23.0,15.0,19.0,12.0,90.0,66.0,6.4,16.0,0.0057,0.0,0.100393,1,,Paul Joly,,26,1.0,1.0,7.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Jubal,jubal,Jubal,D,190,384,M,329195,EUR,746582400,D,4,4,False,30.0,22.0,11.0,5.0,17.0,18.0,5.0,12.0,6.0,90.0,45.0,7.1,8.0,0.228,0.0,0.00495459,1,,,,5,,1.0,2.0,2.0,,,,1.0,4.0,4.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10389928,home,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,183,630,M,250477,EUR,702000000,D,27,27,False,24.0,20.0,3.0,2.0,17.0,18.0,3.0,6.0,5.0,90.0,38.0,7.6,4.0,0.296,0.95,0.00073337,1,,,,,,2.0,2.0,3.0,,,,,6.0,1.0,,,,1.0,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,
10389928,home,Auxerre,Quentin Bernard,quentin-bernard,Q. Bernard,D,184,16,M,156367,EUR,615772800,D,3,3,False,37.0,31.0,5.0,2.0,15.0,17.0,17.0,22.0,3.0,90.0,57.0,6.7,13.0,0.0,0.0,0.0334569,0,,,,5,2.0,2.0,2.0,4.0,2.0,,,,4.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10389928,home,Auxerre,Birama Touré,birama-toure,B. Touré,M,183,136,M,246507,EUR,707788800,M,12,12,False,28.0,18.0,2.0,1.0,10.0,13.0,8.0,16.0,7.0,90.0,45.0,7.1,13.0,0.0438,0.0,0.00736426,1,,,,60,1.0,5.0,2.0,10.0,,,,,1.0,3.0,3.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,True,1.0,,,,,,,,
10389928,home,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,186,10455,M,927005,EUR,944611200,M,17,17,False,17.0,13.0,,,2.0,3.0,11.0,16.0,,57.0,31.0,5.7,10.0,0.0361,0.0,0.0138408,1,,,,10,2.0,1.0,9.0,6.0,1.0,1.0,2.0,1.0,,,3.0,,1.0,1.0,2.0,1.0,,4.0,,,,,,,,,1.0,,,,,,,
10389928,home,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,170,632,M,842391,EUR,839376000,M,7,7,False,28.0,28.0,4.0,4.0,14.0,14.0,14.0,16.0,3.0,73.0,37.0,6.9,5.0,0.0,0.0,0.00655363,0,,,,10,2.0,,4.0,2.0,1.0,,,,1.0,,2.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Hamza Sakhi,hamza-sakhi,H. Sakhi,M,172,812,M,340547,EUR,834105600,M,22,22,False,37.0,32.0,10.0,7.0,13.0,13.0,20.0,28.0,8.0,90.0,56.0,8.0,10.0,0.1141,0.0518,0.136065,4,,,,78,4.0,,1.0,8.0,,,2.0,3.0,,1.0,5.0,3.0,1.0,2.0,,3.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,
10389928,home,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,179,39,M,101451,EUR,667785600,M,29,29,False,33.0,28.0,2.0,1.0,13.0,15.0,15.0,20.0,3.0,85.0,45.0,6.7,9.0,0.0029,0.0457,0.0219487,1,,,,,2.0,,3.0,3.0,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,
10389928,home,Auxerre,Gaëtan Charbonnier,gaetan-charbonnier,G. Charbonnier,F,188,134,M,44213,EUR,599184000,F,19,19,False,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,45.0,9.0,6.3,2.0,0.0,0.0,0.0100586,0,,,,,,,5.0,,2.0,,,,1.0,,,,2.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,
10389928,home,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,184,1014,M,209374,EUR,666144000,M,9,9,True,7.0,5.0,,,2.0,3.0,3.0,4.0,2.0,45.0,24.0,7.1,9.0,0.1168,0.1019,0.00157028,1,,,,10,,4.0,5.0,13.0,,,2.0,,,,2.0,2.0,7.0,5.0,2.0,,,3.0,,,,1.0,,,,,2.0,,,,,,,
10389928,home,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,175,694,M,197550,EUR,651888000,M,6,6,True,9.0,6.0,1.0,,2.0,2.0,5.0,8.0,2.0,17.0,16.0,6.7,5.0,0.0,0.0,0.0106617,0,,,,10,1.0,,2.0,4.0,,1.0,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,2.0,,,,,,,
10389928,home,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,169,447,M,827506,EUR,834105600,F,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,11.0,2.0,6.5,,0.0,0.0,0.00094923,0,,,,28,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,186,316,M,159837,EUR,720748800,G,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Kenji Van Boto,kenji-van-boto,K. V. Boto,D,180,60,M,318655,EUR,826156800,D,24,24,True,,,,,,,,,,,,,,,0.0,,0,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Alexandre Coeff,alexandre-coeff,A. Coeff,D,184,94,M,73057,EUR,698544000,D,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,182,2740,M,757742,EUR,853372800,M,97,97,True,,,,,,,,,,,,,,,0.0,,0,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Remy Dugimont,remy-dugimont,R. Dugimont,F,182,11,,144831,EUR,520560000,F,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,home,Auxerre,Kays Ruiz-Atil,kays-ruiz-atil,K. Ruiz-Atil,F,182,609,M,962872,EUR,1030320000,M,18,18,True,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389928,away,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,190,166,M,361314,EUR,861321600,G,1,1,False,20.0,14.0,7.0,2.0,12.0,15.0,2.0,5.0,7.0,90.0,29.0,6.4,6.0,0.0,0.0,0.00099974,0,-0.8506,,,40,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,
10389928,away,Angers,Halid Šabanović,halid-sabanovic,H. Šabanović,D,182,68,M,928334,EUR,935280000,D,4,4,False,49.0,40.0,4.0,1.0,9.0,14.0,32.0,37.0,4.0,90.0,72.0,6.1,14.0,0.0,0.0,0.0262891,0,,,,,2.0,2.0,6.0,4.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,
10389928,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,195,551,M,342911,EUR,758937600,D,22,22,False,61.0,56.0,4.0,2.0,30.0,32.0,26.0,29.0,7.0,90.0,66.0,6.0,6.0,0.0,0.0,0.00872482,0,,,,4,,1.0,4.0,1.0,,,,,1.0,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,
10389928,away,Angers,Miha Blažič,miha-blazic,M. Blažič,D,185,178,M,96552,EUR,736819200,D,5,5,False,64.0,59.0,9.0,6.0,33.0,34.0,26.0,30.0,6.0,90.0,72.0,6.7,5.0,0.0706,0.0,0.0305971,1,,,,16,,2.0,2.0,3.0,,,,,4.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
10389928,away,Angers,Souleyman Doumbia,souleyman-doumbia,S. Doumbia,D,175,136,M,366760,EUR,843523200,D,3,3,False,28.0,21.0,4.0,1.0,8.0,11.0,14.0,19.0,7.0,78.0,56.0,6.3,14.0,0.0,0.0,0.0188763,0,,,,15,2.0,1.0,7.0,7.0,1.0,,3.0,,,1.0,2.0,1.0,3.0,3.0,3.0,,,1.0,,,,,,1.0,True,,1.0,,,,,,,
10389928,away,Angers,Batista Mendy,batista-mendy,B. Mendy,M,191,1300,M,859021,EUR,947635200,M,2,2,False,40.0,33.0,4.0,2.0,8.0,10.0,26.0,31.0,3.0,69.0,48.0,6.3,8.0,0.172,0.0,0.06743,1,,,,19,1.0,2.0,2.0,4.0,,,1.0,1.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,
10389928,away,Angers,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,187,8306,M,368120,EUR,785635200,M,6,6,False,75.0,63.0,6.0,5.0,21.0,24.0,43.0,56.0,3.0,90.0,99.0,7.4,20.0,0.0247,0.0,0.0770773,1,,,,6,5.0,4.0,4.0,11.0,,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,nabilbentaleb
