match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_punches,stat_outfielderBlock,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork
10437218,home,Huddersfield Town,Lee Nicholls,,,lee-nicholls,L. Nicholls,G,22,191,52,M,121773,EUR,718243200,G,21,21,False,18.0,14.0,8.0,4.0,13.0,15.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,90.0,26.0,5.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Brodie Spencer,Brodie Spencer,,brodie-spencer,B. Spencer,D,15,182,103,M,1138933,EUR,1083801600,D,34,34,False,26.0,19.0,1.0,1.0,12.0,17.0,7.0,11.0,10.0,1.0,,,,90.0,52.0,5.8,14.0,0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Tom Lees,,,tom-lees,T. Lees,D,12,185,34,M,86389,EUR,658886400,D,32,32,False,68.0,61.0,1.0,,43.0,48.0,18.0,20.0,2.0,5.0,,,,75.0,77.0,6.0,8.0,0,,1.0,1.0,,,1.0,,1.0,,1.0,True,3.0,2.0,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,William Boyle,,,william-boyle,W. Boyle,D,5,188,46,M,790846,EUR,809913600,D,12,12,False,45.0,39.0,3.0,2.0,34.0,34.0,5.0,11.0,4.0,5.0,,,,90.0,52.0,6.2,6.0,0,,3.0,3.0,,,1.0,1.0,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Yuta Nakayama,,,yuta-nakayama,Y. Nakayama,M,19,183,451,M,556948,EUR,856051200,D,33,33,False,45.0,41.0,1.0,,17.0,18.0,24.0,29.0,2.0,8.0,,,,90.0,60.0,5.9,11.0,0,2.0,2.0,5.0,,3.0,,,1.0,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Duane Holmes,,,duane-holmes,D. Holmes,M,14,173,85,M,309290,EUR,784080000,M,19,19,False,18.0,12.0,1.0,,5.0,5.0,7.0,14.0,5.0,1.0,,,,54.0,30.0,6.1,12.0,0,1.0,1.0,6.0,,,2.0,1.0,4.0,,2.0,,,,3.0,3.0,2.0,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Jon Russell,,,russell-jon,J. Russell,M,13,193,472,M,976273,EUR,971049600,M,5,5,False,27.0,25.0,3.0,3.0,14.0,14.0,11.0,13.0,4.0,,,,,54.0,37.0,6.2,5.0,0,,2.0,3.0,,,1.0,,3.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,289,M,1097542,EUR,1048982400,M,24,24,False,60.0,55.0,1.0,1.0,35.0,38.0,20.0,22.0,8.0,2.0,,,,90.0,72.0,6.4,8.0,0,,3.0,5.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,
10437218,home,Huddersfield Town,Connor Mahoney,,,connor-mahoney,C. Mahoney,F,23,175,28,M,838912,EUR,855705600,M,11,11,False,26.0,22.0,,,9.0,10.0,13.0,20.0,2.0,3.0,,,,84.0,40.0,6.3,10.0,0,4.0,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Jordan Rhodes,,,jordan-rhodes,J. Rhodes,F,,185,72,M,32020,EUR,634176000,F,9,9,False,26.0,16.0,1.0,1.0,8.0,11.0,8.0,15.0,5.0,2.0,,,,90.0,33.0,7.0,11.0,1,,3.0,8.0,,1.0,1.0,,,1.0,,,,,7.0,,,,1.0,1.0,3.0,,,,,,,,,
10437218,home,Huddersfield Town,Josh Koroma,,,josh-koroma,J. Koroma,F,17,178,132,M,836959,EUR,910483200,F,10,10,False,12.0,8.0,2.0,1.0,2.0,2.0,6.0,13.0,1.0,3.0,,,,55.0,20.0,6.3,10.0,0,3.0,1.0,5.0,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Jack Rudoni,,,jack-rudoni,J. Rudoni,M,5,185,602,M,979565,EUR,992476800,M,22,22,True,27.0,24.0,,,16.0,16.0,8.0,11.0,1.0,4.0,,,,36.0,33.0,7.0,5.0,2,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,
10437218,home,Huddersfield Town,Faustino Anjorin,,,faustino-anjorin,F. Anjorin,M,14,186,1169,M,907667,EUR,1006473600,M,8,8,True,17.0,10.0,2.0,1.0,1.0,1.0,9.0,18.0,4.0,3.0,,,,36.0,31.0,7.2,13.0,1,2.0,,4.0,,,,,,,,,,,,8.0,4.0,3.0,,,,1.0,1.0,1.0,,,,,,
10437218,home,Huddersfield Town,Sorba Thomas,,,sorba-thomas,S. Thomas,M,7,185,581,M,911039,EUR,917222400,M,7,7,True,10.0,9.0,1.0,1.0,1.0,1.0,8.0,13.0,,,,,,35.0,18.0,6.7,6.0,1,4.0,,2.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10437218,home,Huddersfield Town,Rarmani Edmonds-Green,,,rarmani-edmonds-green,R. Edmonds-Green,D,18,181,98,M,943073,EUR,916272000,D,23,23,True,12.0,8.0,2.0,,3.0,3.0,5.0,9.0,,3.0,,,,15.0,13.0,6.6,4.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10437218,home,Huddersfield Town,Ben Jackson,,,ben-jackson,B. Jackson,D,7,182,36,M,1009739,EUR,982800000,D,30,30,True,2.0,1.0,,,,,1.0,3.0,,,,,,10.0,6.0,6.6,2.0,1,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
10437218,home,Huddersfield Town,Nicholas Bilokapic,,,nicholas-bilokapic,N. Bilokapic,G,,196,77,M,1002328,EUR,1031443200,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Oliver Turton,,,oliver-turton,O. Turton,D,6,180,15,M,151508,EUR,723600000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Josh Ruffels,,,josh-ruffels,J. Ruffels,D,25,178,9,M,146477,EUR,751334400,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437218,home,Huddersfield Town,Daniel Grant,,,grant-daniel,D. Grant,D,21,178,44,M,930511,EUR,945907200,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437218,away,Preston North End,Freddie Woodman,,,freddie-woodman,F. Woodman,G,28,187,5393,M,284417,EUR,857433600,G,1,1,False,45.0,28.0,29.0,12.0,25.0,32.0,3.0,13.0,1.0,7.0,1.0,1.0,2.0,90.0,53.0,6.6,17.0,0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,
10437218,away,Preston North End,Jordan Storey,,,jordan-storey,J. Storey,D,14,188,66,M,845941,EUR,873158400,D,14,14,False,91.0,86.0,7.0,5.0,69.0,71.0,17.0,20.0,5.0,7.0,,,,90.0,102.0,6.9,7.0,0,,2.0,3.0,3.0,,2.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,2.0,,,,
10437218,away,Preston North End,Patrick Bauer,,,patrick-bauer,P. Bauer,D,15,192,31,M,139520,EUR,720230400,D,5,5,False,87.0,81.0,4.0,3.0,71.0,74.0,10.0,13.0,5.0,2.0,,,,90.0,94.0,6.6,6.0,0,,5.0,3.0,2.0,,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,
