match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_goals
10390029,home,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,181.0,23,M,556980,EUR,764208000,G,16,16,False,25.0,13.0,16.0,5.0,8.0,10.0,5.0,15.0,10.0,1.0,1.0,90.0,28.0,6.0,12.0,0.0,0.0,0.00217134,0,-0.2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,168.0,49,M,38081,EUR,575337600,D,20,20,False,21.0,13.0,2.0,,8.0,14.0,6.0,8.0,5.0,,,90.0,46.0,6.7,12.0,0.0,0.0,0.100454,0,,,,20,1.0,1.0,2.0,4.0,10.0,14.0,4.0,3.0,1.0,1.0,2.0,8.0,6.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,186.0,314,M,842744,EUR,888364800,D,25,25,False,38.0,28.0,5.0,1.0,18.0,21.0,10.0,17.0,13.0,,,90.0,53.0,6.3,12.0,0.0766,0.0,0.0123956,1,,,,21,,,4.0,1.0,7.0,8.0,,2.0,1.0,,1.0,2.0,,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10390029,home,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,183.0,14,M,23568,EUR,526780800,D,21,21,False,31.0,26.0,4.0,3.0,22.0,26.0,4.0,5.0,3.0,,,90.0,36.0,6.4,5.0,0.0,0.0,0.00074186,0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
10390029,home,Ajaccio,Ismaël Diallo,ismael-diallo,I. Diallo,D,177.0,979,M,359208,EUR,854496000,D,3,3,False,39.0,30.0,8.0,6.0,13.0,17.0,18.0,26.0,11.0,,,90.0,69.0,7.2,18.0,0.1672,0.0,0.113457,1,,,,5,4.0,1.0,,,4.0,5.0,1.0,1.0,,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10390029,home,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,181.0,606,M,785876,EUR,832896000,M,14,14,False,24.0,18.0,2.0,2.0,5.0,5.0,13.0,21.0,8.0,,,54.0,33.0,7.2,11.0,0.1218,0.0,0.165635,1,,,,,2.0,,,2.0,,4.0,,1.0,1.0,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
10390029,home,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,181.0,112,M,795508,EUR,867974400,M,8,8,False,35.0,28.0,3.0,3.0,9.0,11.0,19.0,24.0,4.0,,,81.0,49.0,6.8,10.0,0.2105,0.147,0.050789,3,,,,4,,,1.0,,6.0,5.0,,7.0,5.0,1.0,1.0,,,,,3.0,,,,,,2.0,,True,1.0,,,,,,,
10390029,home,Ajaccio,Thomas Mangani,thomas-mangani,T. Mangani,M,183.0,41,M,14142,EUR,546652800,M,23,23,False,61.0,39.0,10.0,6.0,14.0,20.0,28.0,45.0,9.0,,,90.0,81.0,7.3,25.0,0.0,0.0,0.203895,0,,,,,4.0,3.0,1.0,3.0,8.0,8.0,1.0,,,2.0,3.0,4.0,2.0,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,
10390029,home,Ajaccio,Youcef Belaïli,youcef-belaili,Y. Belaïli,M,178.0,24608,M,901827,EUR,700531200,M,10,10,False,39.0,31.0,5.0,3.0,4.0,6.0,29.0,37.0,5.0,,,90.0,77.0,6.7,29.0,0.1267,0.0,0.199564,2,,,,11,4.0,2.0,,2.0,11.0,8.0,,6.0,1.0,,1.0,1.0,1.0,10.0,4.0,3.0,3.0,3.0,1.0,,,1.0,,,,belaili_youcef,1.0,,,,,
10390029,home,Ajaccio,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,181.0,188,M,960007,EUR,918604800,F,7,7,False,26.0,20.0,2.0,1.0,8.0,8.0,12.0,18.0,4.0,,,81.0,41.0,6.7,9.0,0.5822,0.0625,0.11039,2,,,,9,,,8.0,,10.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,
10390029,home,Ajaccio,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,185.0,59,M,806520,EUR,791251200,F,11,11,False,24.0,14.0,,,4.0,6.0,10.0,18.0,3.0,,,70.0,38.0,7.0,13.0,0.4222,0.3379,0.016774,5,,,,,,,5.0,7.0,9.0,10.0,,2.0,,1.0,,,,1.0,3.0,2.0,1.0,,2.0,1.0,,,,,3.0,,,1.0,,,,
10390029,home,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,178.0,36,M,74061,EUR,486950400,M,5,5,True,14.0,8.0,1.0,,1.0,3.0,7.0,13.0,1.0,,,36.0,18.0,6.4,10.0,0.0,0.0,0.00812982,0,,,,,2.0,,,1.0,2.0,1.0,,,,,,,,2.0,,2.0,1.0,,,1.0,,,,,,,,,,,,
10390029,home,Ajaccio,Jean Fiacre Kouamé Botué,jean-fiacre-kouame-botue,J. F. K. Botué,F,184.0,257,M,1102863,EUR,1028678400,M,18,18,True,7.0,5.0,,,2.0,2.0,3.0,5.0,1.0,,,20.0,10.0,6.4,4.0,0.0,0.0,0.0463513,0,,Kouame Jean Fiacre Botue,,11,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Florian Chabrolle,chabrolle-florian,F. Chabrolle,M,171.0,32,,941170,EUR,891820800,M,29,29,True,9.0,8.0,,,4.0,4.0,4.0,5.0,2.0,,,9.0,10.0,6.6,1.0,0.0,0.0,0.00082888,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Moussa Soumano,soumano-moussa,M. Soumano,F,185.0,184,M,1461935,EUR,1120953600,F,34,34,True,1.0,1.0,,,,,1.0,1.0,,,,9.0,4.0,6.5,1.0,0.0334,0.0,0.00033719,1,,Moussa Soumano,,9,,,3.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10390029,home,Ajaccio,Ghjuvanni Quilichini,ghjuvanni-quilichini,G. Quilichini,G,182.0,22,M,1133562,EUR,1030838400,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,Ghjuvanni Quilichini,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,182.0,18,M,142061,EUR,616204800,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Victor Lebas,lebas-da-silva,V. Lebas,D,,8,M,1152852,EUR,1095120000,M,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,Victor Lebas,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,181.0,43,M,940993,EUR,961286400,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,home,Ajaccio,Ruan Potó,ruan-poto,R. Potó,F,177.0,15,M,981637,EUR,916790400,F,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390029,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,184.0,1194,M,48535,EUR,654739200,G,1,1,False,32.0,15.0,23.0,6.0,12.0,14.0,3.0,18.0,13.0,,,90.0,41.0,8.2,17.0,0.0,0.0,0.00133772,0,0.5474,,,1,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,5.0,,
10390029,away,Olympique Lyonnais,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,175.0,827,M,1155226,EUR,1111795200,D,20,20,False,31.0,23.0,4.0,1.0,15.0,17.0,9.0,16.0,7.0,,,90.0,55.0,7.2,11.0,0.0,0.0,0.00672676,0,,,,26,2.0,1.0,3.0,1.0,7.0,7.0,,1.0,,,2.0,5.0,3.0,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,
10390029,away,Olympique Lyonnais,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,184.0,714,M,996951,EUR,986774400,D,2,2,False,37.0,21.0,6.0,,21.0,30.0,,7.0,2.0,,,90.0,53.0,7.1,17.0,0.0,0.0,0.00026064,0,,,,20,,,4.0,6.0,7.0,8.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,
10390029,away,Olympique Lyonnais,Dejan Lovren,dejan-lovren,D. Lovren,D,188.0,2842,M,39480,EUR,615600000,D,5,5,False,27.0,22.0,5.0,4.0,14.0,17.0,8.0,10.0,3.0,,,75.0,41.0,7.2,5.0,0.0,0.0,0.00625522,0,,,,6,,,3.0,4.0,3.0,7.0,,,,3.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10390029,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,172.0,10932,M,158243,EUR,715219200,D,3,3,False,37.0,26.0,5.0,,7.0,12.0,19.0,25.0,4.0,,,90.0,57.0,6.8,14.0,0.0,0.0,0.296991,0,,,,3,,,1.0,1.0,7.0,4.0,2.0,,,,,1.0,,,3.0,4.0,1.0,,,,,,1.0,,,tagliafico3,,,,,1.0,
10390029,away,Olympique Lyonnais,Johann Lepenant,johann-lepenant,J. Lepenant,M,176.0,892,M,963299,EUR,1035244800,M,24,24,False,42.0,36.0,3.0,3.0,23.0,26.0,13.0,16.0,14.0,,,90.0,68.0,6.9,15.0,0.4014,0.8768,0.012516,3,,,,8,,,3.0,2.0,14.0,7.0,3.0,2.0,,,1.0,2.0,2.0,3.0,3.0,2.0,,4.0,,,1.0,2.0,,,1.0,,,,,,,1.0
