match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals,player_sofascoreId
11396304,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,30.0,19.0,18.0,8.0,14.0,15.0,5.0,15.0,1.0,1.0,1.0,1.0,8.0,90.0,39.0,6.4,11.0,0.009,0.0151183,1.0,1,-0.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,False,37.0,24.0,12.0,5.0,10.0,14.0,14.0,26.0,1.0,,,1.0,4.0,90.0,62.0,6.8,21.0,0.083,0.0506384,1.0,3,,True,3.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,57.0,46.0,6.0,2.0,36.0,38.0,10.0,19.0,7.0,,,1.0,4.0,90.0,66.0,6.6,11.0,0.0657,0.00521964,,1,,,,3.0,7.0,4.0,,5.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,False,82.0,65.0,12.0,5.0,40.0,45.0,25.0,41.0,10.0,1.0,1.0,,9.0,90.0,109.0,7.7,24.0,0.0453,0.0129765,1.0,1,,,4.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,,4.0,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,2,2,False,41.0,34.0,5.0,2.0,21.0,22.0,13.0,23.0,2.0,1.0,1.0,,3.0,84.0,69.0,7.0,20.0,,0.0442565,,0,,,4.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,29.0,22.0,2.0,,9.0,9.0,13.0,20.0,7.0,2.0,1.0,,3.0,90.0,41.0,7.1,8.0,,0.0181814,2.0,0,,,,3.0,1.0,7.0,,2.0,,3.0,,,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,False,46.0,36.0,1.0,,13.0,19.0,23.0,27.0,4.0,,,1.0,13.0,72.0,58.0,7.1,10.0,0.0458,0.0990313,,3,,,,,2.0,5.0,1.0,,,3.0,3.0,4.0,,,2.0,2.0,,,1.0,1.0,0.6729,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,M,9,9,False,16.0,7.0,1.0,,2.0,2.0,5.0,14.0,11.0,,,2.0,4.0,90.0,34.0,6.9,15.0,0.2024,0.0872464,,3,,,,3.0,6.0,9.0,1.0,2.0,2.0,4.0,,,4.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,40.0,29.0,4.0,3.0,9.0,10.0,28.0,43.0,10.0,6.0,4.0,3.0,10.0,84.0,82.0,8.1,25.0,0.0839,0.327107,4.0,5,,,13.0,,,8.0,,,4.0,1.0,2.0,,3.0,,3.0,3.0,3.0,,2.0,,0.3349,8.0,1.0,,,,,,,,
11396304,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,M,29,29,False,16.0,8.0,2.0,,2.0,3.0,8.0,17.0,1.0,5.0,1.0,,2.0,63.0,30.0,6.5,16.0,0.0118,0.0614123,3.0,1,,,4.0,3.0,,7.0,,,1.0,,,,,,,,,,1.0,,0.0431,2.0,,,,,,,,,
11396304,home,1. FSV Mainz 05,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,11,11,False,11.0,8.0,,,3.0,3.0,5.0,9.0,3.0,4.0,3.0,1.0,2.0,85.0,35.0,6.7,14.0,0.1118,0.0348532,3.0,2,,,1.0,4.0,,15.0,,,2.0,5.0,,,,,,,5.0,1.0,1.0,,0.0937,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,True,13.0,8.0,,,1.0,1.0,7.0,12.0,6.0,,,,,27.0,15.0,6.6,5.0,0.1117,0.145768,1.0,1,,,,2.0,5.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
11396304,home,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,8.0,5.0,,,1.0,1.0,4.0,8.0,,,,,2.0,18.0,12.0,6.5,4.0,,0.0032417,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,True,6.0,4.0,2.0,1.0,,,4.0,6.0,,,,,,13.0,8.0,6.6,2.0,,0.00442815,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,1.0,13.0,6.0,6.7,1.0,0.0261,0.00063693,,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,5.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,,,,1.0,12.0,8.0,6.7,2.0,,0.00511193,,0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396304,home,1. FSV Mainz 05,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
