match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_wonTackle,captain,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10389773,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,189,191,M,17053,EUR,573264000,G,1,1,False,25.0,12.0,21.0,9.0,7.0,11.0,5.0,14.0,3.0,1.0,2.0,2.0,90.0,29.0,7.2,13.0,0.0,0.0,0.00275977,0,0.1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389773,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,183,525,M,1131541,EUR,992995200,D,18,18,False,49.0,37.0,8.0,2.0,30.0,35.0,7.0,14.0,10.0,,,,90.0,65.0,7.6,14.0,0.0,0.0,0.0021453,0,,5,2.0,3.0,3.0,6.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389773,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,190,3461,M,879618,EUR,896140800,D,3,3,False,34.0,23.0,9.0,1.0,21.0,27.0,2.0,7.0,6.0,,,,90.0,50.0,7.0,12.0,0.0,0.0,0.00330491,0,,3,1.0,2.0,2.0,4.0,,,7.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
10389773,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,177,29,M,99945,EUR,624412800,D,25,25,False,38.0,29.0,5.0,1.0,20.0,22.0,9.0,16.0,10.0,,,,90.0,51.0,7.3,10.0,0.0,0.0,0.00724323,0,,25,1.0,,2.0,4.0,1.0,1.0,3.0,,2.0,2.0,,,,,,True,1.0,1.0,1.0,,,,,,,,,,
10389773,home,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,176,521,M,1105700,EUR,1027296000,M,22,22,False,30.0,25.0,2.0,1.0,16.0,18.0,9.0,14.0,6.0,,,,90.0,55.0,7.0,12.0,0.0,0.0,0.00421984,0,,10,,,3.0,5.0,1.0,,4.0,1.0,,4.0,2.0,,,1.0,2.0,,1.0,,,2.0,1.0,,,,,,,,
10389773,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,170,165,M,942844,EUR,975369600,M,21,21,False,44.0,35.0,4.0,3.0,15.0,20.0,20.0,24.0,9.0,,,,90.0,58.0,6.9,12.0,0.0,0.0,0.0173714,0,,21,,,4.0,4.0,,,3.0,,1.0,3.0,3.0,,,,2.0,,1.0,2.0,,,2.0,,,,,,,,
10389773,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,177,232,M,802138,EUR,897609600,M,17,17,False,40.0,37.0,,,22.0,22.0,15.0,18.0,7.0,,,,90.0,52.0,7.2,4.0,0.0,0.0,0.008381,0,,17,,,1.0,8.0,1.0,1.0,1.0,2.0,,2.0,,,,,2.0,,5.0,1.0,,,,,,,,,,,
10389773,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,177,1325,M,998241,EUR,969580800,M,12,12,False,22.0,20.0,1.0,1.0,11.0,12.0,9.0,10.0,5.0,,,,90.0,48.0,6.6,9.0,0.0217,0.0,0.00984015,1,,44,,1.0,7.0,5.0,6.0,2.0,2.0,,3.0,,1.0,,,,,,2.0,3.0,,,1.0,1.0,1.0,,,,,,
10389773,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,180,1033,M,913942,EUR,900374400,F,14,14,False,27.0,24.0,1.0,1.0,7.0,7.0,18.0,21.0,5.0,,,,90.0,43.0,7.2,8.0,0.1788,0.3973,0.0360817,3,,28,,,3.0,4.0,3.0,2.0,,,,1.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,
10389773,home,Lorient,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,181,1369,M,962877,EUR,1026691200,F,10,10,False,25.0,20.0,3.0,1.0,11.0,14.0,9.0,16.0,3.0,,,,74.0,42.0,6.6,16.0,0.0817,0.0748,0.0078082,2,,24,1.0,,5.0,,,,,,1.0,,3.0,,,2.0,,,,,,5.0,2.0,,,,1.0,1.0,,,
