match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_penaltyWon,stat_bigChanceCreated
11369979,home,RWDM Brussels,Makhtar Gueye,,,makhtar-gueye,M. Gueye,F,29,186.0,439,M,941164,EUR,881193600,F,9,9,False,,17.0,9.0,2.0,1.0,2.0,3.0,7.0,14.0,1.0,,,,76.0,23.0,6.1,12.0,0.0270534,0,,11.0,3.0,1.0,,,,,,,2.0,,3.0,5.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,
11369979,home,RWDM Brussels,Moussa Sissako,,,sissako-moussa,M. Sissako,D,5,184.0,223,M,904998,EUR,973814400,D,44,44,True,,7.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,,,,,38.0,10.0,6.5,3.0,0.00055026,0,,,3.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
11369979,home,RWDM Brussels,Abner,,,abner,Abner,D,30,177.0,87,M,330061,EUR,833414400,D,26,26,True,,18.0,15.0,2.0,1.0,7.0,8.0,8.0,12.0,1.0,,,,45.0,27.0,6.5,6.0,0.00529737,0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11369979,home,RWDM Brussels,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,17,17,True,,10.0,8.0,,,4.0,4.0,4.0,7.0,,,,,45.0,19.0,6.7,5.0,0.109864,0,,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
11369979,home,RWDM Brussels,Shuto Abe,,,abe-shuto,S. Abe,M,13,171.0,137,M,986780,EUR,881280000,M,8,8,True,,12.0,12.0,,,8.0,8.0,5.0,5.0,2.0,,,,45.0,16.0,6.5,1.0,0.126418,0,,3.0,2.0,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11369979,home,RWDM Brussels,Frederic Soelle Soelle,Frederic Soelle Soelle,,frederic-soelle-soelle,F. S. Soelle,F,19,190.0,128,M,1195742,EUR,1135382400,F,22,22,True,,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,1.0,,,,14.0,5.0,6.4,2.0,0.0025877,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369979,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,home,RWDM Brussels,Malcolm Ebiowei,,,ebiowei-malcolm,M. Ebiowei,M,,185.0,300,M,1176104,EUR,1062633600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,home,RWDM Brussels,Alexis De Sart,,,de-sart-alexis,A. D. Sart,M,24,180.0,54,M,795994,EUR,847756800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,home,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Jean Butez,,,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,False,,21.0,15.0,8.0,2.0,15.0,16.0,,5.0,6.0,1.0,,1.0,90.0,29.0,7.1,6.0,5.02e-05,0,0.0289,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
11369979,away,Royal Antwerp FC,Jelle Bataille,,,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,34,34,False,,51.0,46.0,3.0,2.0,22.0,22.0,24.0,30.0,2.0,,,,68.0,66.0,6.9,7.0,0.0272501,0,,3.0,,2.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,,103.0,97.0,15.0,12.0,56.0,59.0,41.0,45.0,1.0,,,,90.0,115.0,8.0,7.0,0.189523,0,,1.0,4.0,,,,4.0,2.0,2.0,,,,1.0,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,True,91.0,83.0,14.0,8.0,59.0,60.0,24.0,31.0,8.0,,,,90.0,100.0,9.0,10.0,0.017667,3,,2.0,3.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,,,2.0,1.0,,,1.0,2.0,,1.6286,1.8895,,2.0,,,
11369979,away,Royal Antwerp FC,Owen Wijndal,,,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,,57.0,52.0,2.0,,27.0,29.0,26.0,30.0,,,,,90.0,72.0,7.3,7.0,0.627836,0,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,
11369979,away,Royal Antwerp FC,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180.0,1237,M,1110136,EUR,1020988800,M,27,27,False,,92.0,82.0,4.0,1.0,45.0,49.0,37.0,43.0,8.0,,,,90.0,111.0,7.6,11.0,0.0456226,1,,5.0,13.0,1.0,4.0,3.0,3.0,7.0,4.0,,,,3.0,,,1.0,,2.0,,,,1.0,,,0.0388,,,,,,
11369979,away,Royal Antwerp FC,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1195,M,904887,EUR,954892800,M,24,24,False,,53.0,47.0,3.0,2.0,23.0,24.0,24.0,29.0,3.0,,,,81.0,62.0,7.1,7.0,0.0295319,0,,3.0,6.0,,,,1.0,3.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176.0,3126,M,875890,EUR,883699200,M,19,19,False,,51.0,46.0,1.0,1.0,17.0,19.0,29.0,32.0,5.0,,,,81.0,70.0,7.5,11.0,0.31633,1,,8.0,8.0,2.0,4.0,2.0,,3.0,2.0,,3.0,,1.0,2.0,,3.0,,,1.0,1.0,,,1.0,,0.0459,0.3716,,,1.0,,
11369979,away,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,84,84,False,,18.0,16.0,2.0,2.0,10.0,11.0,6.0,7.0,3.0,,,,68.0,30.0,7.3,4.0,0.0162353,2,,2.0,6.0,,4.0,3.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,0.1006,0.094,,,,,
11369979,away,Royal Antwerp FC,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,M,17,17,False,,28.0,22.0,,,12.0,15.0,11.0,17.0,3.0,,,,68.0,48.0,8.1,16.0,0.0704934,2,,3.0,6.0,1.0,3.0,2.0,,1.0,1.0,,5.0,,,,,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,,0.7663,0.6967,,1.0,,1.0,
11369979,away,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,,38.0,31.0,4.0,4.0,7.0,7.0,24.0,31.0,3.0,,,,90.0,50.0,9.3,11.0,0.706026,1,,5.0,5.0,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,3.0,,1.0,1.0,5.0,,,1.0,1.0,0.0953,0.7553,,1.0,1.0,1.0,1.0
11369979,away,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,52,52,True,,19.0,18.0,,,5.0,5.0,13.0,15.0,3.0,,,,22.0,26.0,7.0,2.0,0.00534107,0,,2.0,4.0,,,,,2.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,True,,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,,22.0,13.0,6.6,5.0,0.00988789,1,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,1.0,,0.2651,0.0983,,,,,
11369979,away,Royal Antwerp FC,George Ilenikhena,George,Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2537,M,1462434,EUR,1155686400,F,9,9,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,22.0,6.0,6.9,,0.00249754,2,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,0.4276,0.5499,,,,,
11369979,away,Royal Antwerp FC,Milan Smits,Milan Smits,,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,,4.0,4.0,,,,,4.0,4.0,,,,,9.0,7.0,6.6,2.0,0.0226707,0,,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Victor Udoh,,,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,60,60,True,,8.0,6.0,,,2.0,3.0,4.0,5.0,2.0,,,,9.0,9.0,6.5,2.0,0.023275,0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Davino Verhulst,,,davino-verhulst,D. Verhulst,G,,191.0,17,M,5949,EUR,564796800,G,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369979,away,Royal Antwerp FC,Eran Tuypens,Eran Tuypens,,eran-tuypens,E. Tuypens,D,56,,23,M,1546044,EUR,1133913600,M,56,56,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
