match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,reason
10826066,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
10826066,,,,,90,,,1,,,card,Luke Russe,False,120538879.0,True,yellow,891785.0,Luke Russe,,
10826066,,,,,85,,,6,,,substitution,,,121430774.0,False,regular,,,False,
10826066,,,,,81,,,10,,,substitution,,,121430691.0,True,regular,,,False,
10826066,,,,,81,,,10,,,substitution,,,121430690.0,True,regular,,,False,
10826066,,,,,79,,,12,,,card,Regan Poole,False,120538777.0,False,yellow,605062.0,Regan Poole,,Foul
10826066,,,,,73,,,18,,,card,Paudie O’Connor,False,120538727.0,False,yellow,806241.0,Paudie O’Connor,,Persistent fouling
10826066,,,,,67,,,24,,,substitution,,,121430434.0,True,regular,,,False,
10826066,,,,,65,,,26,,,substitution,,,121430435.0,False,regular,,,False,
10826066,,,,,61,,,30,,,substitution,,,121430332.0,True,regular,,,False,
10826066,,,,,56,,,35,,,card,Spencer Hamilton,False,120538629.0,True,yellow,1423884.0,Spencer Hamilton,,Foul
10826066,,,,,46,,,45,,,substitution,,,121430143.0,False,regular,,,False,
10826066,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
10826066,,1.0,0.0,,44,,,2,,,goal,,,166997614.0,True,regular,255347.0,Joe Hanks,,
10826066,,,,,33,,,13,,,card,Thomas Mehew,False,120538395.0,True,yellow,1047971.0,Thomas Mehew,,Foul
