match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_goalAssist,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,captain,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated
11406799,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188.0,1820,M,826064,EUR,922838400,F,21,21,False,17.0,14.0,,,2.0,3.0,12.0,14.0,,1.0,,,,64.0,28.0,6.7,7.0,0.0122827,2,,,,5.0,3.0,1.0,1.0,1.0,2.0,,2.0,,,,,,2.0,,,1.0,,,0.0574,,,2.0,1.0,,,3.0,,,,
11406799,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184.0,4721,M,944327,EUR,972432000,F,11,11,True,7.0,5.0,,,3.0,3.0,2.0,7.0,,2.0,,,,26.0,13.0,6.5,6.0,0.0213682,1,,,,,,,,,,1.0,1.0,,,,,,,1.0,3.0,1.0,,,0.9241,,,,,,,,,,1.0,
11406799,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,917007,EUR,990489600,F,9,9,True,12.0,12.0,,,6.0,6.0,6.0,6.0,,1.0,,,,26.0,18.0,7.0,4.0,0.476624,1,,,,,1.0,,,,,,4.0,JZirkzee,,1.0,1.0,,,1.0,,,,,0.0505,,,,1.0,,,,,,,1.0
11406799,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182.0,5357,M,1012383,EUR,1094515200,M,82,82,True,12.0,11.0,,,7.0,7.0,4.0,5.0,,2.0,,,,16.0,15.0,6.7,3.0,0.00337967,0,,,,,1.0,,1.0,1.0,,,2.0,kacper_urbanski10,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,1067204,EUR,1042502400,M,80,80,True,19.0,17.0,2.0,,13.0,13.0,4.0,6.0,,1.0,,,,16.0,19.0,6.4,2.0,0.00298143,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,14718,EUR,580348800,D,29,29,True,8.0,7.0,,,5.0,5.0,2.0,3.0,,,,,,12.0,11.0,6.8,1.0,0.00111755,0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194.0,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,44906,EUR,673401600,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192.0,608,M,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,1092409,EUR,1039996800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174.0,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,1127191,EUR,991094400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,o.elazzouzi,,,,,,,,,,,,,,,,,,,Oussama El Azzouzi,,,
11406799,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6420,M,1116577,EUR,1095465600,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Castro,,,
11406799,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,,188.0,146,M,26965,EUR,552268800,G,56,56,False,30.0,21.0,16.0,7.0,17.0,20.0,4.0,10.0,,5.0,,,,90.0,32.0,5.6,9.0,0.00068733,0,-1.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,27,184.0,211,M,970938,EUR,1000252800,D,27,27,False,18.0,14.0,4.0,1.0,8.0,10.0,6.0,9.0,3.0,4.0,,,,60.0,33.0,6.5,6.0,0.00090173,0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11406799,away,Salernitana,Konstantinos Manolas,konstantinos-manolas,K. Manolas,D,44,185.0,1080,M,41234,EUR,676771200,D,44,44,False,24.0,23.0,,,20.0,20.0,3.0,4.0,2.0,7.0,,,,83.0,35.0,6.8,2.0,0.00045458,0,,,,2.0,3.0,1.0,3.0,2.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,Konstantinos,Manolas,,
11406799,away,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,965014,EUR,1014163200,D,98,98,False,33.0,25.0,7.0,2.0,17.0,21.0,8.0,12.0,2.0,4.0,,,,90.0,40.0,6.4,8.0,0.00173329,0,,2.0,,4.0,2.0,,1.0,1.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184.0,1270,M,1095023,EUR,1026950400,D,24,24,False,13.0,9.0,1.0,,5.0,8.0,4.0,5.0,,,,,,66.0,30.0,6.8,5.0,0.00243846,0,,,,,4.0,,4.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,,
11406799,away,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180.0,1357,M,1004505,EUR,1062979200,M,33,33,False,23.0,10.0,1.0,,5.0,8.0,5.0,20.0,,3.0,,,,90.0,36.0,6.4,21.0,0.00444814,2,,,,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,,,,,5.0,2.0,,,0.0392,,,,,,,,,,,
11406799,away,Salernitana,Toma Bašić,toma-basic,T. Bašić,M,26,189.0,1423,M,798002,EUR,848880000,M,26,26,False,16.0,13.0,3.0,3.0,8.0,10.0,5.0,7.0,2.0,4.0,,,,66.0,30.0,7.0,7.0,0.00316946,0,,,,2.0,6.0,1.0,2.0,2.0,1.0,,3.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11406799,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,False,19.0,13.0,3.0,2.0,10.0,11.0,3.0,8.0,1.0,4.0,,,,60.0,34.0,6.9,9.0,0.0361278,1,,,,3.0,6.0,,6.0,5.0,2.0,,2.0,,,1.0,,,,,,,,,0.026,,,,1.0,,,,,,,
11406799,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,M,3,3,False,28.0,23.0,3.0,1.0,10.0,11.0,15.0,20.0,,6.0,,,,90.0,41.0,6.2,12.0,0.122126,0,,1.0,,7.0,1.0,1.0,,,1.0,,,,,5.0,1.0,,,2.0,3.0,,,,,,2.0,1.0,,,,,,,,
11406799,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,F,87,87,False,40.0,32.0,7.0,4.0,16.0,19.0,17.0,23.0,,5.0,,,,90.0,55.0,6.6,12.0,0.0172203,3,,,,3.0,4.0,,,,1.0,,,,,3.0,2.0,,2.0,1.0,2.0,,1.0,,0.4355,0.2819,1.0,1.0,2.0,,True,,,,1.0,
11406799,away,Salernitana,Simy,simy,Simy,F,9,198.0,516,M,170499,EUR,705196800,F,9,9,False,21.0,16.0,1.0,1.0,9.0,11.0,7.0,10.0,,2.0,,,,90.0,35.0,6.5,13.0,0.222314,1,,2.0,1.0,7.0,4.0,,,,,,3.0,,,,,,3.0,2.0,,,1.0,,0.1128,0.2281,,5.0,,,,,,,1.0,1.0
11406799,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,True,13.0,11.0,4.0,3.0,6.0,6.0,5.0,8.0,1.0,3.0,,,,30.0,23.0,6.5,5.0,0.00107398,1,,,1.0,2.0,1.0,,,,,1.0,,,,2.0,,,,,1.0,1.0,,,0.0112,,,,,,,,,,,
11406799,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,18,18,True,14.0,14.0,1.0,1.0,6.0,6.0,8.0,8.0,,5.0,,,,30.0,18.0,6.4,3.0,0.00414153,0,,,,4.0,1.0,1.0,,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
11406799,away,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181.0,801,M,1064080,EUR,1043798400,M,99,99,True,12.0,9.0,2.0,,6.0,7.0,3.0,5.0,,3.0,,,,24.0,15.0,6.3,4.0,0.00046573,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175.0,267,M,862373,EUR,967075200,M,55,55,True,10.0,8.0,2.0,2.0,2.0,3.0,6.0,7.0,,1.0,,,,24.0,11.0,6.6,2.0,0.00528316,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,Emanuel,Vignato,,
11406799,away,Salernitana,Jérôme Boateng,jerome-boateng,J. Boateng,D,,192.0,1892,,19382,EUR,589248000,D,5,5,True,3.0,3.0,,,3.0,3.0,,,,,,,,12.0,5.0,6.4,,1.559e-05,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Salvati Gregorio,gregorio-salvati,S. Gregorio,G,22,,4,M,1632584,EUR,1107734400,G,65,65,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Tommaso Ferrari,tommaso-ferrari,T. Ferrari,D,41,,4,M,1806953,EUR,1114819200,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tommaso Ferrari,,,
11406799,away,Salernitana,Triantafyllos Pasalidis,triantafyllos-pasalidis,T. Pasalidis,D,,185.0,43,M,859266,EUR,837648000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triantafyllos,Pasalidis,,
11406799,away,Salernitana,Agustín Martegani,agustin-martegani,A. Martegani,M,19,183.0,565,M,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,122,M,979593,EUR,942019200,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Chukwubuikem Ikwuemesi,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,414,M,1143547,EUR,996969600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406799,away,Salernitana,Shon Weissman,shon-weissman,S.Weissman,F,18,174.0,695,M,790817,EUR,824256000,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
