match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed
13981510,home,Cremonese,Francesco Folino,francesco-folino,F. Folino,D,55,192,146,M,1424353,EUR,1011744000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,home,Cremonese,Dachi Lordkipanidze,dachi-lordkipanidze,D. Lordkipanidze,M,25,186,246,M,1153193,EUR,1110240000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Dachi Lordkipanidze,,,,,,,,,,,,,,,,,,,,
13981510,home,Cremonese,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,False,27.0,19.0,14.0,6.0,0.0,16.0,18.0,3.0,9.0,,,1.0,8.0,,1.0,1.0,90.0,36.0,6.8,9.0,0.00062778,0.3008,0,0.0431,0.09,0.01,-0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,1.0,3.0,3.0,,,
13981510,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,56.0,47.0,10.0,2.0,0.0,31.0,33.0,16.0,23.0,,2.0,2.0,5.0,,,,90.0,61.0,6.3,10.0,0.00912024,,0,,0.13,0.09,-0.14,,,4.0,,,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,Kalulujr_,,,,,,,,
13981510,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,False,36.0,33.0,5.0,4.0,0.0,27.0,28.0,6.0,8.0,1.0,2.0,7.0,3.0,1.0,,,90.0,46.0,6.4,3.0,0.00474805,,0,,0.08,0.03,-0.28,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,Federico Gatti,,,,,,,,,,,,FedericoGatti,,,,,,,,
13981510,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,D,8,8,False,53.0,48.0,8.0,5.0,0.0,29.0,29.0,19.0,24.0,1.0,1.0,2.0,2.0,,,,90.0,62.0,6.6,8.0,0.021997,,0,,0.11,0.24,-0.11,,1.0,3.0,,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,teunkoopmeiners,,,,,,,,
13981510,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,M,27,27,False,41.0,36.0,3.0,1.0,0.0,18.0,19.0,18.0,22.0,1.0,3.0,1.0,5.0,1.0,,,90.0,64.0,8.1,13.0,0.219636,,1,,0.17,0.43,-0.08,,3.0,4.0,2.0,,2.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,,,0.2259,3.0,0.54,,,1.0,0.4436,andrea_cambiaso,1.0,,,,,,,
13981510,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,52.0,45.0,7.0,5.0,0.0,22.0,23.0,23.0,29.0,,7.0,2.0,4.0,1.0,,,90.0,70.0,7.7,12.0,0.0344048,,2,,0.32,0.06,0.0,,1.0,3.0,,,,,,6.0,5.0,,2.0,2.0,True,,,,,1.0,,0.1319,1.0,0.18,1.0,,1.0,0.3009,locamanuel73,,1.0,,,,1.0,,
13981510,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,41.0,33.0,5.0,3.0,0.0,17.0,19.0,16.0,22.0,1.0,2.0,,5.0,,,,79.0,49.0,6.9,9.0,0.0330827,,0,,0.12,0.26,0.18,,1.0,3.0,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,1.0,,,k_thuram,,,,,,,,
13981510,away,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,False,32.0,27.0,2.0,2.0,0.0,14.0,14.0,13.0,18.0,,5.0,1.0,5.0,1.0,,,79.0,58.0,8.3,16.0,0.236306,,1,,0.07,0.31,0.15,,6.0,5.0,,,,,,2.0,2.0,,1.0,1.0,,2.0,,,1.0,4.0,,0.3045,1.0,0.55,,2.0,1.0,0.7611,filipkostic,1.0,,,,,,,
13981510,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,F,22,22,False,39.0,31.0,,,0.0,9.0,14.0,22.0,25.0,2.0,4.0,1.0,4.0,,,,85.0,49.0,7.0,10.0,0.719873,,1,,0.4,0.14,0.0,,1.0,5.0,,,,,2.0,2.0,1.0,,,2.0,,,,,,1.0,,0.2779,2.0,-0.51,1.0,,,,west.mckennie,,1.0,,,,,,
13981510,away,Juventus,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,20,20,False,26.0,20.0,2.0,2.0,0.0,9.0,11.0,11.0,15.0,1.0,4.0,,2.0,2.0,,,64.0,40.0,6.6,8.0,0.0283853,,4,,-0.46,0.52,0.25,,,3.0,,1.0,1.0,,2.0,,,,1.0,,,2.0,,,,1.0,1.0,0.2133,1.0,-0.6,3.0,2.0,,,l_openda,,,,,,,1.0,
13981510,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,29.0,22.0,3.0,3.0,0.0,6.0,8.0,16.0,21.0,2.0,6.0,,1.0,3.0,,,85.0,43.0,5.8,10.0,0.0508436,,5,,-0.9,0.31,-0.04,,,3.0,,,,,2.0,,,,2.0,1.0,,1.0,,,,1.0,1.0,0.8017,1.0,-0.97,2.0,1.0,2.0,0.1138,DV9,,,,,,,1.0,2.0
13981510,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,1.0,,1.0,1.0,,,26.0,20.0,6.1,8.0,0.00176747,,1,,-0.15,0.03,-0.01,,2.0,8.0,,,,,2.0,,,,1.0,2.0,,3.0,,,,1.0,1.0,0.0777,,0.01,,,,,FConceicao_7,,,,,,,,
13981510,away,Juventus,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,25,25,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,1.0,,,,,11.0,10.0,6.2,3.0,0.00386958,,0,,-0.02,0.08,-0.17,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,1149288,EUR,1147392000,M,17,17,True,4.0,4.0,,,0.0,,,4.0,4.0,,2.0,,2.0,,,,11.0,13.0,6.3,3.0,0.00534893,,0,,-0.13,0.14,-0.06,,,5.0,,,,,1.0,2.0,1.0,,,1.0,,3.0,Vasilije,Adžić,,,,,1.0,,,,,,,,,,,,,,
13981510,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,,,,,12.0,4.0,6.7,,1.15e-05,,0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,30,30,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,1.0,1.0,,1.0,,,,12.0,10.0,6.4,5.0,0.0014625,,0,,-0.06,0.05,0.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,jodavid,,,,,,,,
13981510,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Simone Scaglia,simone-scaglia,S. Scaglia,G,42,196,427,M,1114116,EUR,1089590400,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Simone,Scaglia,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Pedro Felipe,pedro-felipe,P. Felipe,D,66,190,449,M,1485292,EUR,1085270400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183,1883,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981510,away,Juventus,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edonzhegrova10,,,,,,,,
13981510,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
