match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId
14035883,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,True,35.0,28.0,15.0,9.0,0.0,25.0,28.0,3.0,7.0,1.0,2.0,1.0,10.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,90.0,49.0,7.8,7.0,0.00065662,0.3748,0,0.8117,0.13,0.2,-0.06,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035883,home,KAA Gent,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2644,M,845930,EUR,868665600,D,29,29,False,,86.0,72.0,6.0,4.0,0.0,33.0,39.0,39.0,47.0,4.0,8.0,8.0,3.0,,,,,,,,90.0,113.0,7.4,23.0,0.0216745,,0,,0.05,0.01,0.39,,3.0,1.0,3.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
14035883,home,KAA Gent,Maksim Paskotsi,,,maksim-paskotsi,M. Paskotsi,D,3,183,399,M,954621,EUR,1042934400,D,3,3,False,,82.0,77.0,2.0,,1.0,52.0,54.0,25.0,28.0,2.0,3.0,6.0,6.0,,,,,,,,90.0,102.0,7.6,6.0,0.0106938,,2,,0.13,0.17,0.68,,,3.0,5.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0847,1.0,0.0,,,,,,,,,,,,
14035883,home,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,,79.0,71.0,6.0,1.0,0.0,37.0,39.0,34.0,40.0,1.0,4.0,1.0,1.0,1.0,,,,,,,90.0,91.0,7.4,9.0,0.167415,,1,,0.39,0.3,0.17,,3.0,,2.0,,2.0,1.0,,,,,3.0,1.0,0.0628,2.0,-0.21,2.0,1.0,1.0,,,,,,,,,
14035883,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,,44.0,37.0,4.0,2.0,0.0,14.0,16.0,23.0,28.0,1.0,5.0,5.0,3.0,1.0,,,,,,,72.0,75.0,6.7,17.0,0.0181599,,0,,-0.44,0.05,0.4,,5.0,1.0,5.0,2.0,2.0,2.0,2.0,,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,
14035883,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,,71.0,64.0,5.0,5.0,0.0,20.0,22.0,44.0,49.0,1.0,3.0,,4.0,,,,,,,,79.0,85.0,7.5,12.0,0.211041,,0,,0.38,0.16,0.14,,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,4.0,,2.0,,,,1.0,,,,,,,
14035883,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,,61.0,53.0,4.0,1.0,1.0,21.0,24.0,32.0,37.0,,3.0,1.0,3.0,,,,,,,,90.0,76.0,7.6,11.0,0.228695,,1,,0.56,0.47,-0.02,,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,,,4.0,2.0,0.0438,1.0,-0.23,,1.0,1.0,1.0,,,,,,,,
14035883,home,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,37,37,False,,72.0,69.0,7.0,7.0,0.0,19.0,19.0,50.0,53.0,1.0,4.0,,6.0,1.0,,,,,,,87.0,83.0,8.7,7.0,0.0768584,,2,,0.03,0.73,0.17,,,1.0,5.0,4.0,1.0,1.0,,,,,,,0.0899,2.0,0.53,,,1.0,1.0,1.0,1.0,1.0,0.7347,,,,
14035883,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,F,6,6,False,,24.0,24.0,,,0.0,11.0,11.0,13.0,13.0,4.0,4.0,1.0,3.0,1.0,,,,,,,80.0,34.0,6.6,5.0,0.00803405,,1,,-0.32,-0.29,0.15,,,,3.0,1.0,,,2.0,,,,,,0.0863,,-0.39,,,1.0,,2.0,,,,,,,
14035883,home,KAA Gent,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,False,,33.0,29.0,2.0,,0.0,6.0,7.0,23.0,26.0,,3.0,,2.0,,,,,,,,87.0,52.0,6.7,14.0,0.130003,,2,,0.19,0.55,-0.03,,6.0,,2.0,3.0,1.0,,3.0,,1.0,,1.0,,0.2074,1.0,-0.62,,1.0,1.0,2.0,,,,,1.0,,,
