match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
10438163,home,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,False,,19.0,15.0,2.0,1.0,3.0,3.0,12.0,16.0,4.0,,,64.0,33.0,6.4,12.0,0,,,,,7.0,3.0,,5.0,,,2.0,2.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,
10438163,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,,,26.0,16.0,6.2,7.0,0,,,,1.0,5.0,2.0,1.0,3.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10438163,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,,24.0,20.0,3.0,2.0,4.0,4.0,16.0,21.0,1.0,,,26.0,31.0,6.7,6.0,0,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
10438163,home,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,True,,5.0,3.0,1.0,1.0,,,3.0,7.0,,,,17.0,12.0,6.8,6.0,0,,,,,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,,,
10438163,home,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,5.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,,,,9.0,9.0,6.7,3.0,0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,
10438163,home,Vitória SC,Celton Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,True,,,,,,,,,,,,,,,,,0,Celton,Biai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,home,Vitória SC,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,home,Vitória SC,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,,33.0,20.0,19.0,7.0,14.0,16.0,6.0,17.0,11.0,,,90.0,43.0,7.3,14.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,2.0,1.0,,
10438163,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,,40.0,34.0,3.0,,31.0,33.0,3.0,7.0,5.0,,,90.0,57.0,7.0,7.0,0,,,,2.0,5.0,5.0,,,,3.0,1.0,,3.0,,7.0,1.0,3.0,3.0,,,2.0,,,,1.0,,,,,,
10438163,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,,41.0,39.0,6.0,5.0,33.0,35.0,6.0,6.0,4.0,,,90.0,59.0,7.9,2.0,1,,,3.0,2.0,6.0,6.0,,,,3.0,,1.0,2.0,,8.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,
10438163,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,,49.0,41.0,3.0,2.0,33.0,37.0,9.0,13.0,7.0,,,80.0,71.0,7.1,11.0,0,,,1.0,1.0,3.0,3.0,,,,2.0,,,2.0,,7.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,
10438163,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,,21.0,15.0,,,9.0,11.0,7.0,11.0,5.0,,,90.0,51.0,7.5,13.0,2,,,1.0,,6.0,9.0,2.0,1.0,,,2.0,2.0,1.0,,2.0,,6.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,1.0,
10438163,away,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,False,,43.0,32.0,3.0,1.0,23.0,28.0,9.0,15.0,7.0,,,70.0,50.0,6.8,12.0,0,,,,,2.0,3.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,
10438163,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,True,28.0,25.0,2.0,2.0,14.0,15.0,13.0,16.0,5.0,,,81.0,45.0,7.6,7.0,0,,,1.0,,4.0,9.0,1.0,1.0,,,1.0,4.0,1.0,,,,5.0,4.0,3.0,3.0,,2.0,,,,,,,,,
10438163,away,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,False,,19.0,14.0,2.0,1.0,9.0,14.0,5.0,6.0,7.0,,,90.0,40.0,6.7,11.0,0,,,1.0,,6.0,4.0,1.0,2.0,,4.0,1.0,1.0,1.0,,1.0,,3.0,3.0,,1.0,1.0,,,,1.0,,,,,,
10438163,away,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,F,15,15,False,,25.0,18.0,3.0,2.0,10.0,14.0,8.0,13.0,2.0,,,70.0,35.0,6.8,10.0,2,,,,,,2.0,,,,1.0,1.0,2.0,,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,
10438163,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,False,,16.0,15.0,,,8.0,8.0,7.0,8.0,2.0,,,70.0,32.0,6.5,9.0,1,,,1.0,,7.0,1.0,2.0,1.0,,,5.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0
10438163,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,,9.0,6.0,1.0,,3.0,4.0,3.0,5.0,3.0,,,90.0,29.0,6.6,12.0,2,,,4.0,2.0,10.0,7.0,2.0,1.0,,,6.0,3.0,3.0,2.0,1.0,,2.0,,1.0,,,,,,1.0,,,,,,
10438163,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,12.0,11.0,1.0,,6.0,6.0,5.0,6.0,2.0,,,20.0,16.0,6.9,1.0,0,,,,,,3.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
10438163,away,Rio Ave,Hernâni,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,20.0,8.0,6.4,4.0,1,,,1.0,,3.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
10438163,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,True,,5.0,4.0,,,,,4.0,5.0,,,,20.0,11.0,6.6,2.0,0,,,1.0,2.0,4.0,5.0,1.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,10.0,4.0,6.5,3.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,True,,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,,9.0,4.0,6.6,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,0,Magrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438163,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
