match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,captain,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist
10408563,home,Real Valladolid,Sergio León,Sergio,León,sergio-leon,S. León,F,178,108,111229,EUR,600048000,F,7,7,False,10.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,2.0,,1.0,1.0,,,,,55.0,14.0,6.4,5.0,0.0,0.0,0.00853694,0,,7,M,,1.0,3.0,,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,
10408563,home,Real Valladolid,Kike Pérez,,,kike-perez,K. Pérez,M,184,312,857178,EUR,855878400,M,4,4,True,31.0,27.0,3.0,2.0,4.0,5.0,23.0,28.0,2.0,,5.0,,,,,,34.0,43.0,7.2,8.0,0.1459,0.16,0.0421395,3,,71,M,2.0,,1.0,2.0,,,1.0,1.0,,,,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,
10408563,home,Real Valladolid,Iván Sánchez,,,ivan-sanchez,I. Sánchez,M,168,223,142018,EUR,717206400,M,21,21,True,16.0,15.0,,,3.0,3.0,14.0,17.0,2.0,,,,,,,,34.0,27.0,7.2,5.0,0.2556,0.2599,0.445128,2,,23,M,4.0,,4.0,,,,,,,1.0,,4.0,2.0,,2.0,1.0,2.0,2.0,,,,1.0,,,,
10408563,home,Real Valladolid,Sekou Gassama,,,sekou-gassama,S. Gassama,F,190,314,796088,EUR,799718400,F,22,22,True,9.0,7.0,,,4.0,4.0,3.0,5.0,2.0,,2.0,,,,,,35.0,12.0,6.4,3.0,0.414,0.0,0.00691942,2,,90,M,,2.0,3.0,,,,1.0,,,1.0,2.0,,,2.0,,,,1.0,,,,,1.0,,,
10408563,home,Real Valladolid,Óscar Plano,,,oscar-plano,Ó. Plano,F,180,117,255235,EUR,666230400,F,10,10,True,8.0,8.0,,,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,,28.0,13.0,6.6,1.0,0.0308,0.0,0.0100259,1,,20,M,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
10408563,home,Real Valladolid,Lucas Olaza,,,lucas-olaza,L. Olaza,D,175,372,333595,EUR,774748800,D,12,12,True,9.0,7.0,1.0,,5.0,5.0,2.0,5.0,1.0,,4.0,,,,,,10.0,11.0,6.2,3.0,0.0,0.0,0.00103052,0,,15,M,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Jordi Masip,,,jordi-masip,J. Masip,G,180,189,128600,EUR,599788800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Alvaro Aceves Catalina,,,alvaro-aceves-catalina,A. A. Catalina,G,190,60,1112734,EUR,1059177600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Javi Sánchez,,,javi-sanchez,J. Sánchez,D,189,336,943713,EUR,858297600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,183,1941,1167818,EUR,1096243200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,David Torres,,,david-torres,D. Torres,D,182,147,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Anuar,,,anuar,Anuar,M,172,810,601962,EUR,790128000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,home,Real Valladolid,Roberto Arroyo,,,roberto-arroyo,R. Arroyo,M,181,22,1137585,EUR,1061769600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,37,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,away,Villarreal,Gerónimo Rulli,,,geronimo-rulli,G. Rulli,G,189,13363,128383,EUR,706320000,G,13,13,False,36.0,27.0,15.0,6.0,22.0,23.0,5.0,13.0,,,9.0,,4.0,6.0,1.0,1.0,90.0,47.0,8.6,9.0,0.0,0.0,0.00171036,0,0.6081,1,M,,,,,,,,,,,,,,,,,,,gerorulli,,,,,,,
10408563,away,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,187,6465,873189,EUR,884563200,D,8,8,False,49.0,44.0,6.0,3.0,21.0,22.0,23.0,28.0,4.0,2.0,11.0,,,,,,88.0,71.0,6.7,13.0,0.0,0.0,0.0463988,0,,8,M,1.0,3.0,8.0,,3.0,3.0,2.0,1.0,,1.0,,3.0,1.0,,,1.0,,,juanfoyth,,,,,,,
10408563,away,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,190,1235,3041,EUR,494640000,D,3,3,False,48.0,41.0,8.0,2.0,29.0,31.0,12.0,17.0,4.0,4.0,3.0,1.0,,,,,90.0,58.0,6.9,8.0,0.0,0.0,0.00819243,0,,39,M,,1.0,1.0,,,,1.0,,,,3.0,,,,,,,,,True,,,,,,
10408563,away,Villarreal,Pau Torres,,,pau-torres,P. Torres,D,192,4099,864169,EUR,853372800,D,4,4,False,54.0,42.0,12.0,5.0,33.0,35.0,9.0,19.0,1.0,3.0,9.0,,,,,,90.0,63.0,6.7,15.0,0.0,0.0,0.00391043,0,,14,M,,1.0,3.0,,1.0,,,1.0,,,,1.0,,,,,,,pauttorres,,,,,,,
10408563,away,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,184,576,797290,EUR,829008000,D,24,24,False,31.0,19.0,4.0,3.0,13.0,17.0,6.0,14.0,5.0,,1.0,1.0,,,,,90.0,56.0,6.9,19.0,0.0,0.0,0.00718309,0,,24,M,,,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,
10408563,away,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,172,6120,984624,EUR,1035072000,M,21,21,False,25.0,17.0,1.0,,9.0,10.0,8.0,16.0,12.0,,3.0,1.0,,,,,63.0,50.0,7.4,14.0,0.2338,0.0642,0.0250631,2,,10,M,1.0,2.0,11.0,1.0,3.0,1.0,1.0,3.0,,1.0,,9.0,8.0,1.0,,4.0,1.0,,,,1.0,,,,,
10408563,away,Villarreal,Étienne Capoue,,,etienne-capoue,É. Capoue,M,187,342,16701,EUR,584582400,M,6,6,False,33.0,26.0,6.0,3.0,14.0,15.0,12.0,18.0,4.0,1.0,4.0,,,,,,90.0,43.0,7.1,8.0,0.4324,0.0,0.0178536,2,,,M,,,1.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,
10408563,away,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,180,1999,39182,EUR,608688000,M,10,10,False,50.0,43.0,5.0,4.0,17.0,19.0,29.0,35.0,7.0,,9.0,1.0,,,,,90.0,68.0,8.0,10.0,0.0807,0.0,0.194557,1,,10,M,4.0,,3.0,1.0,5.0,3.0,2.0,,1.0,1.0,,1.0,1.0,,3.0,2.0,,2.0,,,,1.0,,1.0,,
10408563,away,Villarreal,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,178,472,40672,EUR,674092800,M,19,19,False,21.0,18.0,1.0,1.0,5.0,5.0,14.0,18.0,5.0,1.0,1.0,1.0,,,,,63.0,33.0,7.2,7.0,0.0,0.0,0.548071,0,,13,M,2.0,,,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,
10408563,away,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,180,4001,146866,EUR,702604800,F,7,7,False,23.0,15.0,1.0,1.0,4.0,4.0,11.0,19.0,3.0,,3.0,,,,,,72.0,30.0,6.6,11.0,0.3196,0.0,0.101709,2,,7,M,,1.0,3.0,,,,2.0,,,1.0,1.0,3.0,2.0,1.0,,,,2.0,GerardMoreno9,,,,1.0,1.0,,
10408563,away,Villarreal,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,186,89434,1085381,EUR,992995200,F,26,26,False,19.0,12.0,1.0,1.0,3.0,3.0,9.0,16.0,2.0,,1.0,,,,,,90.0,32.0,7.4,13.0,0.3081,0.8634,0.1213,1,,11,M,,1.0,8.0,,,,4.0,2.0,,3.0,2.0,,,,,2.0,1.0,2.0,NJackson11,,,,,,1.0,
10408563,away,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,174,9564,910031,EUR,995587200,M,30,30,True,13.0,11.0,2.0,2.0,5.0,5.0,6.0,8.0,,,3.0,,,,,,27.0,18.0,8.5,3.0,0.1227,0.9749,0.150807,2,,10,M,,,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,2.0,,alexbaena,,,,,,2.0,
10408563,away,Villarreal,Samuel Chukwueze,,,samuel-chukwueze,S. Chukwueze,F,172,21963,822470,EUR,927331200,M,11,11,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,,,27.0,12.0,6.8,4.0,0.0,0.0,0.0263733,0,,19,M,,1.0,2.0,1.0,,,2.0,,,,,2.0,1.0,,,,,1.0,chukwuezesamuel8,,,,,,,1.0
10408563,away,Villarreal,José Luis Morales,,,jose-luis-morales,J. L. Morales,F,180,1811,344129,EUR,553996800,F,22,22,True,4.0,1.0,,,1.0,1.0,,3.0,2.0,,,,,,,,18.0,6.0,6.4,5.0,0.0,0.0,3.403e-05,0,,11,M,,,3.0,,,,2.0,,,2.0,2.0,,,,,1.0,,,,,,,,,,
10408563,away,Villarreal,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,186,10320,122810,EUR,688089600,D,23,23,True,3.0,3.0,,,3.0,3.0,,,,,,,,,,,8.0,3.0,6.5,,0.0,0.0,6.523e-05,0,,23,M,,,,,,,,,,,,,,,,,,,aissamandi23,,,,,,,
10408563,away,Villarreal,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,190,13907,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,M,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,
10408563,away,Villarreal,Pepe Reina,,,pepe-reina,P. Reina,G,188,1240,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,away,Villarreal,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,190,660,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,
10408563,away,Villarreal,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,175,14887,805465,EUR,885340800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,2,M,,,,,,,,,,,,,,,,,,,pervisestupinan,,,,,,,
10408563,away,Villarreal,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,178,430,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,
