match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalCross,player_firstName,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_lastManTackle,player_lastName
14083254,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,26.0,23.0,6.0,3.0,0.0,21.0,21.0,2.0,5.0,1.0,7.0,1.0,3.0,90.0,35.0,6.9,3.0,0.00030788,33.008106178246,5.0,10.324104501777,0.5769,0,0.1148,0.06,0.0,-0.04,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,D,8,8,False,69.0,60.0,4.0,3.0,0.0,20.0,22.0,40.0,47.0,6.0,9.0,,,90.0,87.0,7.9,10.0,0.326523,313.08534999395,27.0,197.0165864172,,1,,0.56,0.4,-0.12,,True,4.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0193,27.682758958139,153.11781825109,7.0,3.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,17,17,False,28.0,28.0,1.0,1.0,0.0,16.0,16.0,12.0,12.0,2.0,,,,45.0,30.0,6.9,,0.00315196,107.35654317589,9.0,73.994102705964,,0,,0.09,0.06,-0.01,,,,1.0,,1.0,,,,,,,,,,31.066046664341,31.087181667047,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,24,24,False,67.0,60.0,6.0,4.0,0.0,32.0,36.0,28.0,31.0,2.0,2.0,,,77.0,81.0,6.7,9.0,0.0200037,315.42906581215,36.0,203.10947606597,,1,,0.21,0.28,-0.16,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,0.1133,14.460491230657,17.839728725516,1.0,1.0,-0.34,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,D,6,6,False,76.0,71.0,3.0,3.0,0.0,35.0,37.0,36.0,39.0,2.0,14.0,,,90.0,98.0,7.2,9.0,0.0339942,256.43160390898,33.0,121.78372433964,,1,,0.05,0.35,0.13,,,,3.0,7.0,,1.0,,,4.0,1.0,3.0,3.0,2.0,0.0412,24.445774895731,88.819132621627,4.0,,-0.21,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Franco Mastantuono,franco-mastantuono,F. Mastantuono,M,30,177,178430,M,franco.mastantuono,1403559,EUR,1187049600,M,30,30,False,19.0,17.0,2.0,,0.0,8.0,8.0,9.0,11.0,,3.0,,,60.0,30.0,6.6,8.0,0.028554,94.883813837636,12.0,51.516335383749,,0,,0.07,0.12,-0.05,,,,3.0,4.0,,3.0,,,2.0,1.0,2.0,2.0,,,12.440952217831,12.463309993738,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,False,48.0,44.0,3.0,1.0,0.0,21.0,21.0,23.0,27.0,,3.0,,,77.0,65.0,7.4,10.0,0.428469,163.98000824011,16.0,43.375680699707,,1,,0.41,0.19,-0.08,,,,4.0,4.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,0.0669,17.041914234761,18.912958520549,1.0,2.0,0.0,,2.0,,,,,4.0,Arda Guler,2.0,1.0,1.0,0.0879,,,,,,,,,,,
14083254,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,67.0,60.0,2.0,,0.0,31.0,32.0,29.0,35.0,3.0,2.0,,,90.0,78.0,6.9,8.0,0.0439614,198.75839247409,29.0,73.31919772033,,1,,0.13,0.19,0.18,,,1.0,1.0,4.0,,,,,3.0,2.0,1.0,,,0.0972,11.91790177558,12.085257175584,1.0,1.0,-0.28,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,4.0,4.0,,,0.0,4.0,4.0,,,,,,,10.0,4.0,6.6,,0.00014596,,,,,0,,-0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083254,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,10,10,False,20.0,16.0,,,0.0,2.0,2.0,14.0,18.0,,2.0,,,90.0,39.0,6.9,12.0,0.0838054,125.40795379607,12.0,94.520235950971,,5,,-0.12,0.54,-0.01,,,,7.0,4.0,,7.0,3.0,2.0,,,1.0,1.0,,1.5338,34.544147348909,93.8382174318,5.0,,0.26,,3.0,,1.0,1.0,,,,,,2.0,0.8914,1.0,1.0,,,,,,,,,
