match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,player_firstName,captain,stat_dispossessed,stat_wonContest,stat_keyPass,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,player_lastName,stat_goodHighClaim,stat_punches,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated
11453095,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,,,
11453095,home,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,home,Al-Riyadh,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,home,Al-Riyadh,Alin Toșca,alin-tosca,A. Toșca,D,,181.0,131,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,home,Al-Riyadh,Abdulrahman Al Yami,abdulrahman-al-yami,A. A. Yami,F,,172.0,4,M,872618,EUR,866678400,F,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,14.0,11.0,4.0,1.0,10.0,11.0,1.0,3.0,1.0,9.0,,,,,90.0,19.0,6.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11453095,away,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,43.0,34.0,6.0,4.0,14.0,14.0,21.0,32.0,4.0,6.0,,,,,90.0,74.0,7.7,19.0,0,3.0,1.0,6.0,5.0,1.0,,,2.0,2.0,6.0,1.0,,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,
11453095,away,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,71.0,63.0,13.0,7.0,37.0,38.0,26.0,33.0,3.0,3.0,,,,,90.0,81.0,7.2,9.0,0,,,2.0,1.0,,,,,,1.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,65.0,57.0,7.0,6.0,28.0,30.0,29.0,35.0,3.0,5.0,,,,,90.0,72.0,7.2,8.0,0,,,2.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,35.0,33.0,3.0,2.0,10.0,10.0,24.0,29.0,1.0,6.0,,,,,90.0,56.0,7.3,6.0,1,4.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,Majed Mohammed,,,2.0,1.0,,,,,,,,,,
11453095,away,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,49.0,46.0,3.0,3.0,10.0,10.0,36.0,39.0,,3.0,,,,,74.0,59.0,7.3,5.0,0,,,2.0,7.0,1.0,3.0,,2.0,,,3.0,,1.0,,,,Basil Yousef Al-Sayyali,,,2.0,,,,,,,,,,,
11453095,away,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,False,58.0,53.0,3.0,,24.0,25.0,29.0,33.0,,6.0,,,,,89.0,68.0,6.8,6.0,0,,,4.0,2.0,,2.0,,,,,1.0,,2.0,1.0,,3.0,,,,1.0,,,,,,,,,,,
11453095,away,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,57.0,53.0,4.0,3.0,21.0,22.0,32.0,38.0,1.0,5.0,,,,,90.0,73.0,7.4,9.0,5,3.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,True,,,1.0,,1.0,,,,,3.0,1.0,,
11453095,away,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,44.0,36.0,7.0,5.0,17.0,18.0,19.0,26.0,,4.0,,,,,87.0,51.0,7.5,8.0,3,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,3.0,,,,,,,2.0,,,
11453095,away,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,10,10,False,40.0,27.0,2.0,2.0,7.0,10.0,20.0,32.0,1.0,3.0,,,,,87.0,65.0,6.6,26.0,2,2.0,,5.0,4.0,,,,3.0,,7.0,1.0,,1.0,,,,,,4.0,,1.0,,1.0,,,,,1.0,,1.0,
11453095,away,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,False,20.0,16.0,,,1.0,1.0,15.0,20.0,2.0,5.0,,,,,90.0,38.0,7.4,11.0,3,1.0,,8.0,5.0,1.0,3.0,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,,,,,2.0,,,1.0
11453095,away,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,16.0,8.0,6.7,3.0,0,,,3.0,3.0,,,,,,2.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,1.0,,,,,,,1.0,,,,,,,3.0,6.0,,3.0,1,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,
11453095,away,Al-Hazem,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000,M,95,95,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,3.0,3.0,,,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11453095,away,Al-Hazem,Azzam Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400,F,18,18,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,0,,,,1.0,,,,,,,,,,,1.0,,Azzam,,,,,,,,Al Salman,,,,,,
11453095,away,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Farhan Al-Azmi,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ahmad Al Mhemaid,,,,,,,,,,,,,,
11453095,away,Al-Hazem,Nawaf Al-Bishri,albishri-nawaf-nasser,N. Al-Bishri,F,20,178.0,11,M,1501456,EUR,1141257600,M,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
